t,etape,en_mouvement,attach_x,attach_y,yaw_ref,tcp_base_x,tcp_base_y,tcp_helper_x,tcp_helper_y
14.9484,home,0,-0.09522,0.16920,1.65585,0.53001,0.03902,-0.15818,0.16807
14.9585,home,0,-0.09522,0.16920,1.65585,0.52999,0.03902,-0.15817,0.16806
14.9686,home,0,-0.09522,0.16920,1.65585,0.53001,0.03904,-0.15820,0.16807
14.9787,home,0,-0.10055,0.17496,1.65514,0.52998,0.03901,-0.15817,0.16805
14.9889,home,0,-0.10055,0.17496,1.65514,0.52996,0.03905,-0.15819,0.16802
14.9992,home,0,-0.10055,0.17496,1.65514,0.52997,0.03904,-0.15819,0.16803
15.0094,home,0,-0.10055,0.17496,1.65514,0.52996,0.03905,-0.15819,0.16802
15.0195,home,0,-0.10055,0.17496,1.65514,0.52996,0.03903,-0.15817,0.16802
15.0298,home,0,-0.10055,0.17496,1.65514,0.53001,0.03901,-0.15817,0.16808
15.0400,home,0,-0.10055,0.17496,1.65514,0.53000,0.03904,-0.15819,0.16806
15.0503,home,0,-0.09797,0.17308,1.65786,0.52996,0.03903,-0.15818,0.16802
15.0605,home,0,-0.09797,0.17308,1.65786,0.52996,0.03905,-0.15819,0.16802
15.0707,home,0,-0.09797,0.17308,1.65786,0.52996,0.03904,-0.15818,0.16802
15.0810,home,0,-0.09797,0.17308,1.65786,0.53001,0.03902,-0.15818,0.16807
15.0912,home,0,-0.09797,0.17308,1.65786,0.53001,0.03904,-0.15819,0.16807
15.1015,home,0,-0.09797,0.17308,1.65786,0.53000,0.03902,-0.15818,0.16806
15.1117,home,0,-0.09776,0.17518,1.65904,0.52999,0.03904,-0.15819,0.16805
15.1220,home,0,-0.09776,0.17518,1.65904,0.52996,0.03903,-0.15818,0.16802
15.1322,home,0,-0.09776,0.17518,1.65904,0.52999,0.03903,-0.15818,0.16805
15.1425,home,0,-0.09776,0.17518,1.65904,0.52996,0.03901,-0.15815,0.16803
15.1527,home,0,-0.09776,0.17518,1.65904,0.52998,0.03904,-0.15819,0.16804
15.1630,home,0,-0.09776,0.17518,1.65904,0.52998,0.03903,-0.15818,0.16804
15.1732,home,0,-0.09776,0.17518,1.65904,0.52997,0.03903,-0.15818,0.16803
15.1835,home,0,-0.10698,0.18535,1.66752,0.52998,0.03903,-0.15818,0.16804
15.1937,home,0,-0.10698,0.18535,1.66752,0.53002,0.03902,-0.15818,0.16808
15.2039,home,0,-0.10698,0.18535,1.66752,0.52999,0.03903,-0.15818,0.16805
15.2141,home,0,-0.10698,0.18535,1.66752,0.52995,0.03904,-0.15819,0.16801
15.2242,home,0,-0.10698,0.18535,1.66752,0.53001,0.03902,-0.15818,0.16807
15.2344,home,0,-0.10698,0.18535,1.66752,0.52997,0.03905,-0.15819,0.16803
15.2446,home,0,-0.09544,0.17091,1.65796,0.52997,0.03904,-0.15818,0.16803
15.2549,home,0,-0.09544,0.17091,1.65796,0.53002,0.03901,-0.15817,0.16809
15.2651,home,0,-0.09544,0.17091,1.65796,0.53000,0.03902,-0.15817,0.16807
15.2753,home,0,-0.09544,0.17091,1.65796,0.52997,0.03903,-0.15818,0.16804
15.2856,home,0,-0.09544,0.17091,1.65796,0.52999,0.03904,-0.15819,0.16805
15.2958,home,0,-0.09544,0.17091,1.65796,0.52997,0.03901,-0.15816,0.16804
15.3060,home,0,-0.09544,0.17091,1.65796,0.52998,0.03905,-0.15820,0.16804
15.3163,home,0,-0.09688,0.17411,1.66028,0.53000,0.03902,-0.15817,0.16806
15.3265,home,0,-0.09688,0.17411,1.66028,0.52998,0.03905,-0.15820,0.16804
15.3367,home,0,-0.09688,0.17411,1.66028,0.52997,0.03904,-0.15818,0.16803
15.3470,home,0,-0.09688,0.17411,1.66028,0.52999,0.03902,-0.15817,0.16805
15.3572,home,0,-0.09688,0.17411,1.66028,0.52997,0.03904,-0.15819,0.16803
15.3674,home,0,-0.09688,0.17411,1.66028,0.52999,0.03902,-0.15818,0.16805
15.3776,home,0,-0.09598,0.17209,1.65823,0.52996,0.03902,-0.15817,0.16802
15.3879,home,0,-0.09598,0.17209,1.65823,0.52999,0.03902,-0.15818,0.16805
15.3981,home,0,-0.09598,0.17209,1.65823,0.52996,0.03905,-0.15820,0.16801
15.4084,home,0,-0.09598,0.17209,1.65823,0.52999,0.03902,-0.15817,0.16806
15.4186,home,0,-0.09598,0.17209,1.65823,0.52998,0.03904,-0.15819,0.16804
15.4289,home,0,-0.09598,0.17209,1.65823,0.53001,0.03900,-0.15816,0.16807
15.4392,home,0,-0.09598,0.17209,1.65823,0.52999,0.03901,-0.15817,0.16806
15.4495,home,0,-0.09475,0.17169,1.65480,0.52999,0.03902,-0.15817,0.16806
15.4597,home,0,-0.09475,0.17169,1.65480,0.52996,0.03902,-0.15817,0.16803
15.4700,home,0,-0.09475,0.17169,1.65480,0.53000,0.03904,-0.15820,0.16805
15.4802,home,0,-0.09475,0.17169,1.65480,0.52998,0.03905,-0.15820,0.16804
15.4905,home,0,-0.09475,0.17169,1.65480,0.52997,0.03904,-0.15818,0.16803
15.5007,home,0,-0.09475,0.17169,1.65480,0.53001,0.03905,-0.15821,0.16806
15.5109,home,0,-0.10802,0.18675,1.65664,0.52995,0.03904,-0.15818,0.16801
15.5212,home,0,-0.10802,0.18675,1.65664,0.53001,0.03903,-0.15819,0.16807
15.5315,home,0,-0.10802,0.18675,1.65664,0.52994,0.03903,-0.15817,0.16801
15.5418,home,0,-0.10802,0.18675,1.65664,0.52996,0.03903,-0.15818,0.16803
15.5520,home,0,-0.10802,0.18675,1.65664,0.52999,0.03903,-0.15819,0.16805
15.5623,home,0,-0.10802,0.18675,1.65664,0.52997,0.03903,-0.15817,0.16803
15.5725,home,0,-0.10802,0.18675,1.65664,0.52997,0.03903,-0.15818,0.16803
15.5827,home,0,-0.09875,0.17445,1.64773,0.52997,0.03906,-0.15821,0.16803
15.5929,home,0,-0.09875,0.17445,1.64773,0.52998,0.03903,-0.15818,0.16804
15.6032,home,0,-0.09875,0.17445,1.64773,0.52998,0.03902,-0.15817,0.16805
15.6135,home,0,-0.09875,0.17445,1.64773,0.52998,0.03903,-0.15818,0.16804
15.6237,home,0,-0.09875,0.17445,1.64773,0.53001,0.03903,-0.15819,0.16808
15.6340,home,0,-0.09875,0.17445,1.64773,0.52996,0.03906,-0.15820,0.16801
15.6441,home,0,-0.09701,0.17356,1.63919,0.52999,0.03902,-0.15817,0.16805
15.6544,home,0,-0.09701,0.17356,1.63919,0.52995,0.03904,-0.15818,0.16802
15.6645,home,0,-0.09701,0.17356,1.63919,0.52997,0.03904,-0.15819,0.16803
15.6747,home,0,-0.09701,0.17356,1.63919,0.53001,0.03902,-0.15818,0.16808
15.6849,home,0,-0.09701,0.17356,1.63919,0.53001,0.03903,-0.15819,0.16807
15.6952,home,0,-0.09701,0.17356,1.63919,0.52998,0.03903,-0.15818,0.16804
15.7054,home,0,-0.09701,0.17356,1.63919,0.52998,0.03904,-0.15819,0.16803
15.7155,home,0,-0.09487,0.16890,1.64657,0.52996,0.03903,-0.15817,0.16802
15.7257,home,0,-0.09487,0.16890,1.64657,0.52997,0.03903,-0.15817,0.16804
15.7360,home,0,-0.09487,0.16890,1.64657,0.52999,0.03902,-0.15817,0.16805
15.7462,home,0,-0.09487,0.16890,1.64657,0.53000,0.03900,-0.15816,0.16807
15.7565,home,0,-0.09487,0.16890,1.64657,0.53001,0.03903,-0.15819,0.16807
15.7668,home,0,-0.09487,0.16890,1.64657,0.53001,0.03903,-0.15819,0.16807
15.7771,home,0,-0.09487,0.16890,1.64657,0.52998,0.03903,-0.15818,0.16805
15.7874,home,0,-0.09788,0.17314,1.64933,0.52997,0.03902,-0.15817,0.16803
15.7976,home,0,-0.09788,0.17314,1.64933,0.53000,0.03903,-0.15819,0.16806
15.8079,home,0,-0.09788,0.17314,1.64933,0.52996,0.03905,-0.15819,0.16801
15.8181,home,0,-0.09788,0.17314,1.64933,0.53005,0.03904,-0.15821,0.16811
15.8284,home,0,-0.09788,0.17314,1.64933,0.52999,0.03903,-0.15818,0.16806
15.8387,home,0,-0.09788,0.17314,1.64933,0.52995,0.03902,-0.15817,0.16802
15.8489,home,0,-0.09881,0.17176,1.64853,0.52997,0.03902,-0.15817,0.16803
15.8591,home,0,-0.09881,0.17176,1.64853,0.53002,0.03902,-0.15818,0.16808
15.8691,home,0,-0.09881,0.17176,1.64853,0.52997,0.03903,-0.15818,0.16804
15.8792,home,0,-0.09881,0.17176,1.64853,0.52997,0.03905,-0.15819,0.16803
15.8893,home,0,-0.09881,0.17176,1.64853,0.53000,0.03902,-0.15818,0.16806
15.8994,home,0,-0.09881,0.17176,1.64853,0.52997,0.03904,-0.15818,0.16803
15.9095,home,0,-0.09881,0.17176,1.64853,0.53001,0.03901,-0.15817,0.16807
15.9197,home,0,-0.10971,0.18808,1.64464,0.52998,0.03902,-0.15818,0.16805
15.9299,home,0,-0.10971,0.18808,1.64464,0.52996,0.03905,-0.15820,0.16802
15.9400,home,0,-0.10971,0.18808,1.64464,0.53001,0.03901,-0.15817,0.16807
15.9502,home,0,-0.10971,0.18808,1.64464,0.52999,0.03903,-0.15818,0.16805
15.9604,home,0,-0.10971,0.18808,1.64464,0.52996,0.03906,-0.15820,0.16802
15.9706,home,0,-0.10971,0.18808,1.64464,0.52998,0.03904,-0.15819,0.16804
15.9808,home,0,-0.10098,0.17531,1.64745,0.52997,0.03903,-0.15818,0.16804
15.9910,home,0,-0.10098,0.17531,1.64745,0.53000,0.03904,-0.15820,0.16805
16.0013,home,0,-0.10098,0.17531,1.64745,0.52998,0.03904,-0.15819,0.16804
16.0117,home,0,-0.10098,0.17531,1.64745,0.52999,0.03903,-0.15819,0.16805
16.0219,home,0,-0.10098,0.17531,1.64745,0.52998,0.03902,-0.15817,0.16804
16.0320,home,0,-0.10098,0.17531,1.64745,0.52997,0.03902,-0.15817,0.16803
16.0423,home,0,-0.10098,0.17531,1.64745,0.52994,0.03903,-0.15817,0.16801
16.0524,home,0,-0.09860,0.17323,1.64977,0.52996,0.03905,-0.15819,0.16801
16.0625,home,0,-0.09860,0.17323,1.64977,0.52999,0.03904,-0.15819,0.16805
16.0727,home,0,-0.09860,0.17323,1.64977,0.52998,0.03903,-0.15818,0.16804
16.0831,home,0,-0.09860,0.17323,1.64977,0.52998,0.03905,-0.15820,0.16804
16.0933,home,0,-0.09860,0.17323,1.64977,0.52995,0.03903,-0.15817,0.16801
16.1035,home,0,-0.09860,0.17323,1.64977,0.52995,0.03901,-0.15815,0.16802
16.1137,home,0,-0.09860,0.17323,1.64977,0.52999,0.03905,-0.15820,0.16805
16.1239,home,0,-0.09917,0.17422,1.65736,0.52999,0.03903,-0.15819,0.16805
16.1341,home,0,-0.09917,0.17422,1.65736,0.53001,0.03902,-0.15818,0.16808
16.1443,home,0,-0.09917,0.17422,1.65736,0.52996,0.03905,-0.15819,0.16801
16.1546,home,0,-0.09917,0.17422,1.65736,0.52999,0.03902,-0.15817,0.16805
16.1648,home,0,-0.09917,0.17422,1.65736,0.52997,0.03903,-0.15818,0.16803
16.1750,home,0,-0.09917,0.17422,1.65736,0.52999,0.03905,-0.15821,0.16805
16.1851,home,0,-0.09877,0.17073,1.65417,0.52997,0.03905,-0.15820,0.16803
16.1953,home,0,-0.09877,0.17073,1.65417,0.52998,0.03905,-0.15820,0.16804
16.2056,home,0,-0.09877,0.17073,1.65417,0.52999,0.03903,-0.15818,0.16805
16.2158,home,0,-0.09877,0.17073,1.65417,0.52999,0.03902,-0.15818,0.16805
16.2260,home,0,-0.09877,0.17073,1.65417,0.52997,0.03902,-0.15817,0.16804
16.2362,home,0,-0.09877,0.17073,1.65417,0.52993,0.03904,-0.15818,0.16799
16.2464,home,0,-0.09900,0.17282,1.65345,0.52997,0.03904,-0.15819,0.16803
16.2566,home,0,-0.09900,0.17282,1.65345,0.52998,0.03904,-0.15819,0.16804
16.2669,home,0,-0.09900,0.17282,1.65345,0.52997,0.03903,-0.15818,0.16803
16.2771,home,0,-0.09900,0.17282,1.65345,0.52999,0.03904,-0.15820,0.16805
16.2874,home,0,-0.09900,0.17282,1.65345,0.53000,0.03902,-0.15818,0.16806
16.2977,home,0,-0.09900,0.17282,1.65345,0.52999,0.03904,-0.15819,0.16805
16.3079,home,0,-0.09900,0.17282,1.65345,0.53001,0.03901,-0.15817,0.16807
16.3181,home,0,-0.09937,0.17330,1.65587,0.52995,0.03902,-0.15816,0.16802
16.3283,home,0,-0.09937,0.17330,1.65587,0.52998,0.03904,-0.15819,0.16804
16.3385,home,0,-0.09937,0.17330,1.65587,0.52999,0.03904,-0.15819,0.16805
16.3488,home,0,-0.09937,0.17330,1.65587,0.52995,0.03905,-0.15819,0.16801
16.3591,home,0,-0.09937,0.17330,1.65587,0.53000,0.03903,-0.15819,0.16806
16.3693,home,0,-0.09937,0.17330,1.65587,0.52997,0.03903,-0.15818,0.16803
16.3795,home,0,-0.09860,0.17204,1.64975,0.53003,0.03903,-0.15819,0.16809
16.3897,home,0,-0.09860,0.17204,1.64975,0.52998,0.03903,-0.15818,0.16804
16.4000,home,0,-0.09860,0.17204,1.64975,0.53000,0.03904,-0.15820,0.16805
16.4102,home,0,-0.09860,0.17204,1.64975,0.52997,0.03902,-0.15817,0.16803
16.4205,home,0,-0.09860,0.17204,1.64975,0.52999,0.03903,-0.15819,0.16805
16.4307,home,0,-0.09860,0.17204,1.64975,0.52994,0.03903,-0.15817,0.16801
16.4410,home,0,-0.09860,0.17204,1.64975,0.52999,0.03904,-0.15819,0.16805
16.4512,home,0,-0.10909,0.18537,1.66000,0.52999,0.03901,-0.15817,0.16805
16.4614,home,0,-0.10909,0.18537,1.66000,0.52995,0.03903,-0.15818,0.16801
16.4717,home,0,-0.10909,0.18537,1.66000,0.52996,0.03903,-0.15817,0.16802
16.4820,home,0,-0.10909,0.18537,1.66000,0.52995,0.03905,-0.15820,0.16801
16.4922,home,0,-0.10909,0.18537,1.66000,0.53000,0.03902,-0.15818,0.16807
16.5025,home,0,-0.10909,0.18537,1.66000,0.52998,0.03903,-0.15818,0.16804
16.5129,home,0,-0.09666,0.17008,1.65395,0.53001,0.03904,-0.15820,0.16807
16.5231,home,0,-0.09666,0.17008,1.65395,0.52999,0.03902,-0.15817,0.16806
16.5333,home,0,-0.09666,0.17008,1.65395,0.52997,0.03905,-0.15820,0.16803
16.5435,home,0,-0.09666,0.17008,1.65395,0.52997,0.03905,-0.15819,0.16802
16.5538,home,0,-0.09666,0.17008,1.65395,0.53000,0.03903,-0.15819,0.16806
16.5640,home,0,-0.09666,0.17008,1.65395,0.52995,0.03903,-0.15817,0.16802
16.5742,home,0,-0.09666,0.17008,1.65395,0.52997,0.03904,-0.15819,0.16803
16.5844,home,0,-0.09731,0.17234,1.65266,0.52996,0.03902,-0.15817,0.16802
16.5945,home,0,-0.09731,0.17234,1.65266,0.52999,0.03902,-0.15817,0.16806
16.6046,home,0,-0.09731,0.17234,1.65266,0.52996,0.03904,-0.15819,0.16802
16.6147,home,0,-0.09731,0.17234,1.65266,0.52999,0.03904,-0.15819,0.16805
16.6250,home,0,-0.09731,0.17234,1.65266,0.52998,0.03906,-0.15821,0.16804
16.6352,home,0,-0.09731,0.17234,1.65266,0.52996,0.03904,-0.15819,0.16802
16.6454,home,0,-0.09731,0.17234,1.65266,0.52998,0.03904,-0.15819,0.16804
16.6555,home,0,-0.09929,0.17396,1.64839,0.52995,0.03902,-0.15816,0.16802
16.6657,home,0,-0.09929,0.17396,1.64839,0.52996,0.03903,-0.15817,0.16802
16.6759,home,0,-0.09929,0.17396,1.64839,0.52999,0.03904,-0.15819,0.16804
16.6860,home,0,-0.09929,0.17396,1.64839,0.52999,0.03902,-0.15817,0.16806
16.6961,home,0,-0.09929,0.17396,1.64839,0.52995,0.03903,-0.15817,0.16802
16.7063,home,0,-0.09929,0.17396,1.64839,0.52996,0.03905,-0.15819,0.16802
16.7165,home,0,-0.09878,0.17337,1.65196,0.53000,0.03903,-0.15818,0.16806
16.7267,home,0,-0.09878,0.17337,1.65196,0.52999,0.03902,-0.15817,0.16806
16.7370,home,0,-0.09878,0.17337,1.65196,0.52997,0.03902,-0.15817,0.16803
16.7472,home,0,-0.09878,0.17337,1.65196,0.52996,0.03905,-0.15819,0.16802
16.7575,home,0,-0.09878,0.17337,1.65196,0.52996,0.03903,-0.15818,0.16802
16.7677,home,0,-0.09878,0.17337,1.65196,0.52998,0.03902,-0.15817,0.16805
16.7780,home,0,-0.09878,0.17337,1.65196,0.52997,0.03902,-0.15817,0.16804
16.7883,home,0,-0.09566,0.17096,1.64498,0.52996,0.03904,-0.15819,0.16802
16.7985,home,0,-0.09566,0.17096,1.64498,0.52998,0.03904,-0.15819,0.16804
16.8087,home,0,-0.09566,0.17096,1.64498,0.52997,0.03902,-0.15817,0.16804
16.8190,home,0,-0.09566,0.17096,1.64498,0.53000,0.03902,-0.15818,0.16807
16.8293,home,0,-0.09566,0.17096,1.64498,0.53000,0.03904,-0.15819,0.16806
16.8395,home,0,-0.09566,0.17096,1.64498,0.53000,0.03902,-0.15818,0.16806
16.8497,home,0,-0.10692,0.18478,1.64126,0.52998,0.03905,-0.15820,0.16803
16.8599,home,0,-0.10692,0.18478,1.64126,0.52994,0.03905,-0.15819,0.16800
16.8701,home,0,-0.10692,0.18478,1.64126,0.52998,0.03902,-0.15817,0.16804
16.8804,home,0,-0.10692,0.18478,1.64126,0.52999,0.03903,-0.15819,0.16805
16.8907,home,0,-0.10692,0.18478,1.64126,0.52996,0.03904,-0.15819,0.16802
16.9009,home,0,-0.10692,0.18478,1.64126,0.52999,0.03904,-0.15820,0.16804
16.9112,home,0,-0.10692,0.18478,1.64126,0.52998,0.03902,-0.15817,0.16805
16.9214,home,0,-0.09461,0.16961,1.64295,0.53000,0.03903,-0.15819,0.16807
16.9315,home,0,-0.09461,0.16961,1.64295,0.52994,0.03905,-0.15819,0.16800
16.9416,home,0,-0.09461,0.16961,1.64295,0.53000,0.03901,-0.15817,0.16807
16.9517,home,0,-0.09461,0.16961,1.64295,0.52998,0.03903,-0.15818,0.16804
16.9622,home,0,-0.09461,0.16961,1.64295,0.52997,0.03903,-0.15818,0.16803
16.9724,home,0,-0.09461,0.16961,1.64295,0.52999,0.03904,-0.15819,0.16804
16.9827,home,0,-0.09300,0.17011,1.63769,0.52998,0.03905,-0.15820,0.16804
16.9930,home,0,-0.09300,0.17011,1.63769,0.52997,0.03902,-0.15817,0.16803
17.0033,home,0,-0.09300,0.17011,1.63769,0.52999,0.03901,-0.15817,0.16805
17.0135,home,0,-0.09300,0.17011,1.63769,0.52995,0.03905,-0.15819,0.16801
17.0238,home,0,-0.09300,0.17011,1.63769,0.52994,0.03904,-0.15818,0.16800
17.0342,home,0,-0.09300,0.17011,1.63769,0.52998,0.03904,-0.15819,0.16804
17.0445,home,0,-0.09265,0.16680,1.63932,0.52999,0.03899,-0.15815,0.16806
17.0547,home,0,-0.09265,0.16680,1.63932,0.52996,0.03903,-0.15817,0.16802
17.0650,home,0,-0.09265,0.16680,1.63932,0.52994,0.03903,-0.15817,0.16800
17.0753,home,0,-0.09265,0.16680,1.63932,0.52998,0.03903,-0.15818,0.16804
17.0855,home,0,-0.09265,0.16680,1.63932,0.52999,0.03904,-0.15820,0.16804
17.0958,home,0,-0.09265,0.16680,1.63932,0.53000,0.03905,-0.15820,0.16806
17.1060,home,0,-0.09265,0.16680,1.63932,0.52994,0.03904,-0.15818,0.16800
17.1162,home,0,-0.10695,0.18409,1.64308,0.53000,0.03903,-0.15819,0.16806
17.1264,home,0,-0.10695,0.18409,1.64308,0.52998,0.03903,-0.15818,0.16805
17.1367,home,0,-0.10695,0.18409,1.64308,0.52998,0.03903,-0.15818,0.16804
17.1471,home,0,-0.10695,0.18409,1.64308,0.52997,0.03901,-0.15816,0.16804
17.1573,home,0,-0.10695,0.18409,1.64308,0.52999,0.03903,-0.15819,0.16805
17.1676,home,0,-0.10695,0.18409,1.64308,0.53000,0.03902,-0.15818,0.16807
17.1779,home,0,-0.10695,0.18409,1.64308,0.53001,0.03903,-0.15819,0.16807
17.1881,home,0,-0.09673,0.17216,1.64156,0.52997,0.03904,-0.15819,0.16803
17.1983,home,0,-0.09673,0.17216,1.64156,0.53000,0.03902,-0.15818,0.16806
17.2086,home,0,-0.09673,0.17216,1.64156,0.53001,0.03902,-0.15818,0.16807
17.2189,home,0,-0.09673,0.17216,1.64156,0.53001,0.03901,-0.15817,0.16807
17.2291,home,0,-0.09673,0.17216,1.64156,0.52998,0.03902,-0.15817,0.16804
17.2394,home,0,-0.09673,0.17216,1.64156,0.52995,0.03905,-0.15819,0.16801
17.2496,home,0,-0.09708,0.17147,1.64562,0.52997,0.03904,-0.15818,0.16803
17.2598,home,0,-0.09708,0.17147,1.64562,0.52997,0.03901,-0.15816,0.16804
17.2700,home,0,-0.09708,0.17147,1.64562,0.52997,0.03904,-0.15819,0.16803
17.2803,home,0,-0.09708,0.17147,1.64562,0.52998,0.03903,-0.15818,0.16804
17.2905,home,0,-0.09708,0.17147,1.64562,0.52999,0.03903,-0.15818,0.16805
17.3008,home,0,-0.09708,0.17147,1.64562,0.52998,0.03903,-0.15818,0.16804
17.3111,home,0,-0.09708,0.17147,1.64562,0.52996,0.03905,-0.15819,0.16802
17.3213,home,0,-0.09662,0.17171,1.64762,0.52994,0.03905,-0.15819,0.16800
17.3315,home,0,-0.09662,0.17171,1.64762,0.52999,0.03904,-0.15819,0.16805
17.3417,home,0,-0.09662,0.17171,1.64762,0.52998,0.03903,-0.15818,0.16805
17.3520,home,0,-0.09662,0.17171,1.64762,0.52997,0.03903,-0.15818,0.16803
17.3622,home,0,-0.09662,0.17171,1.64762,0.52998,0.03903,-0.15818,0.16804
17.3725,home,0,-0.09662,0.17171,1.64762,0.52997,0.03904,-0.15819,0.16803
17.3827,home,0,-0.09665,0.17217,1.64332,0.52999,0.03903,-0.15819,0.16805
17.3930,home,0,-0.09665,0.17217,1.64332,0.52998,0.03905,-0.15820,0.16804
17.4032,home,0,-0.09665,0.17217,1.64332,0.52996,0.03904,-0.15819,0.16802
17.4135,home,0,-0.09665,0.17217,1.64332,0.52999,0.03902,-0.15818,0.16805
17.4237,home,0,-0.09665,0.17217,1.64332,0.52996,0.03903,-0.15818,0.16802
17.4340,home,0,-0.09665,0.17217,1.64332,0.52997,0.03904,-0.15819,0.16803
17.4442,home,0,-0.09665,0.17217,1.64332,0.52999,0.03904,-0.15819,0.16805
17.4544,home,0,-0.09656,0.17158,1.64867,0.52998,0.03904,-0.15819,0.16804
17.4646,home,0,-0.09656,0.17158,1.64867,0.53002,0.03902,-0.15819,0.16809
17.4749,home,0,-0.09656,0.17158,1.64867,0.52998,0.03902,-0.15817,0.16805
17.4852,home,0,-0.09656,0.17158,1.64867,0.52999,0.03903,-0.15818,0.16805
17.4955,home,0,-0.09656,0.17158,1.64867,0.52995,0.03905,-0.15819,0.16801
17.5057,home,0,-0.09656,0.17158,1.64867,0.52995,0.03903,-0.15817,0.16801
17.5159,home,0,-0.09497,0.16867,1.64240,0.52997,0.03904,-0.15819,0.16803
17.5260,home,0,-0.09497,0.16867,1.64240,0.52998,0.03904,-0.15819,0.16804
17.5363,home,0,-0.09497,0.16867,1.64240,0.52996,0.03905,-0.15819,0.16802
17.5466,home,0,-0.09497,0.16867,1.64240,0.52998,0.03903,-0.15818,0.16804
17.5569,home,0,-0.09497,0.16867,1.64240,0.52997,0.03903,-0.15818,0.16803
17.5672,home,0,-0.09497,0.16867,1.64240,0.52998,0.03904,-0.15819,0.16803
17.5774,home,0,-0.09497,0.16867,1.64240,0.53000,0.03901,-0.15817,0.16806
17.5877,home,0,-0.09795,0.17266,1.64802,0.52998,0.03904,-0.15819,0.16804
17.5979,home,0,-0.09795,0.17266,1.64802,0.53001,0.03903,-0.15819,0.16807
17.6082,home,0,-0.09795,0.17266,1.64802,0.53001,0.03902,-0.15818,0.16807
17.6184,home,0,-0.09795,0.17266,1.64802,0.52997,0.03903,-0.15817,0.16803
17.6287,home,0,-0.09795,0.17266,1.64802,0.52995,0.03903,-0.15817,0.16801
17.6390,home,0,-0.09795,0.17266,1.64802,0.52999,0.03902,-0.15818,0.16806
17.6492,home,0,-0.09789,0.17067,1.64956,0.52996,0.03902,-0.15817,0.16803
17.6595,home,0,-0.09789,0.17067,1.64956,0.52995,0.03905,-0.15819,0.16801
17.6698,home,0,-0.09789,0.17067,1.64956,0.52999,0.03903,-0.15818,0.16805
17.6800,home,0,-0.09789,0.17067,1.64956,0.52999,0.03904,-0.15819,0.16804
17.6902,home,0,-0.09789,0.17067,1.64956,0.52997,0.03904,-0.15818,0.16803
17.7004,home,0,-0.09789,0.17067,1.64956,0.52994,0.03904,-0.15818,0.16800
17.7107,home,0,-0.09789,0.17067,1.64956,0.52998,0.03905,-0.15819,0.16803
17.7209,home,0,-0.10067,0.17320,1.64810,0.52998,0.03902,-0.15817,0.16804
17.7311,home,0,-0.10067,0.17320,1.64810,0.52997,0.03904,-0.15819,0.16803
17.7413,home,0,-0.10067,0.17320,1.64810,0.53000,0.03903,-0.15819,0.16806
17.7515,home,0,-0.10067,0.17320,1.64810,0.52997,0.03903,-0.15818,0.16803
17.7618,home,0,-0.10067,0.17320,1.64810,0.52997,0.03902,-0.15817,0.16803
17.7720,home,0,-0.10067,0.17320,1.64810,0.52998,0.03903,-0.15818,0.16804
17.7822,home,0,-0.10278,0.17541,1.64365,0.53002,0.03901,-0.15818,0.16808
17.7925,home,0,-0.10278,0.17541,1.64365,0.52998,0.03904,-0.15819,0.16803
17.8027,home,0,-0.10278,0.17541,1.64365,0.53000,0.03901,-0.15817,0.16807
17.8130,home,0,-0.10278,0.17541,1.64365,0.52994,0.03904,-0.15817,0.16800
17.8233,home,0,-0.10278,0.17541,1.64365,0.53000,0.03901,-0.15817,0.16806
17.8335,home,0,-0.10278,0.17541,1.64365,0.52998,0.03900,-0.15815,0.16805
17.8438,home,0,-0.10278,0.17541,1.64365,0.52994,0.03904,-0.15818,0.16800
17.8539,home,0,-0.09621,0.16937,1.64815,0.52996,0.03906,-0.15821,0.16801
17.8641,home,0,-0.09621,0.16937,1.64815,0.52997,0.03903,-0.15818,0.16803
17.8744,home,0,-0.09621,0.16937,1.64815,0.52997,0.03904,-0.15819,0.16803
17.8846,home,0,-0.09621,0.16937,1.64815,0.52996,0.03906,-0.15821,0.16801
17.8949,home,0,-0.09621,0.16937,1.64815,0.52996,0.03904,-0.15818,0.16802
17.9052,home,0,-0.09621,0.16937,1.64815,0.52997,0.03903,-0.15817,0.16804
17.9154,home,0,-0.09621,0.16937,1.64815,0.52998,0.03906,-0.15821,0.16803
17.9256,home,0,-0.09930,0.17269,1.65099,0.53000,0.03903,-0.15819,0.16806
17.9358,home,0,-0.09930,0.17269,1.65099,0.52998,0.03905,-0.15820,0.16804
17.9460,home,0,-0.09930,0.17269,1.65099,0.52998,0.03903,-0.15818,0.16804
17.9561,home,0,-0.09930,0.17269,1.65099,0.53000,0.03903,-0.15818,0.16806
17.9662,home,0,-0.09930,0.17269,1.65099,0.52996,0.03905,-0.15820,0.16802
17.9764,home,0,-0.09930,0.17269,1.65099,0.52998,0.03902,-0.15818,0.16804
17.9866,home,0,-0.09723,0.17094,1.65002,0.52998,0.03902,-0.15817,0.16804
17.9968,home,0,-0.09723,0.17094,1.65002,0.53002,0.03901,-0.15818,0.16808
18.0070,home,0,-0.09723,0.17094,1.65002,0.52997,0.03905,-0.15819,0.16802
18.0173,home,0,-0.09723,0.17094,1.65002,0.52995,0.03904,-0.15819,0.16801
18.0276,home,0,-0.09723,0.17094,1.65002,0.52996,0.03904,-0.15818,0.16802
