t,etape,en_mouvement,attach_x,attach_y,yaw_ref,tcp_base_x,tcp_base_y,tcp_helper_x,tcp_helper_y
37.7717,engage_pivoting,0,0.03929,0.24752,0.90628,0.52990,-0.14100,0.01496,0.21734
37.7818,engage_pivoting,0,0.03929,0.24752,0.90628,0.52989,-0.14102,0.01499,0.21734
37.7919,engage_pivoting,0,0.03929,0.24752,0.90628,0.52995,-0.14105,0.01500,0.21740
37.8020,engage_pivoting,0,0.03929,0.24752,0.90628,0.52993,-0.14100,0.01496,0.21736
37.8123,engage_pivoting,0,0.03929,0.24752,0.90628,0.52992,-0.14099,0.01495,0.21736
37.8226,engage_pivoting,0,0.04215,0.24631,0.89855,0.52994,-0.14104,0.01500,0.21739
37.8327,engage_pivoting,0,0.04215,0.24631,0.89855,0.52989,-0.14099,0.01496,0.21733
37.8428,engage_pivoting,0,0.04215,0.24631,0.89855,0.52994,-0.14102,0.01497,0.21738
37.8529,engage_pivoting,0,0.04215,0.24631,0.89855,0.52992,-0.14100,0.01496,0.21736
37.8631,engage_pivoting,0,0.04215,0.24631,0.89855,0.52993,-0.14101,0.01497,0.21737
37.8733,engage_pivoting,0,0.04215,0.24631,0.89855,0.52992,-0.14101,0.01497,0.21736
37.8835,engage_pivoting,0,0.03365,0.26821,0.91590,0.52991,-0.14102,0.01499,0.21736
37.8937,engage_pivoting,0,0.03365,0.26821,0.91590,0.52995,-0.14101,0.01497,0.21739
37.9038,engage_pivoting,0,0.03365,0.26821,0.91590,0.52992,-0.14099,0.01496,0.21736
37.9139,engage_pivoting,0,0.03365,0.26821,0.91590,0.52996,-0.14103,0.01498,0.21741
37.9240,engage_pivoting,0,0.03365,0.26821,0.91590,0.52993,-0.14103,0.01499,0.21738
37.9343,engage_pivoting,0,0.03365,0.26821,0.91590,0.52989,-0.14101,0.01498,0.21733
37.9445,engage_pivoting,0,0.03365,0.26821,0.91590,0.52992,-0.14100,0.01497,0.21735
37.9546,engage_pivoting,0,0.03405,0.25967,0.90754,0.52991,-0.14100,0.01496,0.21735
37.9647,engage_pivoting,0,0.03405,0.25967,0.90754,0.52991,-0.14101,0.01498,0.21735
37.9748,engage_pivoting,0,0.03405,0.25967,0.90754,0.52989,-0.14101,0.01498,0.21734
37.9849,engage_pivoting,0,0.03405,0.25967,0.90754,0.52994,-0.14102,0.01498,0.21739
37.9951,engage_pivoting,0,0.03405,0.25967,0.90754,0.52993,-0.14103,0.01499,0.21737
38.0053,engage_pivoting,0,0.03405,0.25967,0.90754,0.52993,-0.14102,0.01498,0.21737
38.0155,engage_pivoting,0,0.03852,0.25092,0.92076,0.52995,-0.14104,0.01499,0.21740
38.0257,engage_pivoting,0,0.03852,0.25092,0.92076,0.52994,-0.14102,0.01497,0.21739
38.0358,engage_pivoting,0,0.03852,0.25092,0.92076,0.52994,-0.14104,0.01500,0.21739
38.0460,engage_pivoting,0,0.03852,0.25092,0.92076,0.52989,-0.14100,0.01497,0.21732
38.0562,engage_pivoting,0,0.03852,0.25092,0.92076,0.52990,-0.14099,0.01496,0.21734
38.0665,engage_pivoting,0,0.03852,0.25092,0.92076,0.52995,-0.14104,0.01499,0.21739
38.0766,engage_pivoting,0,0.03852,0.25092,0.92076,0.52992,-0.14103,0.01499,0.21737
38.0867,engage_pivoting,0,0.04226,0.25095,0.90908,0.52994,-0.14102,0.01498,0.21738
38.0969,engage_pivoting,0,0.04226,0.25095,0.90908,0.52994,-0.14104,0.01500,0.21739
38.1070,engage_pivoting,0,0.04226,0.25095,0.90908,0.52996,-0.14105,0.01500,0.21741
38.1172,engage_pivoting,0,0.04226,0.25095,0.90908,0.52993,-0.14102,0.01498,0.21737
38.1274,engage_pivoting,0,0.04226,0.25095,0.90908,0.52998,-0.14104,0.01499,0.21742
38.1376,engage_pivoting,0,0.04226,0.25095,0.90908,0.52993,-0.14101,0.01497,0.21737
38.1478,engage_pivoting,0,0.04226,0.25095,0.90908,0.52992,-0.14103,0.01500,0.21737
38.1580,engage_pivoting,0,0.04218,0.25307,0.90233,0.52990,-0.14098,0.01495,0.21733
38.1681,engage_pivoting,0,0.04218,0.25307,0.90233,0.52997,-0.14105,0.01500,0.21742
38.1782,engage_pivoting,0,0.04218,0.25307,0.90233,0.52992,-0.14102,0.01498,0.21736
38.1883,engage_pivoting,0,0.04218,0.25307,0.90233,0.52992,-0.14102,0.01498,0.21737
38.1985,engage_pivoting,0,0.04218,0.25307,0.90233,0.52995,-0.14105,0.01501,0.21740
38.2087,engage_pivoting,0,0.04218,0.25307,0.90233,0.52990,-0.14099,0.01496,0.21733
38.2189,engage_pivoting,0,0.04218,0.25307,0.90233,0.52992,-0.14102,0.01498,0.21736
38.2290,engage_pivoting,0,0.04465,0.24946,0.89175,0.52994,-0.14104,0.01500,0.21739
38.2392,engage_pivoting,0,0.04465,0.24946,0.89175,0.52995,-0.14104,0.01499,0.21740
38.2494,engage_pivoting,0,0.04465,0.24946,0.89175,0.52992,-0.14104,0.01500,0.21737
38.2597,engage_pivoting,0,0.04465,0.24946,0.89175,0.52996,-0.14106,0.01501,0.21741
38.2700,engage_pivoting,0,0.04465,0.24946,0.89175,0.52997,-0.14103,0.01498,0.21741
38.2802,engage_pivoting,0,0.04465,0.24946,0.89175,0.52995,-0.14103,0.01498,0.21739
38.2903,engage_pivoting,0,0.04438,0.24973,0.89242,0.52990,-0.14100,0.01497,0.21734
38.3005,engage_pivoting,0,0.04438,0.24973,0.89242,0.52994,-0.14104,0.01499,0.21738
38.3106,engage_pivoting,0,0.04438,0.24973,0.89242,0.52993,-0.14102,0.01498,0.21737
38.3209,engage_pivoting,0,0.04438,0.24973,0.89242,0.52991,-0.14103,0.01499,0.21736
38.3311,engage_pivoting,0,0.04438,0.24973,0.89242,0.52991,-0.14101,0.01497,0.21735
38.3413,engage_pivoting,0,0.04438,0.24973,0.89242,0.52995,-0.14103,0.01498,0.21739
38.3515,engage_pivoting,0,0.04083,0.25243,0.88662,0.52994,-0.14104,0.01499,0.21739
38.3616,engage_pivoting,0,0.04083,0.25243,0.88662,0.52995,-0.14102,0.01497,0.21739
38.3717,engage_pivoting,0,0.04083,0.25243,0.88662,0.52992,-0.14102,0.01498,0.21736
38.3818,engage_pivoting,0,0.04083,0.25243,0.88662,0.52991,-0.14100,0.01497,0.21734
38.3919,engage_pivoting,0,0.04083,0.25243,0.88662,0.52992,-0.14100,0.01497,0.21736
38.4022,engage_pivoting,0,0.04083,0.25243,0.88662,0.52995,-0.14106,0.01501,0.21740
38.4123,engage_pivoting,0,0.04083,0.25243,0.88662,0.52990,-0.14102,0.01499,0.21734
38.4225,engage_pivoting,0,0.04187,0.24937,0.88425,0.52994,-0.14105,0.01501,0.21739
38.4327,engage_pivoting,0,0.04187,0.24937,0.88425,0.52996,-0.14104,0.01499,0.21740
38.4428,engage_pivoting,0,0.04187,0.24937,0.88425,0.52990,-0.14101,0.01497,0.21734
38.4529,engage_pivoting,0,0.04187,0.24937,0.88425,0.52991,-0.14100,0.01497,0.21734
38.4632,engage_pivoting,0,0.04187,0.24937,0.88425,0.52992,-0.14102,0.01498,0.21736
38.4734,engage_pivoting,0,0.04187,0.24937,0.88425,0.52991,-0.14099,0.01496,0.21735
38.4836,engage_pivoting,0,0.04289,0.25078,0.87945,0.52993,-0.14103,0.01499,0.21738
38.4938,engage_pivoting,0,0.04289,0.25078,0.87945,0.52995,-0.14105,0.01500,0.21740
38.5039,engage_pivoting,0,0.04289,0.25078,0.87945,0.52990,-0.14100,0.01497,0.21734
38.5139,engage_pivoting,0,0.04289,0.25078,0.87945,0.52992,-0.14103,0.01500,0.21736
38.5240,engage_pivoting,0,0.04289,0.25078,0.87945,0.52995,-0.14105,0.01501,0.21740
38.5341,engage_pivoting,0,0.04289,0.25078,0.87945,0.52991,-0.14101,0.01497,0.21735
38.5443,engage_pivoting,0,0.04289,0.25078,0.87945,0.52996,-0.14104,0.01499,0.21740
38.5544,engage_pivoting,0,0.05081,0.24677,0.86931,0.52993,-0.14104,0.01500,0.21738
38.5646,engage_pivoting,0,0.05081,0.24677,0.86931,0.52993,-0.14103,0.01499,0.21737
38.5747,engage_pivoting,0,0.05081,0.24677,0.86931,0.52992,-0.14103,0.01499,0.21736
38.5848,engage_pivoting,0,0.05081,0.24677,0.86931,0.52996,-0.14105,0.01500,0.21741
38.5949,engage_pivoting,0,0.05081,0.24677,0.86931,0.52993,-0.14103,0.01499,0.21738
38.6050,engage_pivoting,0,0.05081,0.24677,0.86931,0.52991,-0.14104,0.01500,0.21735
38.6151,engage_pivoting,0,0.05081,0.24677,0.86931,0.52991,-0.14100,0.01496,0.21734
38.6251,engage_pivoting,0,0.05393,0.24738,0.86448,0.52992,-0.14104,0.01500,0.21737
38.6353,engage_pivoting,0,0.05393,0.24738,0.86448,0.52993,-0.14102,0.01498,0.21737
38.6454,engage_pivoting,0,0.05393,0.24738,0.86448,0.52993,-0.14102,0.01498,0.21737
38.6557,engage_pivoting,0,0.05393,0.24738,0.86448,0.52994,-0.14100,0.01496,0.21738
38.6659,engage_pivoting,0,0.05393,0.24738,0.86448,0.52994,-0.14102,0.01498,0.21738
38.6760,engage_pivoting,0,0.05393,0.24738,0.86448,0.52991,-0.14101,0.01498,0.21735
38.6862,engage_pivoting,0,0.05393,0.24738,0.86448,0.52994,-0.14104,0.01500,0.21739
38.6964,engage_pivoting,0,0.05446,0.24652,0.86132,0.52992,-0.14102,0.01498,0.21736
38.7065,engage_pivoting,0,0.05446,0.24652,0.86132,0.52993,-0.14104,0.01500,0.21738
38.7166,engage_pivoting,0,0.05446,0.24652,0.86132,0.52994,-0.14105,0.01500,0.21739
38.7267,engage_pivoting,0,0.05446,0.24652,0.86132,0.52994,-0.14102,0.01498,0.21738
38.7368,engage_pivoting,0,0.05446,0.24652,0.86132,0.52992,-0.14103,0.01499,0.21737
38.7469,engage_pivoting,0,0.05446,0.24652,0.86132,0.52991,-0.14101,0.01498,0.21735
38.7570,engage_pivoting,0,0.05347,0.24612,0.86051,0.52995,-0.14104,0.01499,0.21740
38.7671,engage_pivoting,0,0.05347,0.24612,0.86051,0.52990,-0.14101,0.01498,0.21734
38.7771,engage_pivoting,0,0.05347,0.24612,0.86051,0.52996,-0.14102,0.01497,0.21740
38.7873,engage_pivoting,0,0.05347,0.24612,0.86051,0.52992,-0.14102,0.01499,0.21736
38.7974,engage_pivoting,0,0.05347,0.24612,0.86051,0.52990,-0.14100,0.01497,0.21734
38.8077,engage_pivoting,0,0.05347,0.24612,0.86051,0.52996,-0.14104,0.01499,0.21741
38.8181,engage_pivoting,0,0.05347,0.24612,0.86051,0.52994,-0.14105,0.01501,0.21740
38.8283,engage_pivoting,0,0.05191,0.24786,0.86076,0.52996,-0.14103,0.01499,0.21741
38.8385,engage_pivoting,0,0.05191,0.24786,0.86076,0.52995,-0.14105,0.01500,0.21740
38.8488,engage_pivoting,0,0.05191,0.24786,0.86076,0.52995,-0.14106,0.01501,0.21740
38.8591,engage_pivoting,0,0.05191,0.24786,0.86076,0.52991,-0.14101,0.01498,0.21735
38.8694,engage_pivoting,0,0.05191,0.24786,0.86076,0.52992,-0.14101,0.01497,0.21736
38.8796,engage_pivoting,0,0.05191,0.24786,0.86076,0.52992,-0.14103,0.01499,0.21737
38.8898,engage_pivoting,0,0.05341,0.24597,0.85632,0.52994,-0.14104,0.01499,0.21738
38.9000,engage_pivoting,0,0.05341,0.24597,0.85632,0.52992,-0.14104,0.01501,0.21737
38.9102,engage_pivoting,0,0.05341,0.24597,0.85632,0.52993,-0.14103,0.01499,0.21737
38.9205,engage_pivoting,0,0.05341,0.24597,0.85632,0.52993,-0.14103,0.01499,0.21737
38.9308,engage_pivoting,0,0.05341,0.24597,0.85632,0.52993,-0.14102,0.01498,0.21737
38.9410,engage_pivoting,0,0.05341,0.24597,0.85632,0.52990,-0.14101,0.01498,0.21734
38.9513,engage_pivoting,0,0.05536,0.24366,0.85694,0.52994,-0.14102,0.01498,0.21738
38.9616,engage_pivoting,0,0.05536,0.24366,0.85694,0.52989,-0.14103,0.01500,0.21734
38.9718,engage_pivoting,0,0.05536,0.24366,0.85694,0.52991,-0.14101,0.01497,0.21735
38.9820,engage_pivoting,0,0.05536,0.24366,0.85694,0.52995,-0.14105,0.01500,0.21740
38.9923,engage_pivoting,0,0.05536,0.24366,0.85694,0.52993,-0.14104,0.01500,0.21738
39.0026,engage_pivoting,0,0.05536,0.24366,0.85694,0.52995,-0.14103,0.01498,0.21739
39.0128,engage_pivoting,0,0.05536,0.24366,0.85694,0.52992,-0.14104,0.01500,0.21736
39.0230,engage_pivoting,0,0.05654,0.24342,0.85640,0.52990,-0.14103,0.01500,0.21735
39.0332,engage_pivoting,0,0.05654,0.24342,0.85640,0.52992,-0.14100,0.01497,0.21736
39.0435,engage_pivoting,0,0.05654,0.24342,0.85640,0.52992,-0.14100,0.01496,0.21736
39.0539,engage_pivoting,0,0.05654,0.24342,0.85640,0.52993,-0.14104,0.01500,0.21738
39.0642,engage_pivoting,0,0.05654,0.24342,0.85640,0.52995,-0.14102,0.01498,0.21739
39.0744,engage_pivoting,0,0.05654,0.24342,0.85640,0.52993,-0.14102,0.01498,0.21737
39.0847,engage_pivoting,0,0.05654,0.24342,0.85640,0.52991,-0.14103,0.01499,0.21735
39.0949,engage_pivoting,0,0.05658,0.24054,0.85643,0.52993,-0.14102,0.01498,0.21737
39.1051,engage_pivoting,0,0.05658,0.24054,0.85643,0.52993,-0.14103,0.01499,0.21738
39.1153,engage_pivoting,0,0.05658,0.24054,0.85643,0.52991,-0.14101,0.01497,0.21735
39.1255,engage_pivoting,0,0.05658,0.24054,0.85643,0.52993,-0.14100,0.01496,0.21736
39.1357,engage_pivoting,0,0.05658,0.24054,0.85643,0.52994,-0.14103,0.01498,0.21738
39.1458,engage_pivoting,0,0.05658,0.24054,0.85643,0.52994,-0.14102,0.01498,0.21738
39.1558,engage_pivoting,0,0.05440,0.24205,0.86633,0.52993,-0.14103,0.01499,0.21737
39.1659,engage_pivoting,0,0.05440,0.24205,0.86633,0.52990,-0.14102,0.01498,0.21735
39.1761,engage_pivoting,0,0.05440,0.24205,0.86633,0.52992,-0.14101,0.01497,0.21736
39.1863,engage_pivoting,0,0.05440,0.24205,0.86633,0.52990,-0.14103,0.01499,0.21735
39.1965,engage_pivoting,0,0.05440,0.24205,0.86633,0.52992,-0.14099,0.01496,0.21736
39.2070,engage_pivoting,0,0.05440,0.24205,0.86633,0.52992,-0.14100,0.01497,0.21736
39.2172,engage_pivoting,0,0.05440,0.24205,0.86633,0.52991,-0.14103,0.01500,0.21735
39.2275,engage_pivoting,0,0.05422,0.24410,0.87121,0.52990,-0.14101,0.01498,0.21734
39.2377,engage_pivoting,0,0.05422,0.24410,0.87121,0.52993,-0.14101,0.01497,0.21737
39.2480,engage_pivoting,0,0.05422,0.24410,0.87121,0.52989,-0.14102,0.01499,0.21734
39.2582,engage_pivoting,0,0.05422,0.24410,0.87121,0.52989,-0.14099,0.01496,0.21733
39.2684,engage_pivoting,0,0.05422,0.24410,0.87121,0.52991,-0.14100,0.01496,0.21734
39.2786,engage_pivoting,0,0.05422,0.24410,0.87121,0.52993,-0.14104,0.01499,0.21738
39.2888,engage_pivoting,0,0.05480,0.23945,0.87399,0.52993,-0.14101,0.01497,0.21737
39.2991,engage_pivoting,0,0.05480,0.23945,0.87399,0.52990,-0.14100,0.01497,0.21734
39.3094,engage_pivoting,0,0.05480,0.23945,0.87399,0.52990,-0.14101,0.01498,0.21734
39.3198,engage_pivoting,0,0.05480,0.23945,0.87399,0.52992,-0.14104,0.01500,0.21737
39.3300,engage_pivoting,0,0.05480,0.23945,0.87399,0.52995,-0.14103,0.01498,0.21740
39.3402,engage_pivoting,0,0.05480,0.23945,0.87399,0.52994,-0.14101,0.01497,0.21738
39.3505,engage_pivoting,0,0.05480,0.23945,0.87399,0.52993,-0.14101,0.01497,0.21737
39.3607,engage_pivoting,0,0.05185,0.24190,0.87887,0.52993,-0.14103,0.01499,0.21738
39.3709,engage_pivoting,0,0.05185,0.24190,0.87887,0.52993,-0.14101,0.01497,0.21737
39.3811,engage_pivoting,0,0.05185,0.24190,0.87887,0.52990,-0.14100,0.01497,0.21734
39.3913,engage_pivoting,0,0.05185,0.24190,0.87887,0.52990,-0.14101,0.01497,0.21734
39.4014,engage_pivoting,0,0.05185,0.24190,0.87887,0.52991,-0.14100,0.01496,0.21734
39.4116,engage_pivoting,0,0.05185,0.24190,0.87887,0.52990,-0.14100,0.01497,0.21734
39.4218,engage_pivoting,0,0.05045,0.23959,0.88436,0.52990,-0.14102,0.01499,0.21735
39.4319,engage_pivoting,0,0.05045,0.23959,0.88436,0.52993,-0.14101,0.01498,0.21737
39.4421,engage_pivoting,0,0.05045,0.23959,0.88436,0.52997,-0.14101,0.01496,0.21740
39.4522,engage_pivoting,0,0.05045,0.23959,0.88436,0.52992,-0.14102,0.01499,0.21737
39.4623,engage_pivoting,0,0.05045,0.23959,0.88436,0.52994,-0.14101,0.01496,0.21738
39.4726,engage_pivoting,0,0.05045,0.23959,0.88436,0.52989,-0.14100,0.01497,0.21733
39.4829,engage_pivoting,0,0.05045,0.23959,0.88436,0.52994,-0.14101,0.01497,0.21737
39.4930,engage_pivoting,0,0.05010,0.23875,0.89757,0.52992,-0.14101,0.01497,0.21737
39.5031,engage_pivoting,0,0.05010,0.23875,0.89757,0.52993,-0.14101,0.01497,0.21737
39.5132,engage_pivoting,0,0.05010,0.23875,0.89757,0.52989,-0.14100,0.01497,0.21733
39.5234,engage_pivoting,0,0.05010,0.23875,0.89757,0.52993,-0.14099,0.01495,0.21737
39.5336,engage_pivoting,0,0.05010,0.23875,0.89757,0.52994,-0.14102,0.01497,0.21738
39.5441,engage_pivoting,0,0.05010,0.23875,0.89757,0.52991,-0.14100,0.01497,0.21735
39.5545,engage_pivoting,0,0.05010,0.23875,0.89757,0.52992,-0.14100,0.01496,0.21735
39.5648,engage_pivoting,0,0.04788,0.24096,0.90879,0.52992,-0.14102,0.01498,0.21736
39.5750,engage_pivoting,0,0.04788,0.24096,0.90879,0.52989,-0.14100,0.01497,0.21733
39.5852,engage_pivoting,0,0.04788,0.24096,0.90879,0.52990,-0.14101,0.01498,0.21734
39.5955,engage_pivoting,0,0.04788,0.24096,0.90879,0.52992,-0.14104,0.01500,0.21737
39.6058,engage_pivoting,0,0.04788,0.24096,0.90879,0.52993,-0.14103,0.01499,0.21738
39.6160,engage_pivoting,0,0.04788,0.24096,0.90879,0.52994,-0.14101,0.01496,0.21738
39.6263,engage_pivoting,0,0.04775,0.23911,0.92362,0.52995,-0.14105,0.01500,0.21740
39.6364,engage_pivoting,0,0.04775,0.23911,0.92362,0.52996,-0.14104,0.01499,0.21741
39.6466,engage_pivoting,0,0.04775,0.23911,0.92362,0.52994,-0.14103,0.01499,0.21738
39.6567,engage_pivoting,0,0.04775,0.23911,0.92362,0.52992,-0.14101,0.01497,0.21736
39.6668,engage_pivoting,0,0.04775,0.23911,0.92362,0.52987,-0.14098,0.01496,0.21731
39.6771,engage_pivoting,0,0.04775,0.23911,0.92362,0.52990,-0.14101,0.01498,0.21734
39.6872,engage_pivoting,0,0.04775,0.23911,0.92362,0.52991,-0.14100,0.01497,0.21735
39.6973,engage_pivoting,0,0.04237,0.24079,0.93279,0.52991,-0.14098,0.01495,0.21735
39.7074,engage_pivoting,0,0.04237,0.24079,0.93279,0.52995,-0.14101,0.01496,0.21739
39.7175,engage_pivoting,0,0.04237,0.24079,0.93279,0.52994,-0.14101,0.01497,0.21738
39.7276,engage_pivoting,0,0.04237,0.24079,0.93279,0.52993,-0.14100,0.01496,0.21737
39.7377,engage_pivoting,0,0.04237,0.24079,0.93279,0.52991,-0.14102,0.01499,0.21735
39.7478,engage_pivoting,0,0.04237,0.24079,0.93279,0.52992,-0.14099,0.01495,0.21735
39.7579,engage_pivoting,0,0.04156,0.24015,0.93916,0.52991,-0.14102,0.01499,0.21735
39.7681,engage_pivoting,0,0.04156,0.24015,0.93916,0.52991,-0.14102,0.01498,0.21735
39.7784,engage_pivoting,0,0.04156,0.24015,0.93916,0.52996,-0.14102,0.01497,0.21740
39.7886,engage_pivoting,0,0.04156,0.24015,0.93916,0.52991,-0.14101,0.01498,0.21735
39.7989,engage_pivoting,0,0.04156,0.24015,0.93916,0.52995,-0.14100,0.01496,0.21739
39.8092,engage_pivoting,0,0.04156,0.24015,0.93916,0.52991,-0.14100,0.01497,0.21735
39.8194,engage_pivoting,0,0.04156,0.24015,0.93916,0.52992,-0.14100,0.01496,0.21735
39.8297,engage_pivoting,0,0.04568,0.23572,0.95030,0.52991,-0.14099,0.01496,0.21734
39.8399,engage_pivoting,0,0.04568,0.23572,0.95030,0.52989,-0.14099,0.01496,0.21733
39.8502,engage_pivoting,0,0.04568,0.23572,0.95030,0.52991,-0.14101,0.01498,0.21735
39.8604,engage_pivoting,0,0.04568,0.23572,0.95030,0.52994,-0.14103,0.01499,0.21738
39.8707,engage_pivoting,0,0.04568,0.23572,0.95030,0.52989,-0.14098,0.01495,0.21732
39.8809,engage_pivoting,0,0.04568,0.23572,0.95030,0.52990,-0.14099,0.01496,0.21734
39.8911,engage_pivoting,0,0.04535,0.23844,0.95680,0.52994,-0.14099,0.01495,0.21737
39.9013,engage_pivoting,0,0.04535,0.23844,0.95680,0.52990,-0.14099,0.01496,0.21734
39.9115,engage_pivoting,0,0.04535,0.23844,0.95680,0.52995,-0.14102,0.01497,0.21739
39.9219,engage_pivoting,0,0.04535,0.23844,0.95680,0.52989,-0.14099,0.01496,0.21733
39.9320,engage_pivoting,0,0.04535,0.23844,0.95680,0.52989,-0.14099,0.01496,0.21732
39.9421,engage_pivoting,0,0.04535,0.23844,0.95680,0.52995,-0.14102,0.01497,0.21740
39.9522,engage_pivoting,0,0.04535,0.23844,0.95680,0.52993,-0.14102,0.01498,0.21737
39.9623,engage_pivoting,0,0.04258,0.23888,0.96097,0.52992,-0.14101,0.01497,0.21736
39.9724,engage_pivoting,0,0.04258,0.23888,0.96097,0.52994,-0.14101,0.01497,0.21738
39.9825,engage_pivoting,0,0.04258,0.23888,0.96097,0.52989,-0.14099,0.01496,0.21733
39.9926,engage_pivoting,0,0.04258,0.23888,0.96097,0.52989,-0.14102,0.01499,0.21734
40.0027,engage_pivoting,0,0.04258,0.23888,0.96097,0.52990,-0.14101,0.01498,0.21734
40.0128,engage_pivoting,0,0.04258,0.23888,0.96097,0.52990,-0.14099,0.01496,0.21734
40.0230,engage_pivoting,0,0.04258,0.23888,0.96097,0.52991,-0.14099,0.01495,0.21735
40.0332,engage_pivoting,0,0.04202,0.23724,0.96155,0.52991,-0.14098,0.01494,0.21734
40.0433,engage_pivoting,0,0.04202,0.23724,0.96155,0.52995,-0.14101,0.01496,0.21738
40.0534,engage_pivoting,0,0.04202,0.23724,0.96155,0.52992,-0.14102,0.01498,0.21736
40.0636,engage_pivoting,0,0.04202,0.23724,0.96155,0.52992,-0.14101,0.01498,0.21736
40.0737,engage_pivoting,0,0.04202,0.23724,0.96155,0.52989,-0.14098,0.01495,0.21733
40.0838,engage_pivoting,0,0.04202,0.23724,0.96155,0.52995,-0.14102,0.01497,0.21739
40.0940,engage_pivoting,0,0.03846,0.23717,0.96836,0.52993,-0.14102,0.01498,0.21737
40.1042,engage_pivoting,0,0.03846,0.23717,0.96836,0.52991,-0.14097,0.01493,0.21733
40.1144,engage_pivoting,0,0.03846,0.23717,0.96836,0.52996,-0.14102,0.01497,0.21740
40.1245,engage_pivoting,0,0.03846,0.23717,0.96836,0.52994,-0.14101,0.01497,0.21738
40.1346,engage_pivoting,0,0.03846,0.23717,0.96836,0.52994,-0.14103,0.01499,0.21738
40.1448,engage_pivoting,0,0.03846,0.23717,0.96836,0.52992,-0.14099,0.01496,0.21735
40.1549,engage_pivoting,0,0.04018,0.23460,0.96804,0.52992,-0.14100,0.01496,0.21736
40.1650,engage_pivoting,0,0.04018,0.23460,0.96804,0.52989,-0.14098,0.01495,0.21732
40.1751,engage_pivoting,0,0.04018,0.23460,0.96804,0.52990,-0.14096,0.01493,0.21733
40.1852,engage_pivoting,0,0.04018,0.23460,0.96804,0.52991,-0.14100,0.01497,0.21734
40.1953,engage_pivoting,0,0.04018,0.23460,0.96804,0.52991,-0.14099,0.01496,0.21734
40.2054,engage_pivoting,0,0.04018,0.23460,0.96804,0.52991,-0.14100,0.01496,0.21735
40.2156,engage_pivoting,0,0.04018,0.23460,0.96804,0.52991,-0.14099,0.01496,0.21735
40.2258,engage_pivoting,0,0.03883,0.23722,0.96933,0.52991,-0.14099,0.01496,0.21734
40.2361,engage_pivoting,0,0.03883,0.23722,0.96933,0.52991,-0.14102,0.01499,0.21735
40.2463,engage_pivoting,0,0.03883,0.23722,0.96933,0.52990,-0.14099,0.01496,0.21734
40.2566,engage_pivoting,0,0.03883,0.23722,0.96933,0.52995,-0.14100,0.01496,0.21738
40.2669,engage_pivoting,0,0.03883,0.23722,0.96933,0.52992,-0.14101,0.01497,0.21736
40.2771,engage_pivoting,0,0.03883,0.23722,0.96933,0.52993,-0.14103,0.01499,0.21738
40.2874,engage_pivoting,0,0.03883,0.23722,0.96933,0.52995,-0.14104,0.01500,0.21740
40.2976,engage_pivoting,0,0.04006,0.23730,0.95612,0.52992,-0.14100,0.01497,0.21736
40.3078,engage_pivoting,0,0.04006,0.23730,0.95612,0.52991,-0.14099,0.01496,0.21735
40.3181,engage_pivoting,0,0.04006,0.23730,0.95612,0.52991,-0.14099,0.01496,0.21734
40.3283,engage_pivoting,0,0.04006,0.23730,0.95612,0.52990,-0.14101,0.01498,0.21734
40.3386,engage_pivoting,0,0.04006,0.23730,0.95612,0.52989,-0.14098,0.01495,0.21733
40.3488,engage_pivoting,0,0.04006,0.23730,0.95612,0.52990,-0.14100,0.01497,0.21734
40.3590,engage_pivoting,0,0.04341,0.23823,0.95348,0.52991,-0.14100,0.01497,0.21735
40.3692,engage_pivoting,0,0.04341,0.23823,0.95348,0.52991,-0.14099,0.01495,0.21734
40.3795,engage_pivoting,0,0.04341,0.23823,0.95348,0.52994,-0.14105,0.01501,0.21739
40.3898,engage_pivoting,0,0.04341,0.23823,0.95348,0.52994,-0.14100,0.01496,0.21737
40.4000,engage_pivoting,0,0.04341,0.23823,0.95348,0.52992,-0.14100,0.01496,0.21736
40.4102,engage_pivoting,0,0.04341,0.23823,0.95348,0.52995,-0.14102,0.01497,0.21739
40.4204,engage_pivoting,0,0.04341,0.23823,0.95348,0.52994,-0.14100,0.01495,0.21738
40.4305,engage_pivoting,0,0.04587,0.23974,0.95246,0.52994,-0.14103,0.01498,0.21738
40.4407,engage_pivoting,0,0.04587,0.23974,0.95246,0.52990,-0.14101,0.01498,0.21734
40.4509,engage_pivoting,0,0.04587,0.23974,0.95246,0.52990,-0.14100,0.01497,0.21734
40.4612,engage_pivoting,0,0.04587,0.23974,0.95246,0.52992,-0.14100,0.01496,0.21736
40.4715,engage_pivoting,0,0.04587,0.23974,0.95246,0.52992,-0.14100,0.01496,0.21736
40.4818,engage_pivoting,0,0.04587,0.23974,0.95246,0.52996,-0.14103,0.01499,0.21740
40.4920,engage_pivoting,0,0.04712,0.24065,0.93733,0.52994,-0.14105,0.01501,0.21739
40.5022,engage_pivoting,0,0.04712,0.24065,0.93733,0.52990,-0.14100,0.01497,0.21734
40.5125,engage_pivoting,0,0.04712,0.24065,0.93733,0.52994,-0.14102,0.01498,0.21738
40.5229,engage_pivoting,0,0.04712,0.24065,0.93733,0.52991,-0.14100,0.01496,0.21735
40.5330,engage_pivoting,0,0.04712,0.24065,0.93733,0.52994,-0.14103,0.01498,0.21739
40.5432,engage_pivoting,0,0.04712,0.24065,0.93733,0.52994,-0.14100,0.01496,0.21738
