t,phase,th_x,th_y,thd_x,thd_y,vcmd_x,vcmd_y,tcp_x,tcp_y,th_brut_x,th_brut_y
4.1015,0,0.06860,0.00005,-0.18338,-0.01013,-0.01018,0.00000,0.03224,0.93922,0.08491,0.00124
4.1035,0,0.06823,0.00002,-0.18489,-0.01013,-0.00989,0.00000,0.03221,0.93926,0.08491,0.00124
4.1055,0,0.06786,0.00000,-0.18639,-0.01013,-0.00959,0.00000,0.03217,0.93926,0.08491,0.00124
4.1075,0,0.06950,0.00046,-0.18077,-0.00846,-0.00929,0.00000,0.03220,0.93925,0.07816,0.00127
4.1095,0,0.06914,0.00044,-0.18230,-0.00847,-0.00900,0.00000,0.03218,0.93926,0.07816,0.00127
4.1115,0,0.06877,0.00042,-0.18382,-0.00848,-0.00870,0.00000,0.03220,0.93925,0.07816,0.00127
4.1135,0,0.06841,0.00041,-0.18534,-0.00849,-0.00840,0.00000,0.03213,0.93924,0.07816,0.00127
4.1155,0,0.06803,0.00039,-0.18685,-0.00849,-0.00811,0.00000,0.03214,0.93924,0.07816,0.00127
4.1175,0,0.06766,0.00037,-0.18835,-0.00850,-0.00781,0.00000,0.03214,0.93923,0.07816,0.00127
4.1195,0,0.06728,0.00036,-0.18985,-0.00851,-0.00751,0.00000,0.03212,0.93923,0.07816,0.00127
4.1215,0,0.06690,0.00034,-0.19133,-0.00851,-0.00721,0.00000,0.03205,0.93925,0.07816,0.00127
4.1235,0,0.06651,0.00032,-0.19282,-0.00852,-0.00692,0.00000,0.03206,0.93926,0.07816,0.00127
4.1255,0,0.06613,0.00030,-0.19429,-0.00852,-0.00662,0.00000,0.03204,0.93923,0.07816,0.00127
4.1275,0,0.06574,0.00029,-0.19576,-0.00853,-0.00632,0.00000,0.03199,0.93925,0.07816,0.00127
4.1295,0,0.06534,0.00027,-0.19722,-0.00853,-0.00602,0.00000,0.03204,0.93923,0.07816,0.00127
4.1315,0,0.06495,0.00025,-0.19868,-0.00854,-0.00572,0.00000,0.03201,0.93924,0.07816,0.00127
4.1335,0,0.06455,0.00024,-0.20013,-0.00854,-0.00542,0.00000,0.03201,0.93922,0.07816,0.00127
4.1355,0,0.06415,0.00022,-0.20157,-0.00855,-0.00512,0.00000,0.03199,0.93924,0.07816,0.00127
4.1375,0,0.06374,0.00020,-0.20300,-0.00855,-0.00482,0.00000,0.03199,0.93926,0.07816,0.00127
4.1395,0,0.06334,0.00019,-0.20443,-0.00855,-0.00452,0.00000,0.03201,0.93925,0.07816,0.00127
4.1415,0,0.06293,0.00017,-0.20585,-0.00856,-0.00422,0.00000,0.03194,0.93925,0.07816,0.00127
4.1435,0,0.06251,0.00015,-0.20726,-0.00856,-0.00392,0.00000,0.03193,0.93925,0.07816,0.00127
4.1455,0,0.06210,0.00013,-0.20866,-0.00856,-0.00362,0.00000,0.03193,0.93925,0.07816,0.00127
4.1475,0,0.06168,0.00012,-0.21006,-0.00856,-0.00332,0.00000,0.03194,0.93924,0.07816,0.00127
4.1495,0,0.06126,0.00010,-0.21145,-0.00857,-0.00302,0.00000,0.03202,0.93926,0.07816,0.00127
4.1515,0,0.06083,0.00008,-0.21283,-0.00857,-0.00272,0.00000,0.03196,0.93925,0.07816,0.00127
4.1535,0,0.06040,0.00007,-0.21421,-0.00857,-0.00241,0.00000,0.03193,0.93925,0.07816,0.00127
4.1555,0,0.05998,0.00005,-0.21557,-0.00857,-0.00211,0.00000,0.03192,0.93925,0.07816,0.00127
4.1575,0,0.05954,0.00003,-0.21693,-0.00857,-0.00181,0.00000,0.03195,0.93925,0.07816,0.00127
4.1595,0,0.05911,0.00001,-0.21828,-0.00857,-0.00151,0.00000,0.03195,0.93923,0.07816,0.00127
4.1615,0,0.05867,-0.00000,-0.21962,-0.00857,-0.00121,0.00000,0.03199,0.93927,0.07816,0.00127
4.1635,0,0.05823,-0.00002,-0.22096,-0.00857,-0.00091,0.00000,0.03194,0.93926,0.07816,0.00127
4.1655,0,0.05779,-0.00004,-0.22229,-0.00857,-0.00061,0.00000,0.03198,0.93927,0.07816,0.00127
4.1675,0,0.05734,-0.00005,-0.22360,-0.00857,-0.00030,0.00000,0.03199,0.93926,0.07816,0.00127
4.1695,0,0.05689,-0.00007,-0.22492,-0.00857,-0.00000,0.00000,0.03193,0.93927,0.07816,0.00127
4.1715,0,0.05644,-0.00009,-0.22622,-0.00856,0.00030,0.00000,0.03189,0.93926,0.07816,0.00127
4.1735,0,0.05599,-0.00011,-0.22751,-0.00856,0.00060,0.00000,0.03192,0.93924,0.07816,0.00127
4.1755,0,0.05813,0.00011,-0.21964,-0.00773,0.00090,0.00000,0.03194,0.93921,0.06894,0.00065
4.1775,0,0.05768,0.00010,-0.22096,-0.00773,0.00120,0.00000,0.03194,0.93921,0.06894,0.00065
4.1795,0,0.05724,0.00008,-0.22228,-0.00773,0.00151,0.00000,0.03199,0.93924,0.06894,0.00065
4.1815,0,0.05680,0.00007,-0.22359,-0.00773,0.00181,0.00000,0.03201,0.93927,0.06894,0.00065
4.1835,0,0.05635,0.00005,-0.22489,-0.00773,0.00211,0.00000,0.03198,0.93923,0.06894,0.00065
4.1855,0,0.05590,0.00004,-0.22618,-0.00773,0.00241,0.00000,0.03196,0.93922,0.06894,0.00065
4.1875,0,0.05544,0.00002,-0.22747,-0.00773,0.00271,0.00000,0.03197,0.93922,0.06894,0.00065
4.1895,0,0.05499,0.00000,-0.22874,-0.00773,0.00301,0.00000,0.03196,0.93923,0.06894,0.00065
4.1915,0,0.05453,-0.00001,-0.23001,-0.00773,0.00331,0.00000,0.03195,0.93926,0.06894,0.00065
4.1935,0,0.05407,-0.00003,-0.23127,-0.00773,0.00361,0.00000,0.03198,0.93923,0.06894,0.00065
4.1955,0,0.05360,-0.00004,-0.23252,-0.00773,0.00391,0.00000,0.03203,0.93926,0.06894,0.00065
4.1975,0,0.05314,-0.00006,-0.23376,-0.00773,0.00421,0.00000,0.03200,0.93925,0.06894,0.00065
4.1995,0,0.05267,-0.00007,-0.23499,-0.00773,0.00451,0.00000,0.03200,0.93924,0.06894,0.00065
4.2015,0,0.05220,-0.00009,-0.23622,-0.00773,0.00481,0.00000,0.03205,0.93924,0.06894,0.00065
4.2035,0,0.05172,-0.00010,-0.23743,-0.00773,0.00511,0.00000,0.03203,0.93926,0.06894,0.00065
4.2055,0,0.05125,-0.00012,-0.23864,-0.00772,0.00541,0.00000,0.03201,0.93924,0.06894,0.00065
4.2075,0,0.05077,-0.00013,-0.23984,-0.00772,0.00571,0.00000,0.03206,0.93925,0.06894,0.00065
4.2095,0,0.05029,-0.00015,-0.24103,-0.00772,0.00601,0.00000,0.03211,0.93926,0.06894,0.00065
4.2115,0,0.04980,-0.00017,-0.24220,-0.00771,0.00631,0.00000,0.03204,0.93927,0.06894,0.00065
4.2135,0,0.04932,-0.00018,-0.24338,-0.00771,0.00661,0.00000,0.03212,0.93924,0.06894,0.00065
4.2155,0,0.04883,-0.00020,-0.24454,-0.00771,0.00691,0.00000,0.03213,0.93928,0.06894,0.00065
4.2175,0,0.04834,-0.00021,-0.24569,-0.00770,0.00721,0.00000,0.03211,0.93925,0.06894,0.00065
4.2195,0,0.04785,-0.00023,-0.24683,-0.00770,0.00751,0.00000,0.03213,0.93924,0.06894,0.00065
4.2215,0,0.04735,-0.00024,-0.24797,-0.00769,0.00780,0.00000,0.03218,0.93925,0.06894,0.00065
4.2235,0,0.04686,-0.00026,-0.24909,-0.00769,0.00810,0.00000,0.03221,0.93923,0.06894,0.00065
4.2255,0,0.04636,-0.00027,-0.25021,-0.00769,0.00840,0.00000,0.03214,0.93924,0.06894,0.00065
4.2275,0,0.04585,-0.00029,-0.25131,-0.00768,0.00870,0.00000,0.03217,0.93924,0.06894,0.00065
4.2295,0,0.04535,-0.00030,-0.25241,-0.00767,0.00899,0.00000,0.03221,0.93926,0.06894,0.00065
4.2315,0,0.04484,-0.00032,-0.25350,-0.00767,0.00929,0.00000,0.03225,0.93925,0.06894,0.00065
4.2335,0,0.04434,-0.00033,-0.25457,-0.00766,0.00959,0.00000,0.03222,0.93925,0.06894,0.00065
4.2355,0,0.04383,-0.00035,-0.25564,-0.00766,0.00988,0.00000,0.03228,0.93926,0.06894,0.00065
4.2375,0,0.04331,-0.00037,-0.25670,-0.00765,0.01018,0.00000,0.03223,0.93925,0.06894,0.00065
4.2396,0,0.04280,-0.00038,-0.25775,-0.00764,0.01047,0.00000,0.03225,0.93925,0.06894,0.00065
4.2415,0,0.04427,-0.00040,-0.25177,-0.00764,0.01077,0.00000,0.03232,0.93923,0.05588,-0.00009
4.2436,0,0.04377,-0.00041,-0.25284,-0.00763,0.01106,0.00000,0.03229,0.93924,0.05588,-0.00009
4.2456,0,0.04326,-0.00043,-0.25390,-0.00762,0.01136,0.00000,0.03231,0.93925,0.05588,-0.00009
4.2476,0,0.04275,-0.00044,-0.25494,-0.00761,0.01165,0.00000,0.03233,0.93924,0.05588,-0.00009
4.2496,0,0.04224,-0.00046,-0.25598,-0.00760,0.01195,0.00000,0.03236,0.93923,0.05588,-0.00009
4.2516,0,0.04173,-0.00047,-0.25701,-0.00760,0.01224,0.00000,0.03241,0.93924,0.05588,-0.00009
4.2536,0,0.04121,-0.00049,-0.25803,-0.00759,0.01254,0.00000,0.03240,0.93925,0.05588,-0.00009
4.2556,0,0.04070,-0.00050,-0.25904,-0.00758,0.01283,0.00000,0.03237,0.93923,0.05588,-0.00009
4.2576,0,0.04018,-0.00052,-0.26004,-0.00757,0.01312,0.00000,0.03242,0.93924,0.05588,-0.00009
4.2596,0,0.03966,-0.00053,-0.26103,-0.00756,0.01341,0.00000,0.03248,0.93924,0.05588,-0.00009
4.2616,0,0.03913,-0.00055,-0.26200,-0.00755,0.01370,0.00000,0.03247,0.93924,0.05588,-0.00009
4.2636,0,0.03861,-0.00056,-0.26297,-0.00754,0.01399,0.00000,0.03248,0.93925,0.05588,-0.00009
4.2656,0,0.03808,-0.00058,-0.26393,-0.00753,0.01428,0.00000,0.03248,0.93925,0.05588,-0.00009
4.2676,0,0.03755,-0.00059,-0.26488,-0.00752,0.01457,0.00000,0.03255,0.93927,0.05588,-0.00009
4.2696,0,0.03702,-0.00061,-0.26581,-0.00751,0.01486,0.00000,0.03262,0.93927,0.05588,-0.00009
4.2716,0,0.03649,-0.00062,-0.26674,-0.00749,0.01514,0.00000,0.03260,0.93923,0.05588,-0.00009
4.2736,0,0.03596,-0.00064,-0.26766,-0.00748,0.01543,0.00000,0.03261,0.93927,0.05588,-0.00009
4.2756,0,0.03542,-0.00065,-0.26856,-0.00747,0.01572,0.00000,0.03264,0.93926,0.05588,-0.00009
4.2776,0,0.03488,-0.00067,-0.26946,-0.00746,0.01600,0.00000,0.03271,0.93925,0.05588,-0.00009
4.2796,0,0.03434,-0.00068,-0.27035,-0.00745,0.01629,0.00000,0.03273,0.93925,0.05588,-0.00009
4.2816,0,0.03380,-0.00070,-0.27122,-0.00743,0.01657,0.00000,0.03271,0.93921,0.05588,-0.00009
4.2836,0,0.03326,-0.00071,-0.27209,-0.00742,0.01686,0.00000,0.03273,0.93924,0.05588,-0.00009
4.2856,0,0.03271,-0.00073,-0.27294,-0.00741,0.01714,0.00000,0.03280,0.93924,0.05588,-0.00009
4.2876,0,0.03217,-0.00074,-0.27379,-0.00739,0.01742,0.00000,0.03278,0.93922,0.05588,-0.00009
4.2896,0,0.03162,-0.00076,-0.27462,-0.00738,0.01771,0.00000,0.03288,0.93925,0.05588,-0.00009
4.2916,0,0.03107,-0.00077,-0.27544,-0.00737,0.01799,0.00000,0.03291,0.93925,0.05588,-0.00009
4.2936,0,0.03051,-0.00079,-0.27626,-0.00735,0.01827,0.00000,0.03290,0.93921,0.05588,-0.00009
4.2956,0,0.02996,-0.00080,-0.27706,-0.00734,0.01855,0.00000,0.03295,0.93925,0.05588,-0.00009
4.2976,0,0.02941,-0.00082,-0.27785,-0.00732,0.01883,0.00000,0.03296,0.93922,0.05588,-0.00009
4.2996,0,0.02885,-0.00083,-0.27863,-0.00731,0.01911,0.00000,0.03302,0.93920,0.05588,-0.00009
4.3016,0,0.02829,-0.00085,-0.27940,-0.00729,0.01939,0.00000,0.03305,0.93920,0.05588,-0.00009
4.3037,0,0.02773,-0.00086,-0.28016,-0.00728,0.01967,0.00000,0.03307,0.93924,0.05588,-0.00009
4.3057,0,0.02717,-0.00087,-0.28091,-0.00726,0.01994,0.00000,0.03314,0.93922,0.05588,-0.00009
4.3077,0,0.02661,-0.00089,-0.28165,-0.00724,0.02022,0.00000,0.03316,0.93921,0.05588,-0.00009
4.3097,0,0.02858,-0.00111,-0.27337,-0.00796,0.02050,0.00000,0.03323,0.93924,0.04115,-0.00100
4.3117,0,0.02804,-0.00113,-0.27413,-0.00794,0.02077,0.00000,0.03321,0.93920,0.04115,-0.00100
4.3137,0,0.02749,-0.00114,-0.27489,-0.00792,0.02105,0.00000,0.03325,0.93923,0.04115,-0.00100
4.3157,0,0.02694,-0.00116,-0.27563,-0.00790,0.02132,0.00000,0.03328,0.93921,0.04115,-0.00100
4.3177,0,0.02638,-0.00117,-0.27636,-0.00788,0.02160,0.00000,0.03335,0.93920,0.04115,-0.00100
4.3197,0,0.02583,-0.00119,-0.27708,-0.00785,0.02187,0.00000,0.03338,0.93921,0.04115,-0.00100
4.3217,0,0.02528,-0.00120,-0.27779,-0.00783,0.02214,0.00000,0.03337,0.93921,0.04115,-0.00100
4.3238,0,0.02472,-0.00122,-0.27849,-0.00781,0.02241,0.00000,0.03342,0.93920,0.04115,-0.00100
4.3258,0,0.02416,-0.00124,-0.27918,-0.00779,0.02269,0.00000,0.03349,0.93922,0.04115,-0.00100
4.3278,0,0.02360,-0.00125,-0.27985,-0.00776,0.02296,0.00000,0.03351,0.93920,0.04115,-0.00100
4.3298,0,0.02304,-0.00127,-0.28052,-0.00774,0.02322,0.00000,0.03355,0.93921,0.04115,-0.00100
4.3318,0,0.02248,-0.00128,-0.28117,-0.00772,0.02349,0.00000,0.03361,0.93919,0.04115,-0.00100
4.3338,0,0.02192,-0.00130,-0.28182,-0.00769,0.02376,0.00000,0.03367,0.93919,0.04115,-0.00100
4.3358,0,0.02135,-0.00131,-0.28245,-0.00767,0.02402,0.00000,0.03377,0.93918,0.04115,-0.00100
4.3378,0,0.02079,-0.00133,-0.28307,-0.00765,0.02429,0.00000,0.03376,0.93918,0.04115,-0.00100
4.3398,0,0.02022,-0.00134,-0.28368,-0.00762,0.02455,0.00000,0.03379,0.93921,0.04115,-0.00100
4.3418,0,0.01965,-0.00136,-0.28428,-0.00760,0.02481,0.00000,0.03389,0.93918,0.04115,-0.00100
4.3438,0,0.01908,-0.00137,-0.28486,-0.00757,0.02507,0.00000,0.03390,0.93920,0.04115,-0.00100
4.3458,0,0.01851,-0.00139,-0.28544,-0.00755,0.02533,0.00000,0.03396,0.93918,0.04115,-0.00100
4.3479,0,0.01794,-0.00140,-0.28600,-0.00752,0.02560,0.00000,0.03398,0.93921,0.04115,-0.00100
4.3498,0,0.01737,-0.00142,-0.28656,-0.00749,0.02585,0.00000,0.03406,0.93921,0.04115,-0.00100
4.3519,0,0.01680,-0.00143,-0.28710,-0.00747,0.02611,0.00000,0.03410,0.93921,0.04115,-0.00100
4.3539,0,0.01622,-0.00145,-0.28763,-0.00744,0.02637,0.00000,0.03414,0.93919,0.04115,-0.00100
4.3559,0,0.01565,-0.00146,-0.28815,-0.00742,0.02663,0.00000,0.03417,0.93916,0.04115,-0.00100
4.3579,0,0.01507,-0.00148,-0.28866,-0.00739,0.02688,0.00000,0.03424,0.93917,0.04115,-0.00100
4.3599,0,0.01449,-0.00149,-0.28916,-0.00736,0.02714,0.00000,0.03429,0.93915,0.04115,-0.00100
4.3619,0,0.01391,-0.00151,-0.28965,-0.00733,0.02739,0.00000,0.03437,0.93917,0.04115,-0.00100
4.3639,0,0.01333,-0.00152,-0.29012,-0.00731,0.02765,0.00000,0.03439,0.93921,0.04115,-0.00100
4.3659,0,0.01275,-0.00154,-0.29059,-0.00728,0.02790,0.00000,0.03446,0.93920,0.04115,-0.00100
4.3679,0,0.01217,-0.00155,-0.29104,-0.00725,0.02815,0.00000,0.03452,0.93917,0.04115,-0.00100
4.3700,0,0.01159,-0.00157,-0.29148,-0.00722,0.02840,0.00000,0.03454,0.93915,0.04115,-0.00100
4.3720,0,0.01100,-0.00158,-0.29191,-0.00719,0.02865,0.00000,0.03461,0.93916,0.04115,-0.00100
4.3740,0,0.01042,-0.00160,-0.29232,-0.00716,0.02890,0.00000,0.03468,0.93916,0.04115,-0.00100
4.3760,0,0.01221,-0.00198,-0.28439,-0.00844,0.02914,0.00000,0.03475,0.93917,0.02578,-0.00201
4.3780,0,0.01164,-0.00200,-0.28483,-0.00841,0.02939,0.00000,0.03477,0.93917,0.02578,-0.00201
4.3800,0,0.01107,-0.00202,-0.28525,-0.00837,0.02963,0.00000,0.03484,0.93915,0.02578,-0.00201
4.3820,0,0.01050,-0.00203,-0.28567,-0.00833,0.02988,0.00000,0.03494,0.93916,0.02578,-0.00201
4.3840,0,0.00993,-0.00205,-0.28607,-0.00830,0.03012,0.00000,0.03500,0.93913,0.02578,-0.00201
4.3860,0,0.00936,-0.00207,-0.28646,-0.00826,0.03036,0.00000,0.03504,0.93913,0.02578,-0.00201
4.3880,0,0.00878,-0.00208,-0.28684,-0.00822,0.03060,0.00000,0.03508,0.93915,0.02578,-0.00201
4.3900,0,0.00821,-0.00210,-0.28721,-0.00818,0.03084,0.00000,0.03515,0.93914,0.02578,-0.00201
4.3921,0,0.00763,-0.00212,-0.28757,-0.00814,0.03108,0.00000,0.03517,0.93910,0.02578,-0.00201
4.3941,0,0.00706,-0.00213,-0.28792,-0.00811,0.03131,0.00000,0.03523,0.93912,0.02578,-0.00201
4.3961,0,0.00648,-0.00215,-0.28825,-0.00807,0.03155,0.00000,0.03534,0.93913,0.02578,-0.00201
4.3981,0,0.00591,-0.00216,-0.28857,-0.00803,0.03178,0.00000,0.03536,0.93914,0.02578,-0.00201
4.4001,0,0.00533,-0.00218,-0.28888,-0.00799,0.03201,0.00000,0.03538,0.93913,0.02578,-0.00201
4.4021,0,0.00475,-0.00220,-0.28918,-0.00795,0.03224,0.00000,0.03551,0.93911,0.02578,-0.00201
4.4041,0,0.00417,-0.00221,-0.28947,-0.00791,0.03248,0.00000,0.03559,0.93911,0.02578,-0.00201
4.4061,0,0.00359,-0.00223,-0.28975,-0.00787,0.03270,0.00000,0.03562,0.93911,0.02578,-0.00201
4.4081,0,0.00301,-0.00224,-0.29001,-0.00783,0.03293,0.00000,0.03572,0.93912,0.02578,-0.00201
4.4101,0,0.00243,-0.00226,-0.29026,-0.00779,0.03316,0.00000,0.03573,0.93911,0.02578,-0.00201
4.4121,0,0.00185,-0.00227,-0.29050,-0.00774,0.03339,0.00000,0.03585,0.93914,0.02578,-0.00201
4.4141,0,0.00127,-0.00229,-0.29073,-0.00770,0.03361,0.00000,0.03586,0.93912,0.02578,-0.00201
4.4161,0,0.00069,-0.00231,-0.29095,-0.00766,0.03383,0.00000,0.03592,0.93909,0.02578,-0.00201
4.4181,0,0.00011,-0.00232,-0.29116,-0.00762,0.03406,0.00000,0.03604,0.93908,0.02578,-0.00201
4.4202,0,-0.00048,-0.00234,-0.29135,-0.00758,0.03428,0.00000,0.03611,0.93909,0.02578,-0.00201
4.4222,0,-0.00106,-0.00235,-0.29153,-0.00753,0.03450,0.00000,0.03612,0.93907,0.02578,-0.00201
4.4242,0,-0.00164,-0.00237,-0.29170,-0.00749,0.03472,0.00000,0.03621,0.93910,0.02578,-0.00201
4.4262,0,-0.00223,-0.00238,-0.29186,-0.00745,0.03494,0.00000,0.03631,0.93908,0.02578,-0.00201
4.4282,0,-0.00281,-0.00240,-0.29201,-0.00740,0.03515,0.00000,0.03636,0.93910,0.02578,-0.00201
4.4302,0,-0.00339,-0.00241,-0.29215,-0.00736,0.03536,0.00000,0.03641,0.93905,0.02578,-0.00201
4.4322,0,-0.00398,-0.00242,-0.29227,-0.00731,0.03558,0.00000,0.03653,0.93909,0.02578,-0.00201
4.4342,0,-0.00456,-0.00244,-0.29238,-0.00727,0.03579,0.00000,0.03657,0.93911,0.02578,-0.00201
4.4362,0,-0.00515,-0.00245,-0.29248,-0.00723,0.03600,0.00000,0.03668,0.93907,0.02578,-0.00201
4.4382,0,-0.00573,-0.00247,-0.29257,-0.00718,0.03621,0.00000,0.03670,0.93909,0.02578,-0.00201
4.4402,0,-0.00619,-0.00194,-0.29220,-0.00521,0.03642,0.00000,0.03683,0.93909,0.00500,-0.00119
4.4422,0,-0.00677,-0.00195,-0.29227,-0.00517,0.03662,0.00000,0.03683,0.93909,0.00500,-0.00119
4.4443,0,-0.00736,-0.00196,-0.29232,-0.00514,0.03683,0.00000,0.03696,0.93909,0.00500,-0.00119
4.4463,0,-0.00794,-0.00197,-0.29236,-0.00510,0.03703,0.00000,0.03701,0.93908,0.00500,-0.00119
4.4483,0,-0.00852,-0.00198,-0.29239,-0.00507,0.03724,0.00000,0.03705,0.93906,0.00500,-0.00119
4.4503,0,-0.00911,-0.00200,-0.29242,-0.00503,0.03744,0.00000,0.03713,0.93906,0.00500,-0.00119
4.4523,0,-0.00969,-0.00201,-0.29242,-0.00499,0.03764,0.00000,0.03717,0.93904,0.00500,-0.00119
4.4543,0,-0.01028,-0.00201,-0.29242,-0.00496,0.03784,0.00000,0.03730,0.93906,0.00500,-0.00119
4.4563,0,-0.01086,-0.00202,-0.29240,-0.00492,0.03803,0.00000,0.03736,0.93907,0.00500,-0.00119
4.4583,0,-0.01145,-0.00203,-0.29237,-0.00488,0.03823,0.00000,0.03745,0.93907,0.00500,-0.00119
4.4603,0,-0.01203,-0.00204,-0.29233,-0.00485,0.03842,0.00000,0.03747,0.93906,0.00500,-0.00119
4.4623,0,-0.01262,-0.00205,-0.29228,-0.00481,0.03862,0.00000,0.03765,0.93906,0.00500,-0.00119
4.4644,0,-0.01320,-0.00206,-0.29222,-0.00477,0.03881,0.00000,0.03767,0.93906,0.00500,-0.00119
4.4664,0,-0.01379,-0.00207,-0.29214,-0.00473,0.03900,0.00000,0.03774,0.93907,0.00500,-0.00119
4.4684,0,-0.01437,-0.00208,-0.29206,-0.00470,0.03919,0.00000,0.03786,0.93906,0.00500,-0.00119
4.4704,0,-0.01496,-0.00209,-0.29196,-0.00466,0.03938,0.00000,0.03789,0.93904,0.00500,-0.00119
4.4724,0,-0.01554,-0.00210,-0.29185,-0.00462,0.03956,0.00000,0.03798,0.93906,0.00500,-0.00119
4.4744,0,-0.01612,-0.00211,-0.29172,-0.00458,0.03975,0.00000,0.03804,0.93904,0.00500,-0.00119
4.4764,0,-0.01671,-0.00212,-0.29159,-0.00454,0.03993,0.00000,0.03810,0.93905,0.00500,-0.00119
4.4784,0,-0.01729,-0.00213,-0.29144,-0.00450,0.04011,0.00000,0.03822,0.93906,0.00500,-0.00119
4.4804,0,-0.01787,-0.00214,-0.29128,-0.00447,0.04029,0.00000,0.03827,0.93904,0.00500,-0.00119
4.4824,0,-0.01845,-0.00215,-0.29111,-0.00443,0.04047,0.00000,0.03834,0.93902,0.00500,-0.00119
4.4844,0,-0.01904,-0.00216,-0.29092,-0.00439,0.04064,0.00000,0.03847,0.93905,0.00500,-0.00119
4.4864,0,-0.01962,-0.00216,-0.29073,-0.00435,0.04082,0.00000,0.03851,0.93903,0.00500,-0.00119
4.4884,0,-0.02020,-0.00217,-0.29052,-0.00431,0.04099,0.00000,0.03856,0.93903,0.00500,-0.00119
4.4904,0,-0.02078,-0.00218,-0.29030,-0.00427,0.04116,0.00000,0.03868,0.93905,0.00500,-0.00119
4.4924,0,-0.02136,-0.00219,-0.29007,-0.00423,0.04133,0.00000,0.03875,0.93902,0.00500,-0.00119
4.4945,0,-0.02194,-0.00220,-0.28982,-0.00419,0.04150,0.00000,0.03887,0.93906,0.00500,-0.00119
4.4965,0,-0.02252,-0.00221,-0.28957,-0.00415,0.04167,0.00000,0.03894,0.93902,0.00500,-0.00119
4.4985,0,-0.02310,-0.00221,-0.28930,-0.00411,0.04184,0.00000,0.03898,0.93904,0.00500,-0.00119
4.5005,0,-0.02368,-0.00222,-0.28902,-0.00407,0.04200,0.00000,0.03911,0.93905,0.00500,-0.00119
4.5025,0,-0.02425,-0.00223,-0.28873,-0.00403,0.04217,0.00000,0.03914,0.93907,0.00500,-0.00119
4.5045,0,-0.02483,-0.00224,-0.28843,-0.00399,0.04233,0.00000,0.03926,0.93901,0.00500,-0.00119
4.5065,0,-0.02541,-0.00225,-0.28812,-0.00395,0.04249,0.00000,0.03934,0.93906,0.00500,-0.00119
4.5085,0,-0.02448,-0.00289,-0.28249,-0.00616,0.04265,0.00000,0.03948,0.93903,-0.01157,-0.00327
4.5105,0,-0.02504,-0.00290,-0.28218,-0.00611,0.04280,0.00000,0.03948,0.93903,-0.01157,-0.00327
4.5125,0,-0.02561,-0.00292,-0.28185,-0.00605,0.04296,0.00000,0.03958,0.93901,-0.01157,-0.00327
4.5145,0,-0.02617,-0.00293,-0.28152,-0.00600,0.04311,0.00000,0.03965,0.93902,-0.01157,-0.00327
4.5165,0,-0.02673,-0.00294,-0.28117,-0.00595,0.04326,0.00000,0.03974,0.93904,-0.01157,-0.00327
4.5185,0,-0.02729,-0.00295,-0.28081,-0.00589,0.04342,0.00000,0.03981,0.93906,-0.01157,-0.00327
4.5205,0,-0.02785,-0.00296,-0.28045,-0.00584,0.04356,0.00000,0.03988,0.93903,-0.01157,-0.00327
4.5225,0,-0.02842,-0.00298,-0.28006,-0.00578,0.04371,0.00000,0.04001,0.93903,-0.01157,-0.00327
4.5245,0,-0.02898,-0.00299,-0.27967,-0.00573,0.04386,0.00000,0.04011,0.93902,-0.01157,-0.00327
4.5265,0,-0.02953,-0.00300,-0.27927,-0.00568,0.04400,0.00000,0.04020,0.93902,-0.01157,-0.00327
4.5285,0,-0.03009,-0.00301,-0.27885,-0.00562,0.04414,0.00000,0.04025,0.93901,-0.01157,-0.00327
4.5305,0,-0.03065,-0.00302,-0.27842,-0.00557,0.04428,0.00000,0.04040,0.93903,-0.01157,-0.00327
4.5325,0,-0.03121,-0.00303,-0.27798,-0.00551,0.04442,0.00000,0.04043,0.93903,-0.01157,-0.00327
4.5345,0,-0.03176,-0.00304,-0.27753,-0.00546,0.04456,0.00000,0.04054,0.93901,-0.01157,-0.00327
4.5365,0,-0.03232,-0.00305,-0.27707,-0.00540,0.04470,0.00000,0.04064,0.93902,-0.01157,-0.00327
4.5385,0,-0.03287,-0.00306,-0.27660,-0.00534,0.04483,0.00000,0.04074,0.93902,-0.01157,-0.00327
4.5405,0,-0.03342,-0.00308,-0.27611,-0.00529,0.04496,0.00000,0.04077,0.93902,-0.01157,-0.00327
4.5425,0,-0.03397,-0.00309,-0.27562,-0.00523,0.04509,0.00000,0.04091,0.93902,-0.01157,-0.00327
4.5445,0,-0.03452,-0.00310,-0.27511,-0.00518,0.04522,0.00000,0.04098,0.93901,-0.01157,-0.00327
4.5465,0,-0.03507,-0.00311,-0.27459,-0.00512,0.04535,0.00000,0.04105,0.93899,-0.01157,-0.00327
4.5485,0,-0.03562,-0.00312,-0.27406,-0.00506,0.04548,0.00000,0.04119,0.93901,-0.01157,-0.00327
4.5505,0,-0.03617,-0.00313,-0.27351,-0.00501,0.04560,0.00000,0.04127,0.93901,-0.01157,-0.00327
4.5525,0,-0.03672,-0.00314,-0.27296,-0.00495,0.04572,0.00000,0.04134,0.93904,-0.01157,-0.00327
4.5545,0,-0.03726,-0.00315,-0.27239,-0.00489,0.04585,0.00000,0.04144,0.93903,-0.01157,-0.00327
4.5565,0,-0.03781,-0.00316,-0.27182,-0.00483,0.04597,0.00000,0.04149,0.93900,-0.01157,-0.00327
