t,phase,th_x,th_y,thd_x,thd_y,vcmd_x,vcmd_y,tcp_x,tcp_y,th_brut_x,th_brut_y
1.0888,0,-0.00028,-0.00012,0.07179,0.00200,-0.00697,0.00000,0.12169,1.02294,-0.00571,-0.00012
1.0908,0,-0.00014,-0.00011,0.07207,0.00200,-0.00727,0.00000,0.12168,1.02294,-0.00571,-0.00012
1.0928,0,0.00001,-0.00011,0.07234,0.00200,-0.00757,0.00000,0.12169,1.02294,-0.00571,-0.00012
1.0948,0,0.00015,-0.00011,0.07262,0.00200,-0.00787,0.00000,0.12161,1.02292,-0.00571,-0.00012
1.0968,0,0.00030,-0.00010,0.07289,0.00200,-0.00817,0.00000,0.12161,1.02296,-0.00571,-0.00012
1.0988,0,0.00044,-0.00010,0.07315,0.00200,-0.00846,0.00000,0.12155,1.02295,-0.00571,-0.00012
1.1008,0,0.00059,-0.00009,0.07342,0.00201,-0.00876,0.00000,0.12162,1.02295,-0.00571,-0.00012
1.1028,0,0.00074,-0.00009,0.07368,0.00201,-0.00906,0.00000,0.12157,1.02295,-0.00571,-0.00012
1.1048,0,0.00088,-0.00008,0.07394,0.00201,-0.00936,0.00000,0.12154,1.02296,-0.00571,-0.00012
1.1068,0,0.00103,-0.00008,0.07419,0.00201,-0.00965,0.00000,0.12157,1.02296,-0.00571,-0.00012
1.1089,0,0.00118,-0.00008,0.07445,0.00201,-0.00995,0.00000,0.12153,1.02292,-0.00571,-0.00012
1.1109,0,0.00133,-0.00007,0.07470,0.00201,-0.01025,0.00000,0.12150,1.02295,-0.00571,-0.00012
1.1129,0,0.00148,-0.00007,0.07495,0.00201,-0.01055,0.00000,0.12150,1.02295,-0.00571,-0.00012
1.1149,0,0.00163,-0.00006,0.07519,0.00202,-0.01084,0.00000,0.12144,1.02295,-0.00571,-0.00012
1.1169,0,0.00154,0.00005,0.07460,0.00242,-0.01114,0.00000,0.12149,1.02295,-0.00158,0.00008
1.1189,0,0.00169,0.00006,0.07484,0.00242,-0.01143,0.00000,0.12144,1.02297,-0.00158,0.00008
1.1209,0,0.00184,0.00006,0.07508,0.00242,-0.01172,0.00000,0.12152,1.02297,-0.00158,0.00008
1.1229,0,0.00199,0.00007,0.07531,0.00242,-0.01202,0.00000,0.12143,1.02297,-0.00158,0.00008
1.1249,0,0.00214,0.00007,0.07555,0.00242,-0.01231,0.00000,0.12140,1.02295,-0.00158,0.00008
1.1269,0,0.00229,0.00008,0.07577,0.00241,-0.01260,0.00000,0.12140,1.02296,-0.00158,0.00008
1.1289,0,0.00245,0.00008,0.07600,0.00241,-0.01289,0.00000,0.12132,1.02298,-0.00158,0.00008
1.1309,0,0.00260,0.00009,0.07622,0.00241,-0.01319,0.00000,0.12135,1.02297,-0.00158,0.00008
1.1329,0,0.00275,0.00009,0.07644,0.00241,-0.01348,0.00000,0.12129,1.02297,-0.00158,0.00008
1.1349,0,0.00290,0.00010,0.07666,0.00241,-0.01377,0.00000,0.12127,1.02295,-0.00158,0.00008
1.1369,0,0.00306,0.00010,0.07687,0.00241,-0.01406,0.00000,0.12128,1.02296,-0.00158,0.00008
1.1389,0,0.00321,0.00011,0.07708,0.00240,-0.01435,0.00000,0.12131,1.02298,-0.00158,0.00008
1.1409,0,0.00337,0.00011,0.07728,0.00240,-0.01463,0.00000,0.12120,1.02299,-0.00158,0.00008
1.1429,0,0.00352,0.00012,0.07749,0.00240,-0.01492,0.00000,0.12122,1.02298,-0.00158,0.00008
1.1449,0,0.00368,0.00012,0.07769,0.00240,-0.01521,0.00000,0.12115,1.02299,-0.00158,0.00008
1.1469,0,0.00383,0.00013,0.07788,0.00239,-0.01550,0.00000,0.12113,1.02297,-0.00158,0.00008
1.1489,0,0.00399,0.00013,0.07807,0.00239,-0.01578,0.00000,0.12112,1.02300,-0.00158,0.00008
1.1509,0,0.00414,0.00014,0.07826,0.00239,-0.01607,0.00000,0.12111,1.02300,-0.00158,0.00008
1.1529,0,0.00430,0.00014,0.07845,0.00239,-0.01635,0.00000,0.12104,1.02299,-0.00158,0.00008
1.1549,0,0.00446,0.00015,0.07863,0.00238,-0.01664,0.00000,0.12104,1.02301,-0.00158,0.00008
1.1569,0,0.00462,0.00015,0.07881,0.00238,-0.01692,0.00000,0.12104,1.02301,-0.00158,0.00008
1.1589,0,0.00477,0.00015,0.07899,0.00238,-0.01721,0.00000,0.12094,1.02298,-0.00158,0.00008
1.1610,0,0.00493,0.00016,0.07916,0.00238,-0.01749,0.00000,0.12098,1.02303,-0.00158,0.00008
1.1630,0,0.00509,0.00016,0.07933,0.00237,-0.01777,0.00000,0.12097,1.02299,-0.00158,0.00008
1.1650,0,0.00525,0.00017,0.07949,0.00237,-0.01805,0.00000,0.12093,1.02301,-0.00158,0.00008
1.1670,0,0.00541,0.00017,0.07965,0.00237,-0.01833,0.00000,0.12092,1.02299,-0.00158,0.00008
1.1690,0,0.00557,0.00018,0.07981,0.00236,-0.01861,0.00000,0.12087,1.02300,-0.00158,0.00008
1.1710,0,0.00573,0.00018,0.07997,0.00236,-0.01890,0.00000,0.12089,1.02299,-0.00158,0.00008
1.1730,0,0.00589,0.00019,0.08012,0.00236,-0.01918,0.00000,0.12081,1.02301,-0.00158,0.00008
1.1750,0,0.00605,0.00019,0.08027,0.00235,-0.01946,0.00000,0.12074,1.02301,-0.00158,0.00008
1.1770,0,0.00621,0.00020,0.08041,0.00235,-0.01973,0.00000,0.12069,1.02303,-0.00158,0.00008
1.1790,0,0.00637,0.00020,0.08055,0.00235,-0.02001,0.00000,0.12071,1.02302,-0.00158,0.00008
1.1810,0,0.00653,0.00021,0.08069,0.00234,-0.02029,0.00000,0.12062,1.02304,-0.00158,0.00008
1.1830,0,0.00669,0.00021,0.08083,0.00234,-0.02057,0.00000,0.12067,1.02302,-0.00158,0.00008
1.1850,0,0.00685,0.00022,0.08096,0.00233,-0.02084,0.00000,0.12063,1.02301,-0.00158,0.00008
1.1870,0,0.00653,0.00017,0.07939,0.00213,-0.02112,0.00000,0.12050,1.02302,0.00294,0.00002
1.1890,0,0.00669,0.00017,0.07952,0.00213,-0.02139,0.00000,0.12050,1.02302,0.00294,0.00002
1.1910,0,0.00685,0.00017,0.07964,0.00213,-0.02166,0.00000,0.12043,1.02301,0.00294,0.00002
1.1930,0,0.00701,0.00018,0.07977,0.00213,-0.02193,0.00000,0.12038,1.02300,0.00294,0.00002
1.1951,0,0.00717,0.00018,0.07989,0.00212,-0.02220,0.00000,0.12039,1.02302,0.00294,0.00002
1.1971,0,0.00733,0.00019,0.08001,0.00212,-0.02247,0.00000,0.12031,1.02305,0.00294,0.00002
1.1991,0,0.00749,0.00019,0.08012,0.00212,-0.02274,0.00000,0.12031,1.02306,0.00294,0.00002
1.2011,0,0.00765,0.00019,0.08023,0.00211,-0.02301,0.00000,0.12026,1.02305,0.00294,0.00002
1.2031,0,0.00781,0.00020,0.08033,0.00211,-0.02328,0.00000,0.12023,1.02304,0.00294,0.00002
1.2051,0,0.00797,0.00020,0.08044,0.00210,-0.02355,0.00000,0.12020,1.02304,0.00294,0.00002
1.2071,0,0.00813,0.00021,0.08053,0.00210,-0.02381,0.00000,0.12013,1.02302,0.00294,0.00002
1.2091,0,0.00829,0.00021,0.08063,0.00210,-0.02408,0.00000,0.12013,1.02305,0.00294,0.00002
1.2111,0,0.00845,0.00022,0.08072,0.00209,-0.02434,0.00000,0.12007,1.02305,0.00294,0.00002
1.2131,0,0.00862,0.00022,0.08081,0.00209,-0.02461,0.00000,0.11999,1.02304,0.00294,0.00002
1.2151,0,0.00878,0.00022,0.08089,0.00208,-0.02487,0.00000,0.11995,1.02305,0.00294,0.00002
1.2171,0,0.00894,0.00023,0.08097,0.00208,-0.02513,0.00000,0.11991,1.02304,0.00294,0.00002
1.2191,0,0.00910,0.00023,0.08105,0.00208,-0.02539,0.00000,0.11989,1.02306,0.00294,0.00002
1.2211,0,0.00926,0.00024,0.08112,0.00207,-0.02565,0.00000,0.11981,1.02305,0.00294,0.00002
1.2231,0,0.00943,0.00024,0.08119,0.00207,-0.02591,0.00000,0.11975,1.02303,0.00294,0.00002
1.2251,0,0.00959,0.00025,0.08126,0.00206,-0.02617,0.00000,0.11975,1.02308,0.00294,0.00002
1.2271,0,0.00975,0.00025,0.08132,0.00206,-0.02643,0.00000,0.11970,1.02306,0.00294,0.00002
1.2292,0,0.00991,0.00025,0.08137,0.00205,-0.02668,0.00000,0.11964,1.02306,0.00294,0.00002
1.2312,0,0.01008,0.00026,0.08143,0.00205,-0.02694,0.00000,0.11958,1.02305,0.00294,0.00002
1.2332,0,0.01024,0.00026,0.08148,0.00204,-0.02719,0.00000,0.11951,1.02306,0.00294,0.00002
1.2352,0,0.01040,0.00027,0.08152,0.00204,-0.02744,0.00000,0.11951,1.02305,0.00294,0.00002
1.2372,0,0.01056,0.00027,0.08156,0.00203,-0.02769,0.00000,0.11941,1.02308,0.00294,0.00002
1.2392,0,0.01073,0.00027,0.08160,0.00203,-0.02794,0.00000,0.11937,1.02307,0.00294,0.00002
1.2412,0,0.01089,0.00028,0.08163,0.00202,-0.02819,0.00000,0.11930,1.02305,0.00294,0.00002
1.2432,0,0.01105,0.00028,0.08166,0.00202,-0.02844,0.00000,0.11924,1.02307,0.00294,0.00002
1.2452,0,0.01122,0.00029,0.08169,0.00201,-0.02869,0.00000,0.11918,1.02306,0.00294,0.00002
1.2472,0,0.01138,0.00029,0.08171,0.00201,-0.02894,0.00000,0.11911,1.02307,0.00294,0.00002
1.2492,0,0.01154,0.00029,0.08173,0.00200,-0.02918,0.00000,0.11909,1.02308,0.00294,0.00002
1.2512,0,0.01171,0.00030,0.08174,0.00200,-0.02943,0.00000,0.11902,1.02308,0.00294,0.00002
1.2532,0,0.01135,0.00011,0.07992,0.00129,-0.02968,0.00000,0.11893,1.02307,0.00782,-0.00014
1.2552,0,0.01151,0.00011,0.07994,0.00129,-0.02992,0.00000,0.11893,1.02307,0.00782,-0.00014
1.2572,0,0.01167,0.00011,0.07995,0.00129,-0.03016,0.00000,0.11883,1.02305,0.00782,-0.00014
1.2592,0,0.01183,0.00011,0.07996,0.00129,-0.03040,0.00000,0.11879,1.02306,0.00782,-0.00014
1.2612,0,0.01199,0.00012,0.07996,0.00128,-0.03064,0.00000,0.11869,1.02306,0.00782,-0.00014
1.2632,0,0.01215,0.00012,0.07997,0.00128,-0.03088,0.00000,0.11866,1.02306,0.00782,-0.00014
1.2652,0,0.01231,0.00012,0.07996,0.00128,-0.03111,0.00000,0.11863,1.02307,0.00782,-0.00014
1.2672,0,0.01247,0.00012,0.07995,0.00128,-0.03135,0.00000,0.11862,1.02306,0.00782,-0.00014
1.2692,0,0.01263,0.00013,0.07994,0.00128,-0.03158,0.00000,0.11852,1.02308,0.00782,-0.00014
1.2712,0,0.01279,0.00013,0.07992,0.00127,-0.03182,0.00000,0.11845,1.02306,0.00782,-0.00014
1.2732,0,0.01295,0.00013,0.07990,0.00127,-0.03205,0.00000,0.11834,1.02306,0.00782,-0.00014
1.2752,0,0.01311,0.00013,0.07988,0.00127,-0.03228,0.00000,0.11831,1.02307,0.00782,-0.00014
1.2772,0,0.01327,0.00014,0.07985,0.00127,-0.03251,0.00000,0.11822,1.02309,0.00782,-0.00014
1.2792,0,0.01343,0.00014,0.07982,0.00126,-0.03274,0.00000,0.11814,1.02307,0.00782,-0.00014
1.2813,0,0.01359,0.00014,0.07978,0.00126,-0.03297,0.00000,0.11809,1.02309,0.00782,-0.00014
1.2833,0,0.01375,0.00014,0.07974,0.00126,-0.03319,0.00000,0.11807,1.02309,0.00782,-0.00014
1.2879,0,0.01391,0.00015,0.07970,0.00126,-0.03345,0.00000,0.11786,1.02309,0.00782,-0.00014
1.2899,0,0.01407,0.00015,0.07968,0.00125,-0.03374,0.00000,0.11781,1.02311,0.00782,-0.00014
1.2919,0,0.01423,0.00015,0.07969,0.00125,-0.03406,0.00000,0.11772,1.02311,0.00782,-0.00014
1.2939,0,0.01439,0.00015,0.07973,0.00125,-0.03437,0.00000,0.11758,1.02308,0.00782,-0.00014
1.2959,0,0.01455,0.00016,0.07975,0.00124,-0.03465,0.00000,0.11755,1.02309,0.00782,-0.00014
1.2979,0,0.01471,0.00016,0.07974,0.00124,-0.03490,0.00000,0.11757,1.02309,0.00782,-0.00014
1.2999,0,0.01486,0.00016,0.07970,0.00124,-0.03512,0.00000,0.11740,1.02310,0.00782,-0.00014
1.3019,0,0.01502,0.00016,0.07963,0.00124,-0.03530,0.00000,0.11732,1.02310,0.00782,-0.00014
1.3039,0,0.01518,0.00017,0.07952,0.00123,-0.03546,0.00000,0.11727,1.02311,0.00782,-0.00014
1.3059,0,0.01534,0.00017,0.07939,0.00123,-0.03564,0.00000,0.11721,1.02310,0.00782,-0.00014
1.3080,0,0.01550,0.00017,0.07928,0.00123,-0.03586,0.00000,0.11717,1.02309,0.00782,-0.00014
1.3100,0,0.01566,0.00017,0.07919,0.00122,-0.03609,0.00000,0.11712,1.02311,0.00782,-0.00014
1.3120,0,0.01582,0.00018,0.07912,0.00122,-0.03630,0.00000,0.11700,1.02310,0.00782,-0.00014
1.3140,0,0.01598,0.00018,0.07902,0.00122,-0.03651,0.00000,0.11693,1.02310,0.00782,-0.00014
1.3160,0,0.01613,0.00018,0.07892,0.00121,-0.03671,0.00000,0.11684,1.02312,0.00782,-0.00014
1.3180,0,0.01623,0.00009,0.07861,0.00089,-0.03692,0.00000,0.11682,1.02308,0.01315,-0.00004
1.3200,0,0.01639,0.00009,0.07850,0.00089,-0.03712,0.00000,0.11670,1.02311,0.01315,-0.00004
1.3220,0,0.01654,0.00010,0.07839,0.00088,-0.03732,0.00000,0.11669,1.02312,0.01315,-0.00004
1.3240,0,0.01670,0.00010,0.07827,0.00088,-0.03752,0.00000,0.11661,1.02311,0.01315,-0.00004
1.3260,0,0.01686,0.00010,0.07815,0.00088,-0.03772,0.00000,0.11651,1.02312,0.01315,-0.00004
1.3280,0,0.01701,0.00010,0.07803,0.00088,-0.03792,0.00000,0.11649,1.02312,0.01315,-0.00004
1.3300,0,0.01717,0.00010,0.07790,0.00088,-0.03812,0.00000,0.11637,1.02312,0.01315,-0.00004
1.3320,0,0.01732,0.00010,0.07776,0.00087,-0.03831,0.00000,0.11632,1.02314,0.01315,-0.00004
1.3340,0,0.01748,0.00011,0.07763,0.00087,-0.03850,0.00000,0.11622,1.02311,0.01315,-0.00004
1.3360,0,0.01763,0.00011,0.07749,0.00087,-0.03870,0.00000,0.11620,1.02314,0.01315,-0.00004
1.3380,0,0.01779,0.00011,0.07734,0.00087,-0.03889,0.00000,0.11603,1.02310,0.01315,-0.00004
1.3400,0,0.01794,0.00011,0.07719,0.00087,-0.03908,0.00000,0.11593,1.02312,0.01315,-0.00004
1.3420,0,0.01810,0.00011,0.07704,0.00086,-0.03926,0.00000,0.11596,1.02311,0.01315,-0.00004
1.3440,0,0.01825,0.00012,0.07688,0.00086,-0.03945,0.00000,0.11581,1.02311,0.01315,-0.00004
1.3460,0,0.01841,0.00012,0.07671,0.00086,-0.03963,0.00000,0.11576,1.02313,0.01315,-0.00004
1.3481,0,0.01856,0.00012,0.07655,0.00086,-0.03982,0.00000,0.11569,1.02309,0.01315,-0.00004
1.3501,0,0.01871,0.00012,0.07638,0.00086,-0.04000,0.00000,0.11558,1.02308,0.01315,-0.00004
1.3521,0,0.01886,0.00012,0.07620,0.00085,-0.04018,0.00000,0.11547,1.02314,0.01315,-0.00004
1.3541,0,0.01902,0.00012,0.07602,0.00085,-0.04036,0.00000,0.11542,1.02311,0.01315,-0.00004
1.3561,0,0.01917,0.00013,0.07584,0.00085,-0.04054,0.00000,0.11533,1.02313,0.01315,-0.00004
1.3581,0,0.01932,0.00013,0.07565,0.00085,-0.04071,0.00000,0.11529,1.02314,0.01315,-0.00004
1.3601,0,0.01947,0.00013,0.07546,0.00084,-0.04089,0.00000,0.11518,1.02315,0.01315,-0.00004
1.3621,0,0.01962,0.00013,0.07526,0.00084,-0.04106,0.00000,0.11508,1.02311,0.01315,-0.00004
1.3641,0,0.01977,0.00013,0.07506,0.00084,-0.04123,0.00000,0.11501,1.02313,0.01315,-0.00004
1.3661,0,0.01992,0.00013,0.07486,0.00084,-0.04140,0.00000,0.11494,1.02314,0.01315,-0.00004
1.3681,0,0.02007,0.00014,0.07465,0.00083,-0.04157,0.00000,0.11484,1.02309,0.01315,-0.00004
1.3701,0,0.02022,0.00014,0.07444,0.00083,-0.04174,0.00000,0.11481,1.02312,0.01315,-0.00004
1.3721,0,0.02037,0.00014,0.07423,0.00083,-0.04190,0.00000,0.11473,1.02313,0.01315,-0.00004
1.3741,0,0.02052,0.00014,0.07400,0.00083,-0.04207,0.00000,0.11460,1.02313,0.01315,-0.00004
1.3761,0,0.02067,0.00014,0.07378,0.00082,-0.04223,0.00000,0.11452,1.02311,0.01315,-0.00004
1.3781,0,0.02081,0.00014,0.07355,0.00082,-0.04239,0.00000,0.11449,1.02311,0.01315,-0.00004
1.3801,0,0.02096,0.00015,0.07332,0.00082,-0.04255,0.00000,0.11439,1.02308,0.01315,-0.00004
1.3821,0,0.02111,0.00015,0.07308,0.00082,-0.04271,0.00000,0.11423,1.02314,0.01315,-0.00004
1.3841,0,0.02125,0.00015,0.07284,0.00081,-0.04286,0.00000,0.11417,1.02312,0.01315,-0.00004
1.3861,0,0.02147,0.00015,0.07289,0.00082,-0.04302,0.00000,0.11411,1.02313,0.01855,0.00012
1.3881,0,0.02162,0.00016,0.07264,0.00082,-0.04317,0.00000,0.11400,1.02312,0.01855,0.00012
1.3902,0,0.02176,0.00016,0.07239,0.00082,-0.04332,0.00000,0.11392,1.02311,0.01855,0.00012
1.3921,0,0.02191,0.00016,0.07213,0.00081,-0.04347,0.00000,0.11385,1.02311,0.01855,0.00012
1.3942,0,0.02205,0.00016,0.07187,0.00081,-0.04362,0.00000,0.11382,1.02310,0.01855,0.00012
1.3962,0,0.02220,0.00016,0.07160,0.00081,-0.04377,0.00000,0.11370,1.02311,0.01855,0.00012
1.3982,0,0.02234,0.00016,0.07133,0.00080,-0.04392,0.00000,0.11363,1.02309,0.01855,0.00012
1.4002,0,0.02248,0.00017,0.07106,0.00080,-0.04406,0.00000,0.11348,1.02310,0.01855,0.00012
1.4022,0,0.02262,0.00017,0.07078,0.00080,-0.04420,0.00000,0.11344,1.02307,0.01855,0.00012
1.4042,0,0.02276,0.00017,0.07050,0.00080,-0.04434,0.00000,0.11330,1.02310,0.01855,0.00012
1.4062,0,0.02291,0.00017,0.07021,0.00079,-0.04448,0.00000,0.11323,1.02312,0.01855,0.00012
1.4082,0,0.02305,0.00017,0.06992,0.00079,-0.04462,0.00000,0.11307,1.02310,0.01855,0.00012
1.4102,0,0.02319,0.00017,0.06963,0.00079,-0.04475,0.00000,0.11299,1.02312,0.01855,0.00012
1.4122,0,0.02332,0.00017,0.06933,0.00078,-0.04489,0.00000,0.11295,1.02312,0.01855,0.00012
1.4142,0,0.02346,0.00018,0.06902,0.00078,-0.04502,0.00000,0.11286,1.02308,0.01855,0.00012
1.4162,0,0.02360,0.00018,0.06872,0.00078,-0.04515,0.00000,0.11279,1.02310,0.01855,0.00012
1.4182,0,0.02374,0.00018,0.06841,0.00077,-0.04528,0.00000,0.11272,1.02308,0.01855,0.00012
1.4202,0,0.02387,0.00018,0.06809,0.00077,-0.04541,0.00000,0.11258,1.02308,0.01855,0.00012
1.4222,0,0.02401,0.00018,0.06777,0.00077,-0.04553,0.00000,0.11256,1.02308,0.01855,0.00012
1.4242,0,0.02414,0.00018,0.06745,0.00076,-0.04566,0.00000,0.11244,1.02312,0.01855,0.00012
1.4262,0,0.02428,0.00019,0.06712,0.00076,-0.04578,0.00000,0.11229,1.02309,0.01855,0.00012
1.4282,0,0.02441,0.00019,0.06679,0.00076,-0.04590,0.00000,0.11223,1.02309,0.01855,0.00012
1.4303,0,0.02455,0.00019,0.06646,0.00075,-0.04602,0.00000,0.11213,1.02311,0.01855,0.00012
1.4323,0,0.02468,0.00019,0.06612,0.00075,-0.04614,0.00000,0.11205,1.02307,0.01855,0.00012
1.4343,0,0.02481,0.00019,0.06577,0.00075,-0.04625,0.00000,0.11193,1.02311,0.01855,0.00012
1.4363,0,0.02494,0.00019,0.06543,0.00074,-0.04637,0.00000,0.11184,1.02310,0.01855,0.00012
1.4383,0,0.02507,0.00019,0.06508,0.00074,-0.04648,0.00000,0.11181,1.02312,0.01855,0.00012
1.4403,0,0.02520,0.00020,0.06472,0.00074,-0.04659,0.00000,0.11164,1.02309,0.01855,0.00012
1.4423,0,0.02533,0.00020,0.06437,0.00073,-0.04670,0.00000,0.11155,1.02310,0.01855,0.00012
1.4443,0,0.02546,0.00020,0.06400,0.00073,-0.04680,0.00000,0.11152,1.02310,0.01855,0.00012
1.4463,0,0.02559,0.00020,0.06364,0.00072,-0.04691,0.00000,0.11141,1.02307,0.01855,0.00012
1.4483,0,0.02571,0.00020,0.06327,0.00072,-0.04701,0.00000,0.11125,1.02309,0.01855,0.00012
1.4503,0,0.02584,0.00020,0.06289,0.00072,-0.04712,0.00000,0.11118,1.02311,0.01855,0.00012
1.4523,0,0.02597,0.00020,0.06251,0.00071,-0.04722,0.00000,0.11106,1.02311,0.01855,0.00012
1.4543,0,0.02600,0.00028,0.06182,0.00098,-0.04731,0.00000,0.11100,1.02309,0.02342,0.00032
1.4563,0,0.02612,0.00028,0.06144,0.00097,-0.04741,0.00000,0.11091,1.02309,0.02342,0.00032
1.4584,0,0.02624,0.00028,0.06105,0.00097,-0.04751,0.00000,0.11079,1.02311,0.02342,0.00032
1.4604,0,0.02636,0.00029,0.06066,0.00096,-0.04760,0.00000,0.11069,1.02308,0.02342,0.00032
1.4624,0,0.02648,0.00029,0.06026,0.00096,-0.04769,0.00000,0.11059,1.02311,0.02342,0.00032
1.4644,0,0.02660,0.00029,0.05987,0.00095,-0.04778,0.00000,0.11058,1.02307,0.02342,0.00032
1.4664,0,0.02672,0.00029,0.05946,0.00094,-0.04787,0.00000,0.11046,1.02310,0.02342,0.00032
1.4684,0,0.02684,0.00029,0.05906,0.00094,-0.04796,0.00000,0.11030,1.02310,0.02342,0.00032
1.4704,0,0.02696,0.00030,0.05865,0.00093,-0.04804,0.00000,0.11022,1.02309,0.02342,0.00032
1.4724,0,0.02708,0.00030,0.05823,0.00093,-0.04812,0.00000,0.11015,1.02308,0.02342,0.00032
1.4744,0,0.02719,0.00030,0.05781,0.00092,-0.04821,0.00000,0.11002,1.02311,0.02342,0.00032
1.4764,0,0.02731,0.00030,0.05739,0.00092,-0.04828,0.00000,0.10992,1.02308,0.02342,0.00032
1.4784,0,0.02742,0.00030,0.05697,0.00091,-0.04836,0.00000,0.10988,1.02310,0.02342,0.00032
1.4804,0,0.02754,0.00031,0.05654,0.00091,-0.04844,0.00000,0.10972,1.02308,0.02342,0.00032
1.4824,0,0.02765,0.00031,0.05611,0.00090,-0.04851,0.00000,0.10965,1.02308,0.02342,0.00032
1.4844,0,0.02776,0.00031,0.05567,0.00090,-0.04858,0.00000,0.10958,1.02309,0.02342,0.00032
1.4864,0,0.02787,0.00031,0.05523,0.00089,-0.04865,0.00000,0.10946,1.02304,0.02342,0.00032
1.4884,0,0.02798,0.00031,0.05479,0.00088,-0.04872,0.00000,0.10940,1.02309,0.02342,0.00032
1.4904,0,0.02809,0.00031,0.05434,0.00088,-0.04879,0.00000,0.10924,1.02310,0.02342,0.00032
1.4924,0,0.02820,0.00032,0.05389,0.00087,-0.04885,0.00000,0.10920,1.02308,0.02342,0.00032
1.4944,0,0.02831,0.00032,0.05343,0.00087,-0.04892,0.00000,0.10911,1.02308,0.02342,0.00032
1.4964,0,0.02841,0.00032,0.05297,0.00086,-0.04898,0.00000,0.10897,1.02306,0.02342,0.00032
1.4984,0,0.02852,0.00032,0.05251,0.00086,-0.04904,0.00000,0.10888,1.02307,0.02342,0.00032
1.5004,0,0.02862,0.00032,0.05205,0.00085,-0.04910,0.00000,0.10877,1.02308,0.02342,0.00032
1.5024,0,0.02873,0.00032,0.05158,0.00084,-0.04915,0.00000,0.10868,1.02306,0.02342,0.00032
1.5044,0,0.02883,0.00033,0.05111,0.00084,-0.04921,0.00000,0.10864,1.02310,0.02342,0.00032
1.5064,0,0.02893,0.00033,0.05063,0.00083,-0.04926,0.00000,0.10846,1.02308,0.02342,0.00032
1.5084,0,0.02903,0.00033,0.05015,0.00083,-0.04931,0.00000,0.10846,1.02306,0.02342,0.00032
1.5104,0,0.02913,0.00033,0.04967,0.00082,-0.04936,0.00000,0.10833,1.02307,0.02342,0.00032
1.5124,0,0.02923,0.00033,0.04918,0.00081,-0.04941,0.00000,0.10823,1.02305,0.02342,0.00032
1.5145,0,0.02933,0.00033,0.04869,0.00081,-0.04945,0.00000,0.10810,1.02307,0.02342,0.00032
1.5165,0,0.02942,0.00034,0.04820,0.00080,-0.04950,0.00000,0.10796,1.02308,0.02342,0.00032
1.5185,0,0.02952,0.00034,0.04771,0.00080,-0.04954,0.00000,0.10789,1.02308,0.02342,0.00032
1.5205,0,0.02962,0.00034,0.04721,0.00079,-0.04958,0.00000,0.10781,1.02302,0.02342,0.00032
1.5225,0,0.02992,0.00049,0.04746,0.00132,-0.04962,0.00000,0.10767,1.02305,0.02803,0.00059
1.5245,0,0.03001,0.00050,0.04695,0.00131,-0.04965,0.00000,0.10763,1.02304,0.02803,0.00059
1.5265,0,0.03010,0.00050,0.04644,0.00130,-0.04969,0.00000,0.10748,1.02306,0.02803,0.00059
1.5285,0,0.03020,0.00050,0.04592,0.00129,-0.04972,0.00000,0.10744,1.02306,0.02803,0.00059
1.5305,0,0.03029,0.00050,0.04540,0.00128,-0.04975,0.00000,0.10727,1.02306,0.02803,0.00059
1.5325,0,0.03038,0.00051,0.04488,0.00127,-0.04978,0.00000,0.10718,1.02304,0.02803,0.00059
1.5345,0,0.03047,0.00051,0.04435,0.00126,-0.04981,0.00000,0.10711,1.02305,0.02803,0.00059
1.5365,0,0.03056,0.00051,0.04382,0.00125,-0.04983,0.00000,0.10700,1.02306,0.02803,0.00059
1.5385,0,0.03064,0.00051,0.04328,0.00124,-0.04986,0.00000,0.10694,1.02303,0.02803,0.00059
1.5405,0,0.03073,0.00052,0.04275,0.00123,-0.04988,0.00000,0.10683,1.02304,0.02803,0.00059
1.5425,0,0.03081,0.00052,0.04221,0.00122,-0.04990,0.00000,0.10676,1.02302,0.02803,0.00059
1.5445,0,0.03090,0.00052,0.04166,0.00122,-0.04992,0.00000,0.10662,1.02302,0.02803,0.00059
1.5465,0,0.03098,0.00052,0.04112,0.00121,-0.04993,0.00000,0.10648,1.02303,0.02803,0.00059
1.5485,0,0.03106,0.00053,0.04057,0.00120,-0.04995,0.00000,0.10640,1.02304,0.02803,0.00059
1.5505,0,0.03114,0.00053,0.04002,0.00119,-0.04996,0.00000,0.10632,1.02302,0.02803,0.00059
1.5525,0,0.03122,0.00053,0.03946,0.00118,-0.04997,0.00000,0.10617,1.02301,0.02803,0.00059
1.5545,0,0.03130,0.00053,0.03890,0.00117,-0.04998,0.00000,0.10605,1.02301,0.02803,0.00059
1.5565,0,0.03138,0.00053,0.03834,0.00116,-0.04999,0.00000,0.10603,1.02302,0.02803,0.00059
1.5585,0,0.03145,0.00054,0.03778,0.00115,-0.04999,0.00000,0.10586,1.02303,0.02803,0.00059
1.5606,0,0.03153,0.00054,0.03721,0.00114,-0.05000,0.00000,0.10581,1.02301,0.02803,0.00059
1.5626,0,0.03160,0.00054,0.03664,0.00113,-0.05000,0.00000,0.10570,1.02305,0.02803,0.00059
1.5646,0,0.03168,0.00054,0.03606,0.00112,-0.05000,0.00000,0.10558,1.02298,0.02803,0.00059
