t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible
0.6652,-0.51254,0.00385,0.02078,-0.01168,-0.05394,0.06516,-0.36355,-0.04596,0.00150,0.11217,-0.06860,0.08855,-0.09680,0.16823,0.80933,0
0.6672,-0.51049,0.00222,-0.01477,0.01149,-0.08452,0.08668,-0.36471,-0.04610,0.00151,-0.05398,0.03933,0.09239,-0.10013,0.16814,0.80933,0
0.6692,-0.51049,0.00222,-0.01546,0.01220,-0.08678,0.08872,-0.36471,-0.04624,0.00151,-0.05731,0.04265,0.09572,-0.10295,0.16810,0.80932,0
0.6712,-0.51049,0.00222,-0.01616,0.01291,-0.08856,0.09027,-0.36471,-0.04638,0.00152,-0.06072,0.04604,0.09853,-0.10525,0.16801,0.80932,0
0.6732,-0.51049,0.00222,-0.01687,0.01364,-0.08985,0.09134,-0.36471,-0.04651,0.00152,-0.06418,0.04947,0.10084,-0.10704,0.16797,0.80934,0
0.6752,-0.51049,0.00222,-0.01760,0.01437,-0.09065,0.09193,-0.36471,-0.04665,0.00153,-0.06769,0.05294,0.10263,-0.10832,0.16791,0.80936,0
0.6772,-0.51049,0.00222,-0.01832,0.01511,-0.09097,0.09202,-0.36471,-0.04679,0.00153,-0.07122,0.05642,0.10391,-0.10909,0.16788,0.80938,0
0.6792,-0.51049,0.00222,-0.01905,0.01584,-0.09080,0.09163,-0.36471,-0.04693,0.00154,-0.07475,0.05990,0.10468,-0.10935,0.16784,0.80935,0
0.6812,-0.51049,0.00222,-0.01977,0.01657,-0.09014,0.09075,-0.36471,-0.04707,0.00154,-0.07827,0.06335,0.10493,-0.10909,0.16779,0.80934,0
0.6833,-0.51049,0.00222,-0.02049,0.01729,-0.08900,0.08939,-0.36471,-0.04721,0.00155,-0.08175,0.06676,0.10468,-0.10832,0.16774,0.80935,0
0.6853,-0.51049,0.00222,-0.02120,0.01800,-0.08738,0.08754,-0.36471,-0.04735,0.00155,-0.08518,0.07011,0.10391,-0.10704,0.16770,0.80932,0
0.6873,-0.51049,0.00222,-0.02189,0.01869,-0.08527,0.08520,-0.36471,-0.04748,0.00155,-0.08854,0.07338,0.10263,-0.10525,0.16772,0.80932,0
0.6893,-0.51049,0.00222,-0.02256,0.01936,-0.08267,0.08239,-0.36471,-0.04762,0.00156,-0.09181,0.07655,0.10084,-0.10295,0.16769,0.80929,0
0.6913,-0.51049,0.00222,-0.02321,0.02001,-0.07960,0.07909,-0.36471,-0.04776,0.00156,-0.09498,0.07961,0.09853,-0.10013,0.16766,0.80927,0
0.6933,-0.51049,0.00222,-0.02383,0.02062,-0.07604,0.07531,-0.36471,-0.04790,0.00157,-0.09802,0.08253,0.09572,-0.09680,0.16766,0.80924,0
0.6953,-0.51049,0.00222,-0.02442,0.02121,-0.07201,0.07106,-0.36471,-0.04804,0.00157,-0.10091,0.08530,0.09239,-0.09296,0.16767,0.80923,0
0.6973,-0.51049,0.00222,-0.02498,0.02176,-0.06750,0.06633,-0.36471,-0.04818,0.00158,-0.10365,0.08791,0.08855,-0.08861,0.16765,0.80922,0
0.6993,-0.51049,0.00222,-0.02550,0.02227,-0.06252,0.06112,-0.36471,-0.04832,0.00158,-0.10620,0.09032,0.08420,-0.08375,0.16765,0.80919,0
0.7013,-0.51049,0.00222,-0.02598,0.02274,-0.05707,0.05545,-0.36471,-0.04846,0.00159,-0.10856,0.09253,0.07933,-0.07837,0.16767,0.80920,0
0.7033,-0.51049,0.00222,-0.02641,0.02315,-0.05115,0.04931,-0.36471,-0.04859,0.00159,-0.11070,0.09451,0.07396,-0.07248,0.16772,0.80914,0
0.7054,-0.51049,0.00222,-0.02679,0.02352,-0.04476,0.04271,-0.36471,-0.04873,0.00160,-0.11262,0.09625,0.06807,-0.06608,0.16773,0.80915,0
0.7074,-0.51049,0.00222,-0.02713,0.02384,-0.03792,0.03564,-0.36471,-0.04887,0.00160,-0.11428,0.09774,0.06167,-0.05968,0.16774,0.80907,0
0.7094,-0.51049,0.00222,-0.02740,0.02409,-0.03061,0.02856,-0.36471,-0.04901,0.00160,-0.11567,0.09896,0.05527,-0.05328,0.16776,0.80907,0
0.7114,-0.51049,0.00222,-0.02762,0.02429,-0.02329,0.02147,-0.36471,-0.04915,0.00161,-0.11679,0.09991,0.04887,-0.04688,0.16780,0.80905,0
0.7134,-0.51049,0.00222,-0.02777,0.02444,-0.01596,0.01436,-0.36471,-0.04929,0.00161,-0.11763,0.10059,0.04247,-0.04048,0.16781,0.80900,0
0.7154,-0.51049,0.00222,-0.02787,0.02452,-0.00863,0.00725,-0.36471,-0.04943,0.00162,-0.11820,0.10100,0.03607,-0.03408,0.16784,0.80894,0
0.7174,-0.51049,0.00222,-0.02791,0.02455,-0.00129,0.00013,-0.36471,-0.04957,0.00162,-0.11848,0.10114,0.02967,-0.02768,0.16790,0.80893,0
0.7194,-0.51049,0.00222,-0.02789,0.02453,0.00606,-0.00699,-0.36471,-0.04970,0.00163,-0.11849,0.10102,0.02327,-0.02128,0.16792,0.80888,0
0.7214,-0.51049,0.00222,-0.02781,0.02444,0.01339,-0.01410,-0.36471,-0.04984,0.00163,-0.11822,0.10062,0.01687,-0.01488,0.16796,0.80881,0
0.7234,-0.51049,0.00222,-0.02768,0.02430,0.02072,-0.02120,-0.36471,-0.04998,0.00164,-0.11768,0.09996,0.01047,-0.00848,0.16797,0.80879,0
0.7254,-0.51049,0.00222,-0.02748,0.02410,0.02804,-0.02829,-0.36471,-0.05012,0.00164,-0.11686,0.09902,0.00407,-0.00208,0.16798,0.80874,0
0.7275,-0.51049,0.00222,-0.02723,0.02385,0.03534,-0.03537,-0.36471,-0.05026,0.00165,-0.11576,0.09782,-0.00233,0.00432,0.16803,0.80873,0
0.7295,-0.51049,0.00222,-0.02692,0.02354,0.04263,-0.04242,-0.36471,-0.05040,0.00165,-0.11439,0.09635,-0.00873,0.01072,0.16810,0.80867,0
0.7315,-0.51049,0.00222,-0.02655,0.02317,0.04988,-0.04945,-0.36471,-0.05054,0.00165,-0.11274,0.09462,-0.01513,0.01712,0.16817,0.80865,0
0.7335,-0.51049,0.00222,-0.02612,0.02274,0.05712,-0.05646,-0.36471,-0.05068,0.00166,-0.11082,0.09262,-0.02153,0.02352,0.16819,0.80860,0
0.7355,-0.51049,0.00222,-0.02563,0.02226,0.06431,-0.06343,-0.36471,-0.05082,0.00166,-0.10862,0.09036,-0.02793,0.02992,0.16821,0.80860,0
0.7375,-0.51347,0.00313,-0.01442,0.00966,0.07538,-0.07547,-0.36338,-0.05095,0.00167,-0.05871,0.03167,-0.03433,0.03581,0.16826,0.80860,0
0.7395,-0.51347,0.00313,-0.01380,0.00903,0.08179,-0.08112,-0.36338,-0.05109,0.00167,-0.05584,0.02872,-0.04073,0.04118,0.16831,0.80859,0
0.7415,-0.51347,0.00313,-0.01312,0.00836,0.08815,-0.08629,-0.36338,-0.05123,0.00168,-0.05273,0.02555,-0.04713,0.04605,0.16838,0.80858,0
0.7435,-0.51347,0.00313,-0.01238,0.00765,0.09447,-0.09097,-0.36338,-0.05137,0.00168,-0.04938,0.02220,-0.05353,0.05040,0.16835,0.80856,0
0.7456,-0.51347,0.00313,-0.01160,0.00691,0.10074,-0.09517,-0.36338,-0.05151,0.00169,-0.04579,0.01869,-0.05993,0.05424,0.16842,0.80855,0
0.7476,-0.51347,0.00313,-0.01077,0.00613,0.10695,-0.09888,-0.36338,-0.05165,0.00169,-0.04197,0.01502,-0.06633,0.05757,0.16844,0.80851,0
0.7496,-0.51347,0.00313,-0.00989,0.00533,0.11310,-0.10210,-0.36338,-0.05179,0.00170,-0.03791,0.01122,-0.07273,0.06038,0.16849,0.80849,0
0.7516,-0.51347,0.00313,-0.00896,0.00450,0.11919,-0.10482,-0.36338,-0.05193,0.00170,-0.03362,0.00731,-0.07913,0.06269,0.16849,0.80845,0
0.7536,-0.51347,0.00313,-0.00799,0.00365,0.12521,-0.10706,-0.36338,-0.05207,0.00170,-0.02910,0.00331,-0.08502,0.06448,0.16847,0.80842,0
0.7556,-0.51347,0.00313,-0.00696,0.00279,0.13073,-0.10879,-0.36338,-0.05220,0.00171,-0.02437,-0.00077,-0.09040,0.06576,0.16850,0.80844,0
0.7576,-0.51347,0.00313,-0.00590,0.00191,0.13575,-0.11003,-0.36338,-0.05234,0.00171,-0.01943,-0.00490,-0.09526,0.06653,0.16854,0.80841,0
0.7596,-0.51347,0.00313,-0.00479,0.00103,0.14025,-0.11078,-0.36338,-0.05248,0.00172,-0.01432,-0.00907,-0.09961,0.06678,0.16855,0.80845,0
0.7616,-0.51347,0.00313,-0.00365,0.00014,0.14424,-0.11102,-0.36338,-0.05262,0.00172,-0.00904,-0.01327,-0.10345,0.06653,0.16858,0.80844,0
0.7636,-0.51347,0.00313,-0.00249,-0.00074,0.14771,-0.11077,-0.36338,-0.05276,0.00173,-0.00363,-0.01746,-0.10678,0.06576,0.16855,0.80845,0
0.7656,-0.51347,0.00313,-0.00129,-0.00163,0.15066,-0.11002,-0.36338,-0.05290,0.00173,0.00191,-0.02163,-0.10960,0.06448,0.16857,0.80842,0
0.7676,-0.51347,0.00313,-0.00008,-0.00250,0.15310,-0.10878,-0.36338,-0.05303,0.00174,0.00755,-0.02576,-0.11190,0.06269,0.16857,0.80846,0
0.7696,-0.51347,0.00313,0.00115,-0.00337,0.15502,-0.10704,-0.36338,-0.05317,0.00174,0.01327,-0.02984,-0.11369,0.06038,0.16857,0.80842,0
0.7716,-0.51347,0.00313,0.00240,-0.00421,0.15641,-0.10481,-0.36338,-0.05331,0.00175,0.01905,-0.03384,-0.11497,0.05757,0.16857,0.80848,0
0.7736,-0.51347,0.00313,0.00366,-0.00504,0.15729,-0.10208,-0.36338,-0.05345,0.00175,0.02488,-0.03775,-0.11574,0.05424,0.16855,0.80847,0
0.7756,-0.51347,0.00313,0.00492,-0.00584,0.15764,-0.09886,-0.36338,-0.05359,0.00175,0.03073,-0.04155,-0.11600,0.05040,0.16857,0.80848,0
0.7776,-0.51347,0.00313,0.00618,-0.00662,0.15747,-0.09515,-0.36338,-0.05372,0.00176,0.03658,-0.04521,-0.11574,0.04605,0.16853,0.80851,0
0.7796,-0.51347,0.00313,0.00743,-0.00736,0.15678,-0.09095,-0.36338,-0.05386,0.00176,0.04241,-0.04873,-0.11497,0.04118,0.16853,0.80848,0
0.7816,-0.51347,0.00313,0.00868,-0.00807,0.15557,-0.08626,-0.36338,-0.05400,0.00177,0.04821,-0.05208,-0.11369,0.03581,0.16846,0.80851,0
0.7836,-0.51347,0.00313,0.00992,-0.00874,0.15383,-0.08110,-0.36338,-0.05414,0.00177,0.05395,-0.05524,-0.11190,0.02992,0.16844,0.80853,0
0.7856,-0.51347,0.00313,0.01114,-0.00937,0.15158,-0.07545,-0.36338,-0.05428,0.00178,0.05962,-0.05820,-0.10960,0.02352,0.16844,0.80860,0
0.7876,-0.51347,0.00313,0.01234,-0.00995,0.14880,-0.06932,-0.36338,-0.05442,0.00178,0.06519,-0.06093,-0.10678,0.01712,0.16832,0.80857,0
0.7896,-0.51347,0.00313,0.01352,-0.01048,0.14551,-0.06316,-0.36338,-0.05455,0.00179,0.07065,-0.06343,-0.10345,0.01072,0.16832,0.80862,0
0.7916,-0.51347,0.00313,0.01467,-0.01096,0.14171,-0.05696,-0.36338,-0.05469,0.00179,0.07597,-0.06570,-0.09961,0.00432,0.16828,0.80864,0
0.7936,-0.51347,0.00313,0.01579,-0.01139,0.13739,-0.05074,-0.36338,-0.05483,0.00179,0.08114,-0.06773,-0.09526,-0.00208,0.16820,0.80865,0
0.7956,-0.51347,0.00313,0.01687,-0.01177,0.13256,-0.04449,-0.36338,-0.05497,0.00180,0.08614,-0.06953,-0.09040,-0.00848,0.16813,0.80869,0
0.7976,-0.51347,0.00313,0.01790,-0.01210,0.12722,-0.03821,-0.36338,-0.05511,0.00180,0.09094,-0.07109,-0.08502,-0.01488,0.16810,0.80870,0
0.7996,-0.51347,0.00313,0.01890,-0.01238,0.12138,-0.03191,-0.36338,-0.05525,0.00181,0.09553,-0.07241,-0.07913,-0.02128,0.16804,0.80873,0
0.8016,-0.51347,0.00313,0.01985,-0.01261,0.11504,-0.02560,-0.36338,-0.05538,0.00181,0.09989,-0.07350,-0.07273,-0.02768,0.16794,0.80877,0
0.8036,-0.50565,0.00278,0.01108,-0.00489,0.11071,-0.01945,-0.36780,-0.05552,0.00182,0.06614,-0.03734,-0.06633,-0.03408,0.16788,0.80878,0
0.8056,-0.50565,0.00278,0.01194,-0.00502,0.10446,-0.01365,-0.36780,-0.05566,0.00182,0.07009,-0.03796,-0.05993,-0.03997,0.16780,0.80873,0
0.8076,-0.50565,0.00278,0.01275,-0.00511,0.09815,-0.00827,-0.36780,-0.05580,0.00183,0.07381,-0.03837,-0.05353,-0.04535,0.16772,0.80877,0
0.8096,-0.50565,0.00278,0.01351,-0.00516,0.09179,-0.00333,-0.36780,-0.05594,0.00183,0.07729,-0.03859,-0.04713,-0.05021,0.16763,0.80881,0
0.8116,-0.50565,0.00278,0.01422,-0.00516,0.08538,0.00117,-0.36780,-0.05608,0.00184,0.08053,-0.03862,-0.04073,-0.05456,0.16754,0.80879,0
0.8136,-0.50565,0.00278,0.01487,-0.00514,0.07893,0.00523,-0.36780,-0.05621,0.00184,0.08353,-0.03850,-0.03433,-0.05840,0.16747,0.80885,0
0.8156,-0.50565,0.00278,0.01548,-0.00508,0.07243,0.00886,-0.36780,-0.05635,0.00184,0.08628,-0.03823,-0.02793,-0.06173,0.16737,0.80886,0
0.8176,-0.50565,0.00278,0.01603,-0.00500,0.06590,0.01204,-0.36780,-0.05649,0.00185,0.08878,-0.03783,-0.02153,-0.06455,0.16731,0.80883,0
0.8197,-0.50565,0.00278,0.01653,-0.00489,0.05933,0.01478,-0.36780,-0.05663,0.00185,0.09103,-0.03732,-0.01513,-0.06685,0.16723,0.80881,0
0.8217,-0.50565,0.00278,0.01698,-0.00476,0.05273,0.01707,-0.36780,-0.05677,0.00186,0.09304,-0.03671,-0.00873,-0.06864,0.16711,0.80881,0
0.8237,-0.50565,0.00278,0.01738,-0.00462,0.04610,0.01891,-0.36780,-0.05691,0.00186,0.09479,-0.03603,-0.00233,-0.06992,0.16709,0.80882,0
0.8257,-0.50565,0.00278,0.01772,-0.00446,0.03945,0.02031,-0.36780,-0.05705,0.00187,0.09630,-0.03528,0.00407,-0.07069,0.16691,0.80881,0
0.8277,-0.50565,0.00278,0.01801,-0.00430,0.03277,0.02126,-0.36780,-0.05719,0.00187,0.09755,-0.03449,0.01047,-0.07095,0.16684,0.80883,0
0.8297,-0.50565,0.00278,0.01824,-0.00413,0.02608,0.02176,-0.36780,-0.05733,0.00188,0.09854,-0.03368,0.01687,-0.07069,0.16676,0.80885,0
0.8317,-0.50565,0.00278,0.01842,-0.00395,0.01938,0.02181,-0.36780,-0.05747,0.00188,0.09929,-0.03285,0.02327,-0.06992,0.16664,0.80880,0
0.8337,-0.50565,0.00278,0.01855,-0.00378,0.01267,0.02141,-0.36780,-0.05760,0.00189,0.09978,-0.03203,0.02967,-0.06864,0.16656,0.80876,0
0.8357,-0.50565,0.00278,0.01863,-0.00361,0.00595,0.02056,-0.36780,-0.05774,0.00189,0.10002,-0.03123,0.03607,-0.06685,0.16650,0.80876,0
0.8377,-0.50565,0.00278,0.01865,-0.00345,-0.00077,0.01926,-0.36780,-0.05788,0.00189,0.10000,-0.03047,0.04212,-0.06455,0.16639,0.80874,0
0.8397,-0.50565,0.00278,0.01862,-0.00330,-0.00719,0.01752,-0.36780,-0.05802,0.00190,0.09973,-0.02977,0.04766,-0.06173,0.16631,0.80874,0
0.8417,-0.50565,0.00278,0.01853,-0.00317,-0.01317,0.01533,-0.36780,-0.05816,0.00190,0.09923,-0.02915,0.05269,-0.05840,0.16632,0.80869,0
0.8437,-0.50565,0.00278,0.01841,-0.00306,-0.01870,0.01269,-0.36780,-0.05830,0.00191,0.09851,-0.02862,0.05720,-0.05456,0.16620,0.80864,0
0.8457,-0.50565,0.00278,0.01824,-0.00297,-0.02379,0.00961,-0.36780,-0.05843,0.00191,0.09759,-0.02819,0.06120,-0.05021,0.16616,0.80864,0
0.8478,-0.50565,0.00278,0.01803,-0.00291,-0.02843,0.00609,-0.36780,-0.05857,0.00192,0.09649,-0.02789,0.06470,-0.04535,0.16610,0.80858,0
0.8498,-0.50565,0.00278,0.01778,-0.00288,-0.03261,0.00212,-0.36780,-0.05871,0.00192,0.09521,-0.02773,0.06767,-0.03997,0.16605,0.80855,0
0.8518,-0.50565,0.00278,0.01751,-0.00288,-0.03634,-0.00228,-0.36780,-0.05885,0.00193,0.09379,-0.02773,0.07014,-0.03408,0.16599,0.80851,0
0.8538,-0.50565,0.00278,0.01720,-0.00291,-0.03960,-0.00712,-0.36780,-0.05899,0.00193,0.09224,-0.02790,0.07210,-0.02768,0.16596,0.80850,0
0.8558,-0.50565,0.00278,0.01688,-0.00299,-0.04241,-0.01239,-0.36780,-0.05913,0.00194,0.09057,-0.02827,0.07354,-0.02179,0.16588,0.80842,0
0.8578,-0.50565,0.00278,0.01653,-0.00311,-0.04476,-0.01722,-0.36780,-0.05927,0.00194,0.08880,-0.02882,0.07447,-0.01642,0.16586,0.80839,0
0.8598,-0.50565,0.00278,0.01616,-0.00327,-0.04665,-0.02160,-0.36780,-0.05940,0.00194,0.08695,-0.02955,0.07489,-0.01155,0.16579,0.80833,0
0.8618,-0.50565,0.00278,0.01578,-0.00345,-0.04808,-0.02553,-0.36780,-0.05954,0.00195,0.08504,-0.03044,0.07480,-0.00720,0.16577,0.80831,0
0.8638,-0.50565,0.00278,0.01539,-0.00367,-0.04904,-0.02900,-0.36780,-0.05968,0.00195,0.08309,-0.03147,0.07419,-0.00336,0.16572,0.80825,0
0.8658,-0.50565,0.00278,0.01500,-0.00392,-0.04953,-0.03203,-0.36780,-0.05982,0.00196,0.08110,-0.03262,0.07308,-0.00003,0.16566,0.80823,0
0.8678,-0.50565,0.00278,0.01460,-0.00418,-0.04957,-0.03460,-0.36780,-0.05996,0.00196,0.07911,-0.03388,0.07145,0.00278,0.16569,0.80813,0
0.8698,-0.50565,0.00278,0.01421,-0.00447,-0.04914,-0.03671,-0.36780,-0.06010,0.00197,0.07712,-0.03522,0.06931,0.00509,0.16566,0.80813,0
0.8718,-0.50708,0.00314,-0.01762,0.00827,-0.07204,-0.02976,-0.37057,-0.06023,0.00197,-0.07490,0.02537,0.06665,0.00790,0.16563,0.80803,0
0.8738,-0.50708,0.00314,-0.01818,0.00802,-0.06856,-0.03271,-0.37057,-0.06037,0.00198,-0.07767,0.02420,0.06349,0.01123,0.16568,0.80799,0
0.8758,-0.50708,0.00314,-0.01871,0.00775,-0.06461,-0.03608,-0.37057,-0.06051,0.00198,-0.08031,0.02290,0.05981,0.01507,0.16565,0.80799,0
0.8778,-0.50708,0.00314,-0.01921,0.00744,-0.06019,-0.03987,-0.37057,-0.06065,0.00199,-0.08280,0.02147,0.05562,0.01942,0.16569,0.80791,0
0.8798,-0.50708,0.00314,-0.01967,0.00711,-0.05530,-0.04407,-0.37057,-0.06079,0.00199,-0.08510,0.01988,0.05092,0.02326,0.16566,0.80786,0
0.8818,-0.50708,0.00314,-0.02010,0.00674,-0.04994,-0.04782,-0.37057,-0.06093,0.00199,-0.08721,0.01815,0.04571,0.02659,0.16570,0.80783,0
0.8838,-0.50708,0.00314,-0.02047,0.00634,-0.04412,-0.05109,-0.37057,-0.06106,0.00200,-0.08911,0.01628,0.03999,0.02941,0.16574,0.80780,0
0.8858,-0.50708,0.00314,-0.02080,0.00592,-0.03784,-0.05391,-0.37057,-0.06120,0.00200,-0.09079,0.01430,0.03375,0.03171,0.16573,0.80774,0
0.8878,-0.50708,0.00314,-0.02108,0.00548,-0.03110,-0.05625,-0.37057,-0.06134,0.00201,-0.09221,0.01222,0.02735,0.03350,0.16573,0.80773,0
0.8898,-0.50708,0.00314,-0.02130,0.00503,-0.02421,-0.05813,-0.37057,-0.06148,0.00201,-0.09338,0.01006,0.02095,0.03478,0.16575,0.80767,0
0.8918,-0.50708,0.00314,-0.02146,0.00455,-0.01730,-0.05954,-0.37057,-0.06162,0.00202,-0.09429,0.00784,0.01455,0.03555,0.16588,0.80768,0
0.8938,-0.50708,0.00314,-0.02157,0.00407,-0.01038,-0.06048,-0.37057,-0.06176,0.00202,-0.09494,0.00558,0.00815,0.03581,0.16590,0.80759,0
0.8958,-0.50708,0.00314,-0.02163,0.00359,-0.00346,-0.06095,-0.37057,-0.06189,0.00203,-0.09532,0.00328,0.00175,0.03555,0.16587,0.80759,0
0.8978,-0.50708,0.00314,-0.02163,0.00310,0.00346,-0.06095,-0.37057,-0.06203,0.00203,-0.09545,0.00098,-0.00465,0.03478,0.16592,0.80757,0
0.8998,-0.50708,0.00314,-0.02157,0.00262,0.01038,-0.06048,-0.37057,-0.06217,0.00203,-0.09531,-0.00131,-0.01105,0.03350,0.16599,0.80754,0
0.9018,-0.50708,0.00314,-0.02146,0.00214,0.01729,-0.05954,-0.37057,-0.06231,0.00204,-0.09491,-0.00357,-0.01745,0.03171,0.16600,0.80755,0
0.9038,-0.50708,0.00314,-0.02130,0.00166,0.02419,-0.05813,-0.37057,-0.06245,0.00204,-0.09425,-0.00580,-0.02385,0.02941,0.16605,0.80751,0
0.9058,-0.50708,0.00314,-0.02108,0.00121,0.03108,-0.05625,-0.37057,-0.06258,0.00205,-0.09333,-0.00795,-0.03025,0.02659,0.16604,0.80752,0
0.9078,-0.50708,0.00314,-0.02080,0.00077,0.03795,-0.05390,-0.37057,-0.06272,0.00205,-0.09215,-0.01003,-0.03665,0.02326,0.16608,0.80748,0
0.9098,-0.50708,0.00314,-0.02047,0.00035,0.04480,-0.05109,-0.37057,-0.06286,0.00206,-0.09071,-0.01201,-0.04305,0.01942,0.16609,0.80748,0
0.9118,-0.50708,0.00314,-0.02008,-0.00005,0.05163,-0.04781,-0.37057,-0.06300,0.00206,-0.08901,-0.01388,-0.04945,0.01507,0.16608,0.80753,0
0.9138,-0.50708,0.00314,-0.01964,-0.00042,0.05842,-0.04407,-0.37057,-0.06314,0.00207,-0.08706,-0.01561,-0.05585,0.01021,0.16609,0.80751,0
0.9158,-0.50708,0.00314,-0.01915,-0.00075,0.06519,-0.03987,-0.37057,-0.06328,0.00207,-0.08485,-0.01720,-0.06225,0.00483,0.16610,0.80750,0
0.9178,-0.50708,0.00314,-0.01860,-0.00105,0.07192,-0.03521,-0.37057,-0.06341,0.00208,-0.08238,-0.01861,-0.06865,-0.00106,0.16606,0.80752,0
0.9198,-0.50708,0.00314,-0.01800,-0.00131,0.07861,-0.03009,-0.37057,-0.06355,0.00208,-0.07966,-0.01984,-0.07505,-0.00746,0.16608,0.80754,0
0.9218,-0.50708,0.00314,-0.01734,-0.00153,0.08525,-0.02452,-0.37057,-0.06369,0.00208,-0.07669,-0.02087,-0.08145,-0.01386,0.16606,0.80753,0
0.9238,-0.50708,0.00314,-0.01663,-0.00171,0.09185,-0.01894,-0.37057,-0.06383,0.00209,-0.07347,-0.02169,-0.08785,-0.01975,0.16608,0.80757,0
0.9258,-0.50708,0.00314,-0.01587,-0.00184,0.09841,-0.01379,-0.37057,-0.06397,0.00209,-0.07000,-0.02231,-0.09425,-0.02512,0.16611,0.80753,0
0.9278,-0.50708,0.00314,-0.01506,-0.00193,0.10490,-0.00907,-0.37057,-0.06410,0.00210,-0.06628,-0.02273,-0.10065,-0.02999,0.16607,0.80757,0
0.9298,-0.50708,0.00314,-0.01419,-0.00198,0.11134,-0.00478,-0.37057,-0.06424,0.00210,-0.06232,-0.02299,-0.10705,-0.03434,0.16605,0.80756,0
0.9318,-0.50708,0.00314,-0.01328,-0.00201,0.11772,-0.00092,-0.37057,-0.06438,0.00211,-0.05812,-0.02309,-0.11345,-0.03818,0.16602,0.80757,0
0.9338,-0.50708,0.00314,-0.01231,-0.00200,0.12404,0.00249,-0.37057,-0.06452,0.00211,-0.05367,-0.02306,-0.11934,-0.04151,0.16603,0.80759,0
0.9359,-0.50708,0.00314,-0.01130,-0.00197,0.12985,0.00547,-0.37057,-0.06466,0.00212,-0.04900,-0.02291,-0.12472,-0.04432,0.16597,0.80759,0
0.9379,-0.50708,0.00314,-0.01024,-0.00191,0.13515,0.00801,-0.37057,-0.06480,0.00212,-0.04412,-0.02265,-0.12958,-0.04663,0.16595,0.80760,0
0.9399,-0.50708,0.00314,-0.00914,-0.00184,0.13994,0.01010,-0.37057,-0.06494,0.00213,-0.03905,-0.02230,-0.13393,-0.04842,0.16596,0.80759,0
0.9419,-0.51279,0.00407,0.00523,0.00335,0.15310,0.01452,-0.37062,-0.06507,0.00213,0.02305,0.00318,-0.13777,-0.04970,0.16585,0.80760,0
0.9439,-0.51279,0.00407,0.00647,0.00347,0.15598,0.01538,-0.37062,-0.06521,0.00213,0.02876,0.00375,-0.14110,-0.05047,0.16584,0.80761,0
0.9459,-0.51279,0.00407,0.00773,0.00359,0.15833,0.01580,-0.37062,-0.06535,0.00214,0.03457,0.00435,-0.14392,-0.05072,0.16581,0.80766,0
0.9479,-0.51279,0.00407,0.00900,0.00372,0.16016,0.01577,-0.37062,-0.06549,0.00214,0.04047,0.00495,-0.14622,-0.05047,0.16578,0.80764,0
0.9499,-0.51279,0.00407,0.01029,0.00385,0.16146,0.01530,-0.37062,-0.06563,0.00215,0.04642,0.00554,-0.14801,-0.04970,0.16570,0.80765,0
0.9519,-0.51279,0.00407,0.01158,0.00396,0.16224,0.01438,-0.37062,-0.06577,0.00215,0.05241,0.00610,-0.14929,-0.04842,0.16569,0.80763,0
0.9539,-0.51279,0.00407,0.01288,0.00407,0.16250,0.01301,-0.37062,-0.06590,0.00216,0.05842,0.00663,-0.15006,-0.04663,0.16561,0.80764,0
0.9559,-0.51279,0.00407,0.01418,0.00417,0.16223,0.01120,-0.37062,-0.06604,0.00216,0.06442,0.00709,-0.15032,-0.04432,0.16559,0.80767,0
0.9579,-0.51279,0.00407,0.01548,0.00425,0.16144,0.00895,-0.37062,-0.06618,0.00217,0.07041,0.00747,-0.15006,-0.04151,0.16554,0.80765,0
0.9599,-0.51279,0.00407,0.01676,0.00431,0.16012,0.00626,-0.37062,-0.06632,0.00217,0.07636,0.00777,-0.14929,-0.03818,0.16544,0.80765,0
0.9619,-0.51279,0.00407,0.01804,0.00435,0.15828,0.00312,-0.37062,-0.06646,0.00218,0.08225,0.00795,-0.14801,-0.03434,0.16537,0.80764,0
0.9639,-0.51279,0.00407,0.01929,0.00436,0.15592,-0.00045,-0.37062,-0.06659,0.00218,0.08806,0.00800,-0.14622,-0.02999,0.16534,0.80763,0
0.9659,-0.51279,0.00407,0.02053,0.00434,0.15303,-0.00447,-0.37062,-0.06673,0.00218,0.09377,0.00791,-0.14392,-0.02512,0.16524,0.80763,0
0.9679,-0.51279,0.00407,0.02174,0.00429,0.14963,-0.00891,-0.37062,-0.06687,0.00219,0.09936,0.00767,-0.14110,-0.01975,0.16514,0.80763,0
0.9699,-0.51279,0.00407,0.02292,0.00420,0.14571,-0.01379,-0.37062,-0.06701,0.00219,0.10481,0.00724,-0.13777,-0.01386,0.16505,0.80761,0
0.9719,-0.51279,0.00407,0.02407,0.00406,0.14128,-0.01910,-0.37062,-0.06715,0.00220,0.11010,0.00662,-0.13393,-0.00746,0.16497,0.80765,0
0.9739,-0.51279,0.00407,0.02518,0.00389,0.13633,-0.02483,-0.37062,-0.06729,0.00220,0.11522,0.00580,-0.12958,-0.00106,0.16487,0.80758,0
