t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible
0.8080,-0.53964,-0.00400,-0.01649,0.00275,-0.04060,-0.02745,0.70440,-0.05585,0.00030,-0.10609,0.00629,-0.06605,0.02531,0.17034,0.79155,0
0.8100,-0.53964,-0.00400,-0.01679,0.00254,-0.03401,-0.02606,0.70440,-0.05599,0.00030,-0.10761,0.00528,-0.07245,0.02296,0.17034,0.79155,0
0.8120,-0.53964,-0.00400,-0.01703,0.00233,-0.02740,-0.02421,0.70440,-0.05613,0.00030,-0.10889,0.00433,-0.07885,0.02010,0.17016,0.79153,0
0.8140,-0.53964,-0.00400,-0.01722,0.00215,-0.02078,-0.02191,0.70440,-0.05627,0.00030,-0.10991,0.00345,-0.08525,0.01673,0.17016,0.79153,0
0.8160,-0.53964,-0.00400,-0.01736,0.00199,-0.01414,-0.01917,0.70440,-0.05641,0.00030,-0.11068,0.00268,-0.09165,0.01285,0.17010,0.79148,0
0.8180,-0.53964,-0.00400,-0.01745,0.00185,-0.00750,-0.01598,0.70440,-0.05655,0.00030,-0.11121,0.00201,-0.09805,0.00845,0.16998,0.79146,0
0.8200,-0.53964,-0.00400,-0.01748,0.00173,-0.00086,-0.01234,0.70440,-0.05669,0.00030,-0.11148,0.00148,-0.10445,0.00355,0.16987,0.79145,0
0.8220,-0.53964,-0.00400,-0.01746,0.00165,0.00578,-0.00826,0.70440,-0.05683,0.00030,-0.11150,0.00109,-0.11085,-0.00085,0.16985,0.79144,0
0.8241,-0.53964,-0.00400,-0.01739,0.00160,0.01242,-0.00461,0.70440,-0.05697,0.00030,-0.11127,0.00085,-0.11725,-0.00473,0.16977,0.79144,0
0.8261,-0.53964,-0.00400,-0.01726,0.00157,0.01905,-0.00139,0.70440,-0.05710,0.00030,-0.11079,0.00073,-0.12365,-0.00810,0.16966,0.79138,0
0.8281,-0.53964,-0.00400,-0.01709,0.00157,0.02567,0.00138,0.70440,-0.05724,0.00030,-0.11006,0.00074,-0.13005,-0.01096,0.16961,0.79141,0
0.8301,-0.53964,-0.00400,-0.01685,0.00159,0.03228,0.00372,0.70440,-0.05738,0.00030,-0.10908,0.00083,-0.13645,-0.01331,0.16956,0.79136,0
0.8321,-0.53964,-0.00400,-0.01657,0.00163,0.03886,0.00562,0.70440,-0.05752,0.00030,-0.10785,0.00101,-0.14285,-0.01515,0.16949,0.79140,0
0.8341,-0.53964,-0.00400,-0.01623,0.00168,0.04543,0.00707,0.70440,-0.05766,0.00031,-0.10637,0.00125,-0.14925,-0.01647,0.16939,0.79137,0
0.8361,-0.53964,-0.00400,-0.01584,0.00174,0.05197,0.00809,0.70440,-0.05780,0.00031,-0.10464,0.00154,-0.15565,-0.01728,0.16937,0.79137,0
0.8381,-0.53964,-0.00400,-0.01540,0.00181,0.05848,0.00866,0.70440,-0.05794,0.00031,-0.10267,0.00185,-0.16154,-0.01758,0.16923,0.79134,0
0.8401,-0.53964,-0.00400,-0.01491,0.00188,0.06452,0.00879,0.70440,-0.05808,0.00031,-0.10046,0.00219,-0.16691,-0.01737,0.16916,0.79135,0
0.8421,-0.53964,-0.00400,-0.01437,0.00195,0.07009,0.00848,0.70440,-0.05821,0.00031,-0.09803,0.00251,-0.17178,-0.01664,0.16907,0.79137,0
0.8441,-0.53964,-0.00400,-0.01379,0.00201,0.07519,0.00773,0.70440,-0.05835,0.00031,-0.09540,0.00282,-0.17613,-0.01541,0.16902,0.79136,0
0.8462,-0.53964,-0.00400,-0.01317,0.00207,0.07980,0.00654,0.70440,-0.05849,0.00031,-0.09259,0.00309,-0.17997,-0.01366,0.16890,0.79134,0
0.8482,-0.53964,-0.00400,-0.01251,0.00212,0.08394,0.00490,0.70440,-0.05863,0.00031,-0.08961,0.00331,-0.18330,-0.01140,0.16880,0.79133,0
0.8502,-0.53964,-0.00400,-0.01183,0.00215,0.08759,0.00282,0.70440,-0.05877,0.00031,-0.08648,0.00345,-0.18611,-0.00862,0.16864,0.79132,0
0.8522,-0.53964,-0.00400,-0.01111,0.00216,0.09076,0.00031,0.70440,-0.05891,0.00031,-0.08323,0.00351,-0.18842,-0.00534,0.16858,0.79133,0
0.8542,-0.54204,-0.00650,0.01725,0.00277,0.11263,0.00249,0.70506,-0.05905,0.00031,0.04835,0.00388,-0.19021,-0.00154,0.16843,0.79130,0
0.8562,-0.54204,-0.00650,0.01815,0.00277,0.11297,-0.00094,0.70506,-0.05919,0.00031,0.05250,0.00391,-0.19149,0.00276,0.16832,0.79129,0
0.8582,-0.54204,-0.00650,0.01906,0.00275,0.11280,-0.00481,0.70506,-0.05933,0.00031,0.05665,0.00380,-0.19226,0.00656,0.16819,0.79128,0
0.8602,-0.54204,-0.00650,0.01996,0.00270,0.11214,-0.00824,0.70506,-0.05946,0.00032,0.06078,0.00356,-0.19251,0.00985,0.16807,0.79127,0
0.8622,-0.54204,-0.00650,0.02085,0.00262,0.11098,-0.01122,0.70506,-0.05960,0.00032,0.06488,0.00319,-0.19226,0.01262,0.16793,0.79126,0
0.8642,-0.54204,-0.00650,0.02173,0.00252,0.10932,-0.01376,0.70506,-0.05974,0.00032,0.06893,0.00272,-0.19149,0.01488,0.16777,0.79127,0
0.8662,-0.54204,-0.00650,0.02260,0.00240,0.10716,-0.01586,0.70506,-0.05988,0.00032,0.07290,0.00216,-0.19021,0.01663,0.16763,0.79128,0
0.8683,-0.54204,-0.00650,0.02344,0.00227,0.10451,-0.01751,0.70506,-0.06002,0.00032,0.07678,0.00153,-0.18842,0.01786,0.16750,0.79125,0
0.8703,-0.54204,-0.00650,0.02427,0.00212,0.10137,-0.01871,0.70506,-0.06016,0.00032,0.08056,0.00084,-0.18611,0.01859,0.16736,0.79127,0
0.8723,-0.54204,-0.00650,0.02506,0.00197,0.09774,-0.01947,0.70506,-0.06030,0.00032,0.08420,0.00012,-0.18330,0.01880,0.16719,0.79122,0
0.8743,-0.54204,-0.00650,0.02583,0.00181,0.09361,-0.01977,0.70506,-0.06044,0.00032,0.08770,-0.00062,-0.17997,0.01850,0.16703,0.79124,0
0.8763,-0.54204,-0.00650,0.02656,0.00166,0.08900,-0.01963,0.70506,-0.06058,0.00032,0.09103,-0.00136,-0.17613,0.01769,0.16689,0.79122,0
0.8783,-0.54204,-0.00650,0.02725,0.00150,0.08391,-0.01904,0.70506,-0.06072,0.00032,0.09418,-0.00209,-0.17178,0.01637,0.16675,0.79125,0
0.8803,-0.54204,-0.00650,0.02790,0.00135,0.07833,-0.01800,0.70506,-0.06086,0.00032,0.09712,-0.00279,-0.16691,0.01453,0.16659,0.79122,0
0.8824,-0.54204,-0.00650,0.02850,0.00122,0.07227,-0.01652,0.70506,-0.06099,0.00032,0.09985,-0.00345,-0.16154,0.01218,0.16639,0.79123,0
0.8844,-0.54204,-0.00650,0.02905,0.00109,0.06574,-0.01459,0.70506,-0.06113,0.00032,0.10234,-0.00403,-0.15565,0.00933,0.16619,0.79123,0
0.8864,-0.54204,-0.00650,0.02955,0.00098,0.05873,-0.01221,0.70506,-0.06127,0.00032,0.10457,-0.00454,-0.14925,0.00595,0.16607,0.79125,0
0.8884,-0.54204,-0.00650,0.02999,0.00090,0.05126,-0.00939,0.70506,-0.06141,0.00033,0.10652,-0.00495,-0.14285,0.00207,0.16585,0.79123,0
0.8904,-0.54204,-0.00650,0.03037,0.00084,0.04376,-0.00613,0.70506,-0.06155,0.00033,0.10820,-0.00524,-0.13645,-0.00232,0.16567,0.79124,0
0.8924,-0.54204,-0.00650,0.03069,0.00080,0.03624,-0.00243,0.70506,-0.06169,0.00033,0.10959,-0.00540,-0.13005,-0.00621,0.16544,0.79121,0
0.8944,-0.54204,-0.00650,0.03095,0.00079,0.02870,0.00084,0.70506,-0.06182,0.00033,0.11069,-0.00543,-0.12365,-0.00958,0.16527,0.79123,0
0.8964,-0.54204,-0.00650,0.03115,0.00081,0.02114,0.00366,0.70506,-0.06196,0.00033,0.11151,-0.00535,-0.11725,-0.01244,0.16505,0.79124,0
0.8984,-0.54204,-0.00650,0.03129,0.00085,0.01357,0.00605,0.70506,-0.06210,0.00033,0.11204,-0.00516,-0.11085,-0.01479,0.16487,0.79122,0
0.9004,-0.54204,-0.00650,0.03137,0.00091,0.00600,0.00800,0.70506,-0.06224,0.00033,0.11229,-0.00489,-0.10445,-0.01662,0.16470,0.79121,0
0.9024,-0.54204,-0.00650,0.03139,0.00098,-0.00158,0.00950,0.70506,-0.06238,0.00033,0.11225,-0.00456,-0.09805,-0.01795,0.16444,0.79119,0
0.9044,-0.54204,-0.00650,0.03134,0.00106,-0.00915,0.01057,0.70506,-0.06252,0.00033,0.11192,-0.00418,-0.09165,-0.01876,0.16424,0.79119,0
0.9064,-0.54204,-0.00650,0.03124,0.00114,-0.01672,0.01118,0.70506,-0.06265,0.00033,0.11131,-0.00377,-0.08525,-0.01906,0.16402,0.79121,0
0.9084,-0.54204,-0.00650,0.03108,0.00123,-0.02428,0.01136,0.70506,-0.06279,0.00033,0.11041,-0.00334,-0.07885,-0.01884,0.16382,0.79118,0
0.9104,-0.54204,-0.00650,0.03085,0.00132,-0.03182,0.01109,0.70506,-0.06293,0.00033,0.10922,-0.00292,-0.07245,-0.01812,0.16361,0.79118,0
0.9124,-0.54204,-0.00650,0.03057,0.00141,-0.03935,0.01038,0.70506,-0.06307,0.00033,0.10774,-0.00251,-0.06605,-0.01688,0.16340,0.79115,0
0.9144,-0.54204,-0.00650,0.03022,0.00149,-0.04685,0.00922,0.70506,-0.06321,0.00034,0.10599,-0.00214,-0.05965,-0.01513,0.16325,0.79108,0
0.9164,-0.54204,-0.00650,0.02982,0.00156,-0.05433,0.00762,0.70506,-0.06335,0.00034,0.10395,-0.00182,-0.05325,-0.01287,0.16313,0.79105,0
0.9184,-0.54204,-0.00650,0.02935,0.00161,-0.06178,0.00559,0.70506,-0.06349,0.00034,0.10163,-0.00157,-0.04685,-0.01010,0.16297,0.79100,0
0.9204,-0.54204,-0.00650,0.02883,0.00164,-0.06919,0.00311,0.70506,-0.06363,0.00034,0.09902,-0.00141,-0.04045,-0.00682,0.16282,0.79096,0
0.9224,-0.54204,-0.00650,0.02825,0.00166,-0.07657,0.00019,0.70506,-0.06376,0.00034,0.09614,-0.00134,-0.03405,-0.00302,0.16258,0.79094,0
0.9244,-0.54220,-0.00789,0.01036,0.00454,-0.09154,0.00308,0.70880,-0.06390,0.00034,0.01131,0.01092,-0.02816,0.00129,0.16248,0.79093,0
0.9264,-0.54220,-0.00789,0.00961,0.00455,-0.09723,-0.00090,0.70880,-0.06404,0.00034,0.00762,0.01096,-0.02278,0.00611,0.16234,0.79091,0
0.9284,-0.54220,-0.00789,0.00881,0.00453,-0.10243,-0.00533,0.70880,-0.06418,0.00034,0.00371,0.01084,-0.01792,0.01118,0.16215,0.79091,0
0.9304,-0.54220,-0.00789,0.00797,0.00447,-0.10714,-0.00997,0.70880,-0.06432,0.00034,-0.00038,0.01055,-0.01357,0.01574,0.16202,0.79090,0
0.9324,-0.54220,-0.00789,0.00710,0.00437,-0.11136,-0.01416,0.70880,-0.06446,0.00034,-0.00464,0.01010,-0.00973,0.01979,0.16186,0.79087,0
0.9344,-0.54220,-0.00789,0.00619,0.00424,-0.11507,-0.01791,0.70880,-0.06459,0.00034,-0.00905,0.00949,-0.00640,0.02333,0.16171,0.79085,0
0.9364,-0.54220,-0.00789,0.00526,0.00409,-0.11829,-0.02121,0.70880,-0.06473,0.00034,-0.01360,0.00875,-0.00358,0.02635,0.16156,0.79081,0
0.9384,-0.54220,-0.00789,0.00430,0.00390,-0.12100,-0.02406,0.70880,-0.06487,0.00034,-0.01825,0.00790,-0.00128,0.02886,0.16140,0.79080,0
0.9404,-0.54220,-0.00789,0.00332,0.00370,-0.12321,-0.02646,0.70880,-0.06501,0.00034,-0.02300,0.00694,0.00051,0.03086,0.16123,0.79077,0
0.9424,-0.54220,-0.00789,0.00233,0.00348,-0.12492,-0.02840,0.70880,-0.06515,0.00035,-0.02782,0.00591,0.00179,0.03235,0.16109,0.79070,0
0.9444,-0.54220,-0.00789,0.00133,0.00325,-0.12613,-0.02990,0.70880,-0.06529,0.00035,-0.03270,0.00480,0.00256,0.03333,0.16092,0.79073,0
0.9464,-0.54220,-0.00789,0.00031,0.00301,-0.12682,-0.03094,0.70880,-0.06542,0.00035,-0.03761,0.00366,0.00282,0.03379,0.16078,0.79070,0
0.9484,-0.54220,-0.00789,-0.00070,0.00276,-0.12702,-0.03153,0.70880,-0.06556,0.00035,-0.04254,0.00247,0.00256,0.03375,0.16065,0.79067,0
0.9504,-0.54220,-0.00789,-0.00172,0.00250,-0.12670,-0.03166,0.70880,-0.06570,0.00035,-0.04747,0.00128,0.00179,0.03319,0.16050,0.79068,0
0.9524,-0.54220,-0.00789,-0.00273,0.00225,-0.12588,-0.03134,0.70880,-0.06584,0.00035,-0.05238,0.00009,0.00051,0.03211,0.16031,0.79068,0
0.9544,-0.54220,-0.00789,-0.00373,0.00200,-0.12456,-0.03056,0.70880,-0.06598,0.00035,-0.05725,-0.00108,-0.00128,0.03053,0.16019,0.79065,0
0.9564,-0.54220,-0.00789,-0.00472,0.00176,-0.12273,-0.02933,0.70880,-0.06612,0.00035,-0.06206,-0.00221,-0.00358,0.02844,0.16005,0.79067,0
0.9584,-0.54220,-0.00789,-0.00569,0.00154,-0.12040,-0.02765,0.70880,-0.06625,0.00035,-0.06679,-0.00329,-0.00640,0.02583,0.15990,0.79064,0
0.9604,-0.54220,-0.00789,-0.00664,0.00132,-0.11757,-0.02551,0.70880,-0.06639,0.00035,-0.07142,-0.00429,-0.00973,0.02271,0.15975,0.79066,0
0.9624,-0.54220,-0.00789,-0.00757,0.00113,-0.11423,-0.02292,0.70880,-0.06653,0.00035,-0.07594,-0.00521,-0.01357,0.01908,0.15964,0.79067,0
0.9644,-0.54220,-0.00789,-0.00847,0.00096,-0.11040,-0.01989,0.70880,-0.06667,0.00035,-0.08032,-0.00602,-0.01792,0.01493,0.15955,0.79068,0
0.9664,-0.54220,-0.00789,-0.00933,0.00081,-0.10607,-0.01640,0.70880,-0.06681,0.00035,-0.08455,-0.00670,-0.02278,0.01028,0.15936,0.79066,0
0.9685,-0.54220,-0.00789,-0.01016,0.00070,-0.10125,-0.01247,0.70880,-0.06695,0.00035,-0.08861,-0.00725,-0.02816,0.00511,0.15925,0.79066,0
0.9705,-0.54220,-0.00789,-0.01095,0.00062,-0.09594,-0.00810,0.70880,-0.06709,0.00036,-0.09247,-0.00764,-0.03405,-0.00057,0.15914,0.79065,0
0.9725,-0.54220,-0.00789,-0.01170,0.00057,-0.09014,-0.00328,0.70880,-0.06722,0.00036,-0.09612,-0.00785,-0.04045,-0.00676,0.15903,0.79069,0
0.9745,-0.54220,-0.00789,-0.01239,0.00057,-0.08385,0.00197,0.70880,-0.06736,0.00036,-0.09955,-0.00788,-0.04685,-0.01244,0.15896,0.79072,0
0.9765,-0.54220,-0.00789,-0.01304,0.00060,-0.07752,0.00678,0.70880,-0.06750,0.00036,-0.10274,-0.00771,-0.05325,-0.01761,0.15893,0.79072,0
0.9785,-0.54220,-0.00789,-0.01363,0.00067,-0.07114,0.01116,0.70880,-0.06764,0.00036,-0.10568,-0.00737,-0.05965,-0.02227,0.15879,0.79071,0
0.9805,-0.54220,-0.00789,-0.01418,0.00078,-0.06473,0.01509,0.70880,-0.06778,0.00036,-0.10839,-0.00687,-0.06605,-0.02641,0.15867,0.79069,0
0.9825,-0.54220,-0.00789,-0.01467,0.00091,-0.05829,0.01857,0.70880,-0.06792,0.00036,-0.11085,-0.00624,-0.07245,-0.03004,0.15858,0.79072,0
0.9845,-0.54220,-0.00789,-0.01511,0.00107,-0.05182,0.02161,0.70880,-0.06806,0.00036,-0.11307,-0.00547,-0.07885,-0.03316,0.15849,0.79071,0
0.9865,-0.54669,-0.00735,-0.00297,0.00091,-0.04308,0.02079,0.70800,-0.06820,0.00036,-0.06034,-0.00570,-0.08525,-0.03577,0.15838,0.79074,0
0.9885,-0.54669,-0.00735,-0.00330,0.00109,-0.03740,0.02295,0.70800,-0.06833,0.00036,-0.06200,-0.00487,-0.09165,-0.03786,0.15824,0.79069,0
0.9906,-0.54669,-0.00735,-0.00357,0.00128,-0.03170,0.02466,0.70800,-0.06847,0.00036,-0.06344,-0.00397,-0.09805,-0.03945,0.15808,0.79066,0
0.9926,-0.54669,-0.00735,-0.00380,0.00148,-0.02597,0.02591,0.70800,-0.06861,0.00036,-0.06467,-0.00301,-0.10445,-0.04052,0.15793,0.79067,0
0.9946,-0.54669,-0.00735,-0.00399,0.00169,-0.02024,0.02672,0.70800,-0.06875,0.00036,-0.06568,-0.00201,-0.11085,-0.04108,0.15781,0.79063,0
0.9966,-0.54669,-0.00735,-0.00413,0.00190,-0.01450,0.02708,0.70800,-0.06889,0.00037,-0.06648,-0.00100,-0.11725,-0.04113,0.15766,0.79061,0
0.9986,-0.54669,-0.00735,-0.00422,0.00212,-0.00874,0.02698,0.70800,-0.06903,0.00037,-0.06705,0.00003,-0.12365,-0.04066,0.15752,0.79059,0
1.0006,-0.54669,-0.00735,-0.00427,0.00233,-0.00299,0.02643,0.70800,-0.06917,0.00037,-0.06741,0.00104,-0.13005,-0.03969,0.15733,0.79057,0
1.0026,-0.54669,-0.00735,-0.00427,0.00254,0.00277,0.02543,0.70800,-0.06930,0.00037,-0.06756,0.00202,-0.13645,-0.03820,0.15724,0.79060,0
1.0046,-0.54669,-0.00735,-0.00422,0.00274,0.00852,0.02398,0.70800,-0.06944,0.00037,-0.06748,0.00295,-0.14234,-0.03620,0.15710,0.79057,0
1.0066,-0.54669,-0.00735,-0.00413,0.00292,0.01383,0.02207,0.70800,-0.06958,0.00037,-0.06720,0.00383,-0.14771,-0.03368,0.15696,0.79055,0
1.0086,-0.54669,-0.00735,-0.00400,0.00309,0.01870,0.01972,0.70800,-0.06972,0.00037,-0.06672,0.00462,-0.15258,-0.03066,0.15686,0.79055,0
1.0106,-0.54669,-0.00735,-0.00384,0.00324,0.02312,0.01692,0.70800,-0.06986,0.00037,-0.06607,0.00531,-0.15693,-0.02712,0.15667,0.79050,0
1.0126,-0.54669,-0.00735,-0.00364,0.00336,0.02709,0.01368,0.70800,-0.07000,0.00037,-0.06526,0.00589,-0.16077,-0.02308,0.15657,0.79051,0
1.0146,-0.54669,-0.00735,-0.00340,0.00345,0.03060,0.00999,0.70800,-0.07013,0.00037,-0.06431,0.00634,-0.16410,-0.01851,0.15647,0.79046,0
1.0166,-0.54669,-0.00735,-0.00315,0.00352,0.03366,0.00586,0.70800,-0.07027,0.00037,-0.06324,0.00664,-0.16691,-0.01344,0.15636,0.79044,0
1.0186,-0.54669,-0.00735,-0.00287,0.00355,0.03627,0.00128,0.70800,-0.07041,0.00037,-0.06205,0.00677,-0.16922,-0.00786,0.15620,0.79040,0
1.0206,-0.54669,-0.00735,-0.00257,0.00354,0.03842,-0.00373,0.70800,-0.07055,0.00037,-0.06079,0.00673,-0.17101,-0.00176,0.15608,0.79037,0
1.0226,-0.54669,-0.00735,-0.00226,0.00348,0.04011,-0.00917,0.70800,-0.07069,0.00037,-0.05944,0.00649,-0.17229,0.00464,0.15594,0.79033,0
1.0246,-0.54669,-0.00735,-0.00193,0.00339,0.04134,-0.01487,0.70800,-0.07083,0.00038,-0.05804,0.00603,-0.17306,0.01053,0.15582,0.79033,0
1.0266,-0.54669,-0.00735,-0.00160,0.00325,0.04211,-0.02013,0.70800,-0.07097,0.00038,-0.05661,0.00537,-0.17331,0.01590,0.15567,0.79031,0
1.0286,-0.54669,-0.00735,-0.00126,0.00307,0.04242,-0.02493,0.70800,-0.07111,0.00038,-0.05515,0.00452,-0.17306,0.02077,0.15550,0.79026,0
1.0306,-0.54669,-0.00735,-0.00092,0.00285,0.04227,-0.02928,0.70800,-0.07124,0.00038,-0.05369,0.00350,-0.17229,0.02512,0.15531,0.79019,0
1.0326,-0.54669,-0.00735,-0.00058,0.00260,0.04165,-0.03318,0.70800,-0.07138,0.00038,-0.05225,0.00231,-0.17101,0.02896,0.15518,0.79017,0
1.0346,-0.54669,-0.00735,-0.00025,0.00232,0.04058,-0.03663,0.70800,-0.07152,0.00038,-0.05084,0.00100,-0.16922,0.03229,0.15503,0.79012,0
1.0366,-0.54669,-0.00735,0.00006,0.00202,0.03905,-0.03961,0.70800,-0.07166,0.00038,-0.04947,-0.00045,-0.16691,0.03510,0.15481,0.79013,0
1.0387,-0.54669,-0.00735,0.00037,0.00169,0.03707,-0.04214,0.70800,-0.07180,0.00038,-0.04818,-0.00199,-0.16410,0.03741,0.15467,0.79010,0
1.0407,-0.54669,-0.00735,0.00066,0.00134,0.03462,-0.04421,0.70800,-0.07194,0.00038,-0.04697,-0.00362,-0.16077,0.03920,0.15445,0.79007,0
1.0427,-0.54669,-0.00735,0.00092,0.00098,0.03172,-0.04581,0.70800,-0.07208,0.00038,-0.04586,-0.00532,-0.15693,0.04048,0.15426,0.79007,0
1.0447,-0.54669,-0.00735,0.00116,0.00061,0.02837,-0.04695,0.70800,-0.07221,0.00038,-0.04487,-0.00708,-0.15258,0.04125,0.15408,0.79005,0
1.0467,-0.54669,-0.00735,0.00137,0.00024,0.02456,-0.04763,0.70800,-0.07235,0.00038,-0.04401,-0.00887,-0.14771,0.04150,0.15390,0.79005,0
1.0487,-0.54669,-0.00735,0.00155,-0.00015,0.02030,-0.04785,0.70800,-0.07249,0.00038,-0.04331,-0.01067,-0.14234,0.04125,0.15367,0.79001,0
1.0507,-0.54669,-0.00735,0.00170,-0.00053,0.01559,-0.04760,0.70800,-0.07263,0.00039,-0.04277,-0.01248,-0.13645,0.04048,0.15348,0.79001,0
1.0527,-0.54730,-0.00848,0.02149,0.00041,0.03009,-0.04955,0.70928,-0.07277,0.00039,0.05002,-0.00916,-0.13005,0.03920,0.15336,0.79004,0
1.0547,-0.54730,-0.00848,0.02170,0.00002,0.02317,-0.04846,0.70928,-0.07291,0.00039,0.05089,-0.01101,-0.12365,0.03741,0.15314,0.79001,0
1.0567,-0.54730,-0.00848,0.02186,-0.00036,0.01624,-0.04692,0.70928,-0.07304,0.00039,0.05149,-0.01281,-0.11725,0.03510,0.15292,0.79000,0
1.0587,-0.54730,-0.00848,0.02196,-0.00073,0.00930,-0.04490,0.70928,-0.07318,0.00039,0.05182,-0.01455,-0.11085,0.03229,0.15274,0.79000,0
1.0607,-0.54730,-0.00848,0.02200,-0.00108,0.00235,-0.04243,0.70928,-0.07332,0.00039,0.05190,-0.01620,-0.10445,0.02896,0.15257,0.79001,0
1.0627,-0.54730,-0.00848,0.02200,-0.00140,-0.00459,-0.03950,0.70928,-0.07346,0.00039,0.05171,-0.01775,-0.09805,0.02512,0.15237,0.79003,0
1.0647,-0.54730,-0.00848,0.02193,-0.00171,-0.01154,-0.03611,0.70928,-0.07360,0.00039,0.05125,-0.01918,-0.09165,0.02077,0.15217,0.79002,0
1.0667,-0.54730,-0.00848,0.02181,-0.00198,-0.01847,-0.03226,0.70928,-0.07374,0.00039,0.05054,-0.02047,-0.08525,0.01590,0.15196,0.79003,0
1.0687,-0.54730,-0.00848,0.02164,-0.00222,-0.02540,-0.02796,0.70928,-0.07387,0.00039,0.04956,-0.02161,-0.07885,0.01053,0.15178,0.79004,0
1.0707,-0.54730,-0.00848,0.02140,-0.00243,-0.03231,-0.02321,0.70928,-0.07401,0.00039,0.04832,-0.02258,-0.07245,0.00464,0.15155,0.79007,0
1.0727,-0.54730,-0.00848,0.02112,-0.00259,-0.03920,-0.01800,0.70928,-0.07415,0.00039,0.04682,-0.02335,-0.06605,-0.00176,0.15134,0.79010,0
1.0747,-0.54730,-0.00848,0.02078,-0.00271,-0.04607,-0.01235,0.70928,-0.07429,0.00039,0.04506,-0.02393,-0.05965,-0.00816,0.15118,0.79013,0
1.0767,-0.54730,-0.00848,0.02038,-0.00279,-0.05292,-0.00670,0.70928,-0.07443,0.00039,0.04304,-0.02429,-0.05325,-0.01456,0.15101,0.79015,0
1.0787,-0.54730,-0.00848,0.01993,-0.00282,-0.05974,-0.00104,0.70928,-0.07457,0.00040,0.04076,-0.02443,-0.04685,-0.02096,0.15077,0.79017,0
1.0807,-0.54730,-0.00848,0.01943,-0.00281,-0.06652,0.00462,0.70928,-0.07470,0.00040,0.03822,-0.02436,-0.04045,-0.02685,0.15063,0.79017,0
1.0827,-0.54730,-0.00848,0.01887,-0.00275,-0.07327,0.00984,0.70928,-0.07484,0.00040,0.03543,-0.02409,-0.03456,-0.03223,0.15048,0.79021,0
1.0847,-0.54730,-0.00848,0.01826,-0.00265,-0.07954,0.01461,0.70928,-0.07498,0.00040,0.03239,-0.02363,-0.02918,-0.03709,0.15025,0.79021,0
1.0867,-0.54730,-0.00848,0.01760,-0.00252,-0.08532,0.01894,0.70928,-0.07512,0.00040,0.02912,-0.02299,-0.02432,-0.04144,0.15010,0.79018,0
1.0887,-0.54730,-0.00848,0.01689,-0.00235,-0.09063,0.02282,0.70928,-0.07526,0.00040,0.02565,-0.02220,-0.01997,-0.04528,0.14991,0.79020,0
1.0907,-0.54730,-0.00848,0.01615,-0.00215,-0.09545,0.02625,0.70928,-0.07540,0.00040,0.02198,-0.02127,-0.01613,-0.04861,0.14975,0.79017,0
1.0927,-0.54730,-0.00848,0.01537,-0.00193,-0.09978,0.02923,0.70928,-0.07553,0.00040,0.01813,-0.02022,-0.01280,-0.05143,0.14952,0.79017,0
1.0947,-0.54730,-0.00848,0.01455,-0.00169,-0.10361,0.03176,0.70928,-0.07567,0.00040,0.01413,-0.01907,-0.00998,-0.05373,0.14937,0.79017,0
1.0967,-0.54730,-0.00848,0.01371,-0.00142,-0.10696,0.03383,0.70928,-0.07581,0.00040,0.01000,-0.01783,-0.00768,-0.05552,0.14920,0.79018,0
1.0987,-0.54730,-0.00848,0.01284,-0.00115,-0.10981,0.03544,0.70928,-0.07595,0.00040,0.00575,-0.01652,-0.00589,-0.05680,0.14902,0.79019,0
1.1007,-0.54730,-0.00848,0.01196,-0.00086,-0.11216,0.03660,0.70928,-0.07609,0.00040,0.00140,-0.01515,-0.00461,-0.05757,0.14882,0.79018,0
1.1027,-0.54730,-0.00848,0.01105,-0.00056,-0.11401,0.03730,0.70928,-0.07623,0.00040,-0.00303,-0.01375,-0.00384,-0.05783,0.14871,0.79016,0
1.1047,-0.54730,-0.00848,0.01013,-0.00026,-0.11537,0.03754,0.70928,-0.07637,0.00040,-0.00752,-0.01234,-0.00358,-0.05757,0.14855,0.79018,0
1.1067,-0.54730,-0.00848,0.00921,0.00004,-0.11622,0.03733,0.70928,-0.07650,0.00041,-0.01205,-0.01092,-0.00384,-0.05680,0.14835,0.79018,0
1.1087,-0.54730,-0.00848,0.00828,0.00033,-0.11658,0.03665,0.70928,-0.07664,0.00041,-0.01661,-0.00952,-0.00461,-0.05552,0.14820,0.79017,0
1.1107,-0.54730,-0.00848,0.00734,0.00062,-0.11643,0.03552,0.70928,-0.07678,0.00041,-0.02117,-0.00816,-0.00589,-0.05373,0.14803,0.79017,0
1.1127,-0.54730,-0.00848,0.00642,0.00090,-0.11579,0.03394,0.70928,-0.07692,0.00041,-0.02572,-0.00684,-0.00768,-0.05143,0.14792,0.79016,0
1.1148,-0.54817,-0.00722,0.00041,0.00770,-0.12460,0.04319,0.70736,-0.07706,0.00041,-0.05512,0.02656,-0.00998,-0.04861,0.14769,0.79008,0
1.1168,-0.54817,-0.00722,-0.00058,0.00803,-0.12261,0.04025,0.70736,-0.07720,0.00041,-0.05995,0.02814,-0.01280,-0.04528,0.14757,0.79010,0
