t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible
1.6137,-0.46507,-0.02633,0.00043,-0.00214,-0.01092,0.07626,0.71682,-0.11135,-0.00678,-0.10636,-0.01474,-0.22095,-0.09061,0.00505,0.81502,0
1.6157,-0.46507,-0.02633,0.00033,-0.00154,-0.01422,0.07528,0.71682,-0.11149,-0.00679,-0.10706,-0.01188,-0.21763,-0.08882,0.00462,0.81498,0
1.6177,-0.46507,-0.02633,0.00021,-0.00094,-0.01708,0.07382,0.71682,-0.11162,-0.00680,-0.10787,-0.00908,-0.21481,-0.08651,0.00435,0.81498,0
1.6197,-0.46507,-0.02633,0.00006,-0.00036,-0.01950,0.07189,0.71682,-0.11176,-0.00680,-0.10879,-0.00634,-0.21251,-0.08370,0.00395,0.81493,0
1.6217,-0.45979,-0.02685,0.02332,0.01438,-0.00304,0.08445,0.71901,-0.11190,-0.00681,0.00623,0.06278,-0.20969,-0.08037,0.00358,0.81489,0
1.6237,-0.45979,-0.02685,0.02328,0.01504,-0.00701,0.08061,0.71901,-0.11204,-0.00682,0.00582,0.06589,-0.20636,-0.07653,0.00326,0.81487,0
1.6258,-0.45979,-0.02685,0.02321,0.01567,-0.01141,0.07629,0.71901,-0.11218,-0.00683,0.00525,0.06884,-0.20252,-0.07218,0.00291,0.81484,0
1.6278,-0.45979,-0.02685,0.02310,0.01626,-0.01625,0.07149,0.71901,-0.11232,-0.00684,0.00449,0.07162,-0.19817,-0.06731,0.00253,0.81480,0
1.6298,-0.45979,-0.02685,0.02294,0.01681,-0.02151,0.06622,0.71901,-0.11246,-0.00685,0.00356,0.07421,-0.19331,-0.06194,0.00213,0.81474,0
1.6318,-0.45979,-0.02685,0.02275,0.01731,-0.02720,0.06047,0.71901,-0.11260,-0.00685,0.00241,0.07659,-0.18793,-0.05605,0.00179,0.81470,0
1.6338,-0.45979,-0.02685,0.02251,0.01777,-0.03331,0.05426,0.71901,-0.11273,-0.00686,0.00104,0.07875,-0.18204,-0.04965,0.00142,0.81466,0
1.6358,-0.45979,-0.02685,0.02222,0.01818,-0.03984,0.04757,0.71901,-0.11287,-0.00687,-0.00057,0.08066,-0.17564,-0.04325,0.00107,0.81458,0
1.6378,-0.45979,-0.02685,0.02187,0.01853,-0.04678,0.04087,0.71901,-0.11301,-0.00688,-0.00244,0.08232,-0.16924,-0.03685,0.00077,0.81458,0
1.6399,-0.45979,-0.02685,0.02147,0.01883,-0.05370,0.03414,0.71901,-0.11315,-0.00689,-0.00457,0.08372,-0.16284,-0.03045,0.00037,0.81449,0
1.6419,-0.45979,-0.02685,0.02101,0.01908,-0.06059,0.02740,0.71901,-0.11329,-0.00690,-0.00695,0.08487,-0.15644,-0.02405,0.00013,0.81444,0
1.6439,-0.45979,-0.02685,0.02050,0.01927,-0.06744,0.02064,0.71901,-0.11343,-0.00691,-0.00960,0.08577,-0.15004,-0.01765,-0.00022,0.81439,0
1.6459,-0.45979,-0.02685,0.01993,0.01941,-0.07426,0.01387,0.71901,-0.11357,-0.00691,-0.01251,0.08641,-0.14364,-0.01125,-0.00058,0.81431,0
1.6479,-0.45979,-0.02685,0.01931,0.01949,-0.08104,0.00709,0.71901,-0.11370,-0.00692,-0.01568,0.08679,-0.13724,-0.00485,-0.00088,0.81427,0
1.6499,-0.45979,-0.02685,0.01863,0.01952,-0.08777,0.00031,0.71901,-0.11384,-0.00693,-0.01910,0.08692,-0.13135,0.00155,-0.00121,0.81419,0
1.6519,-0.45979,-0.02685,0.01791,0.01950,-0.09402,-0.00647,0.71901,-0.11398,-0.00694,-0.02276,0.08679,-0.12598,0.00795,-0.00150,0.81415,0
1.6539,-0.45979,-0.02685,0.01713,0.01942,-0.09978,-0.01324,0.71901,-0.11412,-0.00695,-0.02666,0.08640,-0.12111,0.01435,-0.00177,0.81413,0
1.6559,-0.45979,-0.02685,0.01631,0.01929,-0.10505,-0.02001,0.71901,-0.11426,-0.00696,-0.03076,0.08576,-0.11676,0.02075,-0.00206,0.81411,0
1.6579,-0.45979,-0.02685,0.01545,0.01910,-0.10982,-0.02676,0.71901,-0.11440,-0.00696,-0.03505,0.08486,-0.11292,0.02715,-0.00236,0.81407,0
1.6599,-0.45979,-0.02685,0.01456,0.01886,-0.11410,-0.03350,0.71901,-0.11454,-0.00697,-0.03952,0.08370,-0.10959,0.03355,-0.00267,0.81403,0
1.6619,-0.45979,-0.02685,0.01363,0.01856,-0.11788,-0.04023,0.71901,-0.11467,-0.00698,-0.04414,0.08229,-0.10678,0.03995,-0.00298,0.81399,0
1.6640,-0.45979,-0.02685,0.01267,0.01822,-0.12116,-0.04693,0.71901,-0.11481,-0.00699,-0.04889,0.08063,-0.10447,0.04635,-0.00334,0.81395,0
1.6660,-0.45979,-0.02685,0.01169,0.01781,-0.12393,-0.05360,0.71901,-0.11495,-0.00700,-0.05375,0.07872,-0.10268,0.05275,-0.00365,0.81394,0
1.6680,-0.45979,-0.02685,0.01069,0.01736,-0.12620,-0.06024,0.71901,-0.11509,-0.00701,-0.05871,0.07655,-0.10140,0.05915,-0.00398,0.81389,0
1.6700,-0.45979,-0.02685,0.00968,0.01685,-0.12796,-0.06685,0.71901,-0.11523,-0.00702,-0.06375,0.07413,-0.10063,0.06555,-0.00426,0.81387,0
1.6720,-0.45979,-0.02685,0.00865,0.01629,-0.12922,-0.07343,0.71901,-0.11536,-0.00702,-0.06884,0.07147,-0.10038,0.07144,-0.00455,0.81386,0
1.6740,-0.45979,-0.02685,0.00761,0.01568,-0.12997,-0.07953,0.71901,-0.11550,-0.00703,-0.07397,0.06856,-0.10063,0.07681,-0.00486,0.81378,0
1.6760,-0.45979,-0.02685,0.00657,0.01502,-0.13021,-0.08514,0.71901,-0.11564,-0.00704,-0.07913,0.06543,-0.10140,0.08168,-0.00516,0.81380,0
1.6780,-0.45979,-0.02685,0.00553,0.01432,-0.12995,-0.09027,0.71901,-0.11578,-0.00705,-0.08428,0.06210,-0.10268,0.08603,-0.00550,0.81374,0
1.6800,-0.45979,-0.02685,0.00449,0.01358,-0.12918,-0.09492,0.71901,-0.11592,-0.00706,-0.08941,0.05858,-0.10447,0.08987,-0.00584,0.81378,0
1.6820,-0.45979,-0.02685,0.00346,0.01280,-0.12790,-0.09908,0.71901,-0.11606,-0.00707,-0.09450,0.05490,-0.10678,0.09320,-0.00614,0.81377,0
1.6840,-0.45979,-0.02685,0.00245,0.01199,-0.12611,-0.10274,0.71901,-0.11619,-0.00707,-0.09954,0.05107,-0.10959,0.09601,-0.00641,0.81376,0
1.6860,-0.45979,-0.02685,0.00145,0.01116,-0.12382,-0.10591,0.71901,-0.11633,-0.00708,-0.10450,0.04711,-0.11292,0.09832,-0.00677,0.81373,0
1.6880,-0.45979,-0.02685,0.00047,0.01030,-0.12103,-0.10859,0.71901,-0.11647,-0.00709,-0.10936,0.04304,-0.11676,0.10011,-0.00713,0.81374,0
1.6900,-0.45979,-0.02685,-0.00049,0.00942,-0.11774,-0.11077,0.71901,-0.11661,-0.00710,-0.11411,0.03888,-0.12111,0.10139,-0.00738,0.81373,0
1.6920,-0.45641,-0.02641,0.00471,-0.00775,-0.11928,-0.12495,0.72001,-0.11675,-0.00711,-0.08640,-0.04186,-0.12598,0.10216,-0.00771,0.81377,0
1.6940,-0.45641,-0.02641,0.00377,-0.00875,-0.11539,-0.12504,0.72001,-0.11688,-0.00712,-0.09107,-0.04660,-0.13135,0.10241,-0.00803,0.81377,0
1.6960,-0.45641,-0.02641,0.00286,-0.00974,-0.11101,-0.12462,0.72001,-0.11702,-0.00712,-0.09559,-0.05133,-0.13724,0.10216,-0.00830,0.81377,0
1.6980,-0.45641,-0.02641,0.00199,-0.01074,-0.10613,-0.12370,0.72001,-0.11716,-0.00713,-0.09993,-0.05604,-0.14364,0.10139,-0.00863,0.81380,0
1.7000,-0.45641,-0.02641,0.00117,-0.01172,-0.10075,-0.12228,0.72001,-0.11730,-0.00714,-0.10408,-0.06071,-0.15004,0.10011,-0.00895,0.81382,0
1.7020,-0.45641,-0.02641,0.00038,-0.01269,-0.09532,-0.12036,0.72001,-0.11744,-0.00715,-0.10802,-0.06531,-0.15644,0.09832,-0.00924,0.81384,0
1.7040,-0.45641,-0.02641,-0.00036,-0.01364,-0.08984,-0.11793,0.72001,-0.11758,-0.00716,-0.11176,-0.06983,-0.16284,0.09601,-0.00949,0.81391,0
1.7060,-0.45641,-0.02641,-0.00105,-0.01458,-0.08432,-0.11500,0.72001,-0.11772,-0.00717,-0.11529,-0.07425,-0.16924,0.09320,-0.00987,0.81386,0
1.7080,-0.45641,-0.02641,-0.00171,-0.01548,-0.07874,-0.11157,0.72001,-0.11786,-0.00718,-0.11861,-0.07855,-0.17564,0.08987,-0.01018,0.81394,0
1.7100,-0.45641,-0.02641,-0.00231,-0.01636,-0.07313,-0.10765,0.72001,-0.11799,-0.00718,-0.12172,-0.08271,-0.18204,0.08603,-0.01047,0.81395,0
1.7121,-0.45641,-0.02641,-0.00288,-0.01720,-0.06748,-0.10323,0.72001,-0.11813,-0.00719,-0.12461,-0.08671,-0.18844,0.08168,-0.01080,0.81397,0
1.7141,-0.45641,-0.02641,-0.00339,-0.01801,-0.06179,-0.09832,0.72001,-0.11827,-0.00720,-0.12729,-0.09054,-0.19484,0.07681,-0.01109,0.81402,0
1.7161,-0.45641,-0.02641,-0.00387,-0.01877,-0.05607,-0.09292,0.72001,-0.11841,-0.00721,-0.12976,-0.09417,-0.20124,0.07144,-0.01149,0.81405,0
1.7181,-0.45641,-0.02641,-0.00429,-0.01949,-0.05032,-0.08703,0.72001,-0.11855,-0.00722,-0.13201,-0.09759,-0.20764,0.06555,-0.01181,0.81409,0
1.7201,-0.45641,-0.02641,-0.00467,-0.02017,-0.04455,-0.08066,0.72001,-0.11869,-0.00723,-0.13404,-0.10077,-0.21404,0.05915,-0.01212,0.81411,0
1.7221,-0.45641,-0.02641,-0.00500,-0.02078,-0.03875,-0.07380,0.72001,-0.11883,-0.00723,-0.13586,-0.10371,-0.22044,0.05275,-0.01244,0.81414,0
1.7241,-0.45641,-0.02641,-0.00529,-0.02135,-0.03293,-0.06691,0.72001,-0.11896,-0.00724,-0.13745,-0.10639,-0.22684,0.04635,-0.01273,0.81420,0
1.7261,-0.45641,-0.02641,-0.00553,-0.02185,-0.02709,-0.05999,0.72001,-0.11910,-0.00725,-0.13883,-0.10880,-0.23324,0.03995,-0.01308,0.81424,0
1.7281,-0.45641,-0.02641,-0.00572,-0.02231,-0.02124,-0.05303,0.72001,-0.11924,-0.00726,-0.13998,-0.11095,-0.23964,0.03355,-0.01348,0.81426,0
1.7301,-0.45641,-0.02641,-0.00587,-0.02270,-0.01538,-0.04605,0.72001,-0.11938,-0.00727,-0.14091,-0.11284,-0.24604,0.02715,-0.01381,0.81433,0
1.7321,-0.45641,-0.02641,-0.00597,-0.02304,-0.00951,-0.03904,0.72001,-0.11952,-0.00728,-0.14162,-0.11446,-0.25244,0.02075,-0.01417,0.81438,0
1.7341,-0.45641,-0.02641,-0.00602,-0.02333,-0.00364,-0.03201,0.72001,-0.11966,-0.00728,-0.14211,-0.11582,-0.25884,0.01435,-0.01453,0.81439,0
1.7362,-0.45641,-0.02641,-0.00603,-0.02355,0.00224,-0.02496,0.72001,-0.11980,-0.00729,-0.14238,-0.11691,-0.26473,0.00795,-0.01486,0.81445,0
1.7382,-0.45641,-0.02641,-0.00599,-0.02373,0.00767,-0.01790,0.72001,-0.11993,-0.00730,-0.14243,-0.11774,-0.27011,0.00155,-0.01523,0.81448,0
1.7402,-0.45641,-0.02641,-0.00591,-0.02384,0.01266,-0.01084,0.72001,-0.12007,-0.00731,-0.14229,-0.11830,-0.27497,-0.00485,-0.01556,0.81450,0
1.7422,-0.45641,-0.02641,-0.00579,-0.02390,0.01721,-0.00376,0.72001,-0.12021,-0.00732,-0.14197,-0.11859,-0.27932,-0.01125,-0.01590,0.81458,0
1.7442,-0.45641,-0.02641,-0.00563,-0.02390,0.02131,0.00331,0.72001,-0.12035,-0.00733,-0.14148,-0.11861,-0.28316,-0.01765,-0.01624,0.81462,0
1.7462,-0.45641,-0.02641,-0.00545,-0.02385,0.02497,0.01038,0.72001,-0.12049,-0.00734,-0.14085,-0.11837,-0.28649,-0.02405,-0.01659,0.81464,0
1.7482,-0.45641,-0.02641,-0.00524,-0.02374,0.02817,0.01745,0.72001,-0.12063,-0.00734,-0.14008,-0.11786,-0.28931,-0.03045,-0.01694,0.81465,0
1.7502,-0.45641,-0.02641,-0.00500,-0.02357,0.03091,0.02450,0.72001,-0.12077,-0.00735,-0.13921,-0.11708,-0.29161,-0.03685,-0.01725,0.81475,0
1.7524,-0.44988,-0.02772,0.02242,-0.00221,0.05589,0.04475,0.72269,-0.12092,-0.00736,-0.00330,-0.01745,-0.29340,-0.04274,-0.01763,0.81477,0
1.7544,-0.44988,-0.02772,0.02287,-0.00183,0.05590,0.04991,0.72269,-0.12105,-0.00737,-0.00143,-0.01568,-0.29468,-0.04811,-0.01795,0.81483,0
1.7564,-0.44988,-0.02772,0.02332,-0.00142,0.05543,0.05461,0.72269,-0.12119,-0.00738,0.00043,-0.01372,-0.29545,-0.05298,-0.01832,0.81485,0
1.7584,-0.44988,-0.02772,0.02376,-0.00096,0.05451,0.05884,0.72269,-0.12133,-0.00739,0.00227,-0.01158,-0.29571,-0.05733,-0.01866,0.81487,0
1.7604,-0.44988,-0.02772,0.02419,-0.00048,0.05311,0.06260,0.72269,-0.12147,-0.00740,0.00406,-0.00930,-0.29545,-0.06117,-0.01901,0.81492,0
1.7624,-0.44988,-0.02772,0.02460,0.00004,0.05125,0.06589,0.72269,-0.12161,-0.00740,0.00579,-0.00689,-0.29468,-0.06450,-0.01934,0.81495,0
1.7644,-0.44988,-0.02772,0.02500,0.00058,0.04893,0.06871,0.72269,-0.12175,-0.00741,0.00744,-0.00436,-0.29340,-0.06731,-0.01972,0.81500,0
1.7664,-0.44988,-0.02772,0.02539,0.00113,0.04614,0.07105,0.72269,-0.12188,-0.00742,0.00899,-0.00173,-0.29161,-0.06962,-0.02008,0.81497,0
1.7685,-0.44988,-0.02772,0.02574,0.00171,0.04289,0.07292,0.72269,-0.12202,-0.00743,0.01043,0.00098,-0.28931,-0.07141,-0.02045,0.81501,0
1.7705,-0.44988,-0.02772,0.02607,0.00230,0.03917,0.07431,0.72269,-0.12216,-0.00744,0.01174,0.00375,-0.28649,-0.07269,-0.02082,0.81506,0
1.7725,-0.44988,-0.02772,0.02637,0.00290,0.03500,0.07522,0.72269,-0.12230,-0.00745,0.01289,0.00656,-0.28316,-0.07346,-0.02116,0.81510,0
1.7745,-0.44988,-0.02772,0.02663,0.00350,0.03038,0.07565,0.72269,-0.12244,-0.00745,0.01388,0.00940,-0.27932,-0.07371,-0.02154,0.81511,0
1.7765,-0.44988,-0.02772,0.02685,0.00411,0.02530,0.07561,0.72269,-0.12258,-0.00746,0.01469,0.01224,-0.27497,-0.07346,-0.02190,0.81514,0
1.7785,-0.44988,-0.02772,0.02703,0.00471,0.01977,0.07509,0.72269,-0.12272,-0.00747,0.01530,0.01508,-0.27011,-0.07269,-0.02227,0.81515,0
1.7805,-0.44988,-0.02772,0.02717,0.00531,0.01379,0.07408,0.72269,-0.12285,-0.00748,0.01569,0.01789,-0.26473,-0.07141,-0.02270,0.81515,0
1.7825,-0.44988,-0.02772,0.02725,0.00589,0.00737,0.07261,0.72269,-0.12299,-0.00749,0.01584,0.02064,-0.25884,-0.06962,-0.02305,0.81517,0
1.7845,-0.44988,-0.02772,0.02728,0.00647,0.00051,0.07065,0.72269,-0.12313,-0.00750,0.01575,0.02334,-0.25244,-0.06731,-0.02345,0.81518,0
1.7865,-0.44988,-0.02772,0.02726,0.00702,-0.00679,0.06822,0.72269,-0.12327,-0.00750,0.01538,0.02595,-0.24604,-0.06450,-0.02381,0.81519,0
1.7885,-0.44988,-0.02772,0.02717,0.00755,-0.01408,0.06532,0.72269,-0.12341,-0.00751,0.01474,0.02846,-0.23964,-0.06117,-0.02419,0.81520,0
1.7905,-0.44988,-0.02772,0.02703,0.00806,-0.02137,0.06195,0.72269,-0.12354,-0.00752,0.01382,0.03085,-0.23324,-0.05733,-0.02455,0.81518,0
1.7925,-0.44988,-0.02772,0.02683,0.00854,-0.02864,0.05810,0.72269,-0.12368,-0.00753,0.01263,0.03311,-0.22684,-0.05298,-0.02500,0.81521,0
1.7945,-0.44988,-0.02772,0.02657,0.00899,-0.03590,0.05379,0.72269,-0.12382,-0.00754,0.01116,0.03521,-0.22044,-0.04811,-0.02540,0.81519,0
1.7965,-0.44988,-0.02772,0.02626,0.00940,-0.04314,0.04901,0.72269,-0.12396,-0.00755,0.00942,0.03714,-0.21404,-0.04274,-0.02574,0.81521,0
1.7985,-0.44988,-0.02772,0.02588,0.00977,-0.05035,0.04376,0.72269,-0.12410,-0.00756,0.00740,0.03888,-0.20764,-0.03685,-0.02617,0.81517,0
1.8005,-0.44988,-0.02772,0.02545,0.01010,-0.05754,0.03806,0.72269,-0.12423,-0.00756,0.00511,0.04041,-0.20124,-0.03045,-0.02654,0.81519,0
1.8025,-0.44988,-0.02772,0.02496,0.01038,-0.06470,0.03190,0.72269,-0.12437,-0.00757,0.00255,0.04172,-0.19484,-0.02405,-0.02693,0.81521,0
1.8045,-0.44988,-0.02772,0.02442,0.01061,-0.07181,0.02572,0.72269,-0.12451,-0.00758,-0.00028,0.04279,-0.18844,-0.01765,-0.02734,0.81515,0
1.8065,-0.44988,-0.02772,0.02381,0.01079,-0.07889,0.01953,0.72269,-0.12465,-0.00759,-0.00338,0.04363,-0.18204,-0.01125,-0.02777,0.81516,0
1.8085,-0.44988,-0.02772,0.02315,0.01092,-0.08593,0.01333,0.72269,-0.12479,-0.00760,-0.00674,0.04424,-0.17564,-0.00485,-0.02816,0.81511,0
1.8105,-0.44988,-0.02772,0.02244,0.01101,-0.09292,0.00712,0.72269,-0.12493,-0.00761,-0.01038,0.04461,-0.16924,0.00155,-0.02855,0.81512,0
1.8125,-0.44988,-0.02772,0.02167,0.01104,-0.09986,0.00091,0.72269,-0.12506,-0.00761,-0.01427,0.04475,-0.16284,0.00795,-0.02889,0.81508,0
1.8145,-0.44988,-0.02772,0.02084,0.01102,-0.10675,-0.00530,0.72269,-0.12520,-0.00762,-0.01843,0.04465,-0.15644,0.01435,-0.02930,0.81501,0
1.8165,-0.44988,-0.02772,0.01996,0.01095,-0.11357,-0.01150,0.72269,-0.12534,-0.00763,-0.02285,0.04432,-0.15004,0.02075,-0.02966,0.81503,0
1.8185,-0.44988,-0.02772,0.01902,0.01084,-0.12034,-0.01770,0.72269,-0.12548,-0.00764,-0.02752,0.04375,-0.14415,0.02715,-0.03004,0.81498,0
1.8205,-0.44988,-0.02772,0.01804,0.01067,-0.12660,-0.02389,0.72269,-0.12562,-0.00765,-0.03245,0.04295,-0.13878,0.03355,-0.03037,0.81500,0
1.8225,-0.44988,-0.02772,0.01700,0.01045,-0.13236,-0.03007,0.72269,-0.12576,-0.00766,-0.03760,0.04191,-0.13391,0.03944,-0.03076,0.81499,0
1.8246,-0.44247,-0.02652,0.01211,0.00924,-0.13963,-0.03252,0.72447,-0.12589,-0.00766,-0.05355,0.03735,-0.12956,0.04481,-0.03149,0.81495,0
1.8267,-0.44247,-0.02652,0.01098,0.00896,-0.14411,-0.03772,0.72447,-0.12604,-0.00767,-0.05919,0.03601,-0.12572,0.04968,-0.03149,0.81495,0
1.8287,-0.44247,-0.02652,0.00981,0.00864,-0.14807,-0.04246,0.72447,-0.12618,-0.00768,-0.06496,0.03447,-0.12239,0.05403,-0.03187,0.81496,0
1.8307,-0.44247,-0.02652,0.00861,0.00828,-0.15152,-0.04674,0.72447,-0.12632,-0.00769,-0.07088,0.03277,-0.11958,0.05787,-0.03228,0.81496,0
1.8327,-0.44247,-0.02652,0.00738,0.00789,-0.15444,-0.05056,0.72447,-0.12646,-0.00770,-0.07692,0.03092,-0.11727,0.06120,-0.03261,0.81495,0
1.8347,-0.44247,-0.02652,0.00614,0.00747,-0.15685,-0.05392,0.72447,-0.12659,-0.00771,-0.08306,0.02892,-0.11548,0.06401,-0.03306,0.81496,0
1.8367,-0.44247,-0.02652,0.00488,0.00703,-0.15873,-0.05680,0.72447,-0.12673,-0.00772,-0.08928,0.02682,-0.11420,0.06632,-0.03342,0.81492,0
1.8387,-0.44247,-0.02652,0.00360,0.00657,-0.16010,-0.05922,0.72447,-0.12687,-0.00772,-0.09557,0.02461,-0.11343,0.06811,-0.03373,0.81496,0
1.8407,-0.44247,-0.02652,0.00232,0.00608,-0.16093,-0.06117,0.72447,-0.12701,-0.00773,-0.10189,0.02231,-0.11318,0.06939,-0.03418,0.81494,0
1.8427,-0.44247,-0.02652,0.00103,0.00559,-0.16125,-0.06265,0.72447,-0.12715,-0.00774,-0.10824,0.01996,-0.11343,0.07016,-0.03457,0.81493,0
1.8447,-0.44247,-0.02652,-0.00026,0.00508,-0.16104,-0.06366,0.72447,-0.12728,-0.00775,-0.11459,0.01755,-0.11420,0.07041,-0.03490,0.81495,0
1.8467,-0.44247,-0.02652,-0.00155,0.00457,-0.16030,-0.06420,0.72447,-0.12742,-0.00776,-0.12092,0.01512,-0.11548,0.07016,-0.03529,0.81497,0
1.8487,-0.44247,-0.02652,-0.00282,0.00406,-0.15905,-0.06426,0.72447,-0.12756,-0.00777,-0.12721,0.01267,-0.11727,0.06939,-0.03563,0.81500,0
1.8507,-0.44247,-0.02652,-0.00409,0.00355,-0.15727,-0.06385,0.72447,-0.12770,-0.00777,-0.13345,0.01024,-0.11958,0.06811,-0.03602,0.81502,0
1.8527,-0.44247,-0.02652,-0.00534,0.00304,-0.15496,-0.06297,0.72447,-0.12784,-0.00778,-0.13961,0.00782,-0.12239,0.06632,-0.03636,0.81503,0
1.8547,-0.44247,-0.02652,-0.00657,0.00254,-0.15214,-0.06162,0.72447,-0.12797,-0.00779,-0.14567,0.00545,-0.12572,0.06401,-0.03675,0.81508,0
1.8567,-0.44247,-0.02652,-0.00777,0.00205,-0.14880,-0.05980,0.72447,-0.12812,-0.00780,-0.15163,0.00314,-0.12956,0.06120,-0.03712,0.81505,0
1.8587,-0.44247,-0.02652,-0.00895,0.00159,-0.14494,-0.05751,0.72447,-0.12825,-0.00781,-0.15744,0.00090,-0.13391,0.05787,-0.03744,0.81511,0
1.8607,-0.44247,-0.02652,-0.01009,0.00114,-0.14057,-0.05475,0.72447,-0.12839,-0.00782,-0.16309,-0.00123,-0.13878,0.05403,-0.03786,0.81513,0
1.8628,-0.44247,-0.02652,-0.01119,0.00071,-0.13568,-0.05152,0.72447,-0.12853,-0.00783,-0.16858,-0.00326,-0.14415,0.04968,-0.03815,0.81517,0
1.8648,-0.44247,-0.02652,-0.01226,0.00031,-0.13029,-0.04783,0.72447,-0.12867,-0.00783,-0.17386,-0.00515,-0.15004,0.04481,-0.03849,0.81522,0
1.8668,-0.44247,-0.02652,-0.01328,-0.00005,-0.12438,-0.04368,0.72447,-0.12881,-0.00784,-0.17894,-0.00690,-0.15644,0.03944,-0.03878,0.81522,0
1.8688,-0.44247,-0.02652,-0.01424,-0.00038,-0.11798,-0.03906,0.72447,-0.12895,-0.00785,-0.18378,-0.00848,-0.16284,0.03355,-0.03912,0.81530,0
1.8708,-0.44247,-0.02652,-0.01516,-0.00068,-0.11151,-0.03399,0.72447,-0.12909,-0.00786,-0.18838,-0.00988,-0.16924,0.02715,-0.03947,0.81536,0
1.8728,-0.44247,-0.02652,-0.01603,-0.00093,-0.10498,-0.02847,0.72447,-0.12922,-0.00787,-0.19273,-0.01108,-0.17564,0.02075,-0.03982,0.81537,0
1.8748,-0.44247,-0.02652,-0.01684,-0.00113,-0.09840,-0.02292,0.72447,-0.12936,-0.00788,-0.19684,-0.01206,-0.18204,0.01435,-0.04020,0.81540,0
1.8768,-0.44247,-0.02652,-0.01760,-0.00129,-0.09176,-0.01737,0.72447,-0.12950,-0.00788,-0.20069,-0.01284,-0.18844,0.00795,-0.04052,0.81543,0
1.8788,-0.44247,-0.02652,-0.01831,-0.00141,-0.08508,-0.01181,0.72447,-0.12964,-0.00789,-0.20430,-0.01341,-0.19484,0.00155,-0.04082,0.81553,0
1.8809,-0.44247,-0.02652,-0.01896,-0.00148,-0.07835,-0.00624,0.72447,-0.12979,-0.00790,-0.20767,-0.01377,-0.20124,-0.00485,-0.04116,0.81561,0
1.8829,-0.44247,-0.02652,-0.01956,-0.00151,-0.07158,-0.00067,0.72447,-0.12992,-0.00791,-0.21076,-0.01391,-0.20764,-0.01125,-0.04151,0.81562,0
1.8849,-0.44247,-0.02652,-0.02011,-0.00149,-0.06477,0.00490,0.72447,-0.13006,-0.00792,-0.21360,-0.01385,-0.21404,-0.01765,-0.04189,0.81566,0
1.8869,-0.44247,-0.02652,-0.02060,-0.00143,-0.05793,0.01047,0.72447,-0.13020,-0.00793,-0.21618,-0.01357,-0.22044,-0.02354,-0.04225,0.81571,0
1.8890,-0.43634,-0.02620,0.00252,-0.00292,-0.04178,0.01015,0.72588,-0.13034,-0.00794,-0.10100,-0.02033,-0.22684,-0.02891,-0.04260,0.81577,0
1.8910,-0.43634,-0.02620,0.00221,-0.00282,-0.03647,0.01493,0.72588,-0.13048,-0.00794,-0.10274,-0.01987,-0.23322,-0.03378,-0.04303,0.81580,0
1.8930,-0.43634,-0.02620,0.00194,-0.00269,-0.03115,0.01927,0.72588,-0.13061,-0.00795,-0.10428,-0.01924,-0.23908,-0.03813,-0.04343,0.81585,0
1.8950,-0.43634,-0.02620,0.00171,-0.00252,-0.02626,0.02316,0.72588,-0.13075,-0.00796,-0.10563,-0.01845,-0.24443,-0.04197,-0.04376,0.81589,0
1.8970,-0.43634,-0.02620,0.00152,-0.00232,-0.02179,0.02661,0.72588,-0.13089,-0.00797,-0.10680,-0.01753,-0.24927,-0.04530,-0.04412,0.81588,0
1.8990,-0.43634,-0.02620,0.00136,-0.00209,-0.01775,0.02960,0.72588,-0.13103,-0.00798,-0.10781,-0.01648,-0.25360,-0.04811,-0.04450,0.81589,0
1.9010,-0.43634,-0.02620,0.00123,-0.00185,-0.01414,0.03213,0.72588,-0.13117,-0.00799,-0.10868,-0.01533,-0.25741,-0.05042,-0.04490,0.81590,0
1.9030,-0.43634,-0.02620,0.00113,-0.00158,-0.01096,0.03421,0.72588,-0.13130,-0.00799,-0.10941,-0.01409,-0.26072,-0.05221,-0.04529,0.81589,0
1.9050,-0.43634,-0.02620,0.00105,-0.00130,-0.00821,0.03584,0.72588,-0.13144,-0.00800,-0.11004,-0.01278,-0.26351,-0.05349,-0.04560,0.81594,0
1.9070,-0.43634,-0.02620,0.00100,-0.00101,-0.00589,0.03700,0.72588,-0.13158,-0.00801,-0.11057,-0.01142,-0.26579,-0.05426,-0.04593,0.81599,0
1.9090,-0.43634,-0.02620,0.00096,-0.00071,-0.00400,0.03771,0.72588,-0.13172,-0.00802,-0.11102,-0.01002,-0.26755,-0.05451,-0.04632,0.81600,0
1.9110,-0.43634,-0.02620,0.00093,-0.00041,-0.00256,0.03797,0.72588,-0.13186,-0.00803,-0.11141,-0.00861,-0.26881,-0.05426,-0.04665,0.81609,0
1.9130,-0.43634,-0.02620,0.00092,-0.00010,-0.00155,0.03776,0.72588,-0.13200,-0.00804,-0.11175,-0.00719,-0.26955,-0.05349,-0.04706,0.81607,0
1.9150,-0.43634,-0.02620,0.00091,0.00020,-0.00097,0.03710,0.72588,-0.13214,-0.00804,-0.11206,-0.00579,-0.26978,-0.05221,-0.04741,0.81612,0
