t,ex,ey,th_x,th_y,thd_x,thd_y,yaw,vref_x,vref_y,vfb_x,vfb_y,vcmd_x,vcmd_y,tcp_x,tcp_y,dans_cible
0.8224,-0.45728,0.03638,-0.01170,0.01449,-0.00766,0.01075,0.66957,-0.05682,0.00194,-0.07820,0.09006,-0.07641,0.05606,0.10341,0.80005,0
0.8244,-0.45728,0.03638,-0.01174,0.01455,-0.00140,0.00430,0.66957,-0.05696,0.00194,-0.07848,0.09035,-0.08281,0.06246,0.10332,0.80006,0
0.8264,-0.45728,0.03638,-0.01173,0.01455,0.00486,-0.00215,0.66957,-0.05710,0.00195,-0.07853,0.09039,-0.08921,0.06886,0.10331,0.80005,0
0.8284,-0.45728,0.03638,-0.01166,0.01451,0.01111,-0.00859,0.66957,-0.05723,0.00195,-0.07834,0.09019,-0.09561,0.07526,0.10322,0.80003,0
0.8304,-0.45728,0.03638,-0.01155,0.01442,0.01736,-0.01503,0.66957,-0.05737,0.00195,-0.07792,0.08975,-0.10201,0.08166,0.10313,0.80000,0
0.8324,-0.45728,0.03638,-0.01138,0.01427,0.02360,-0.02146,0.66957,-0.05751,0.00196,-0.07726,0.08906,-0.10841,0.08806,0.10313,0.80000,0
0.8345,-0.45728,0.03638,-0.01117,0.01407,0.02982,-0.02788,0.66957,-0.05765,0.00196,-0.07637,0.08813,-0.11481,0.09395,0.10310,0.79998,0
0.8365,-0.45728,0.03638,-0.01091,0.01383,0.03603,-0.03384,0.66957,-0.05779,0.00197,-0.07524,0.08697,-0.12121,0.09933,0.10294,0.79995,0
0.8385,-0.45728,0.03638,-0.01059,0.01353,0.04222,-0.03935,0.66957,-0.05793,0.00197,-0.07387,0.08559,-0.12761,0.10419,0.10294,0.79995,0
0.8405,-0.45728,0.03638,-0.01023,0.01320,0.04838,-0.04440,0.66957,-0.05807,0.00198,-0.07228,0.08401,-0.13350,0.10854,0.10280,0.79996,0
0.8425,-0.45728,0.03638,-0.00982,0.01283,0.05408,-0.04899,0.66957,-0.05821,0.00198,-0.07046,0.08225,-0.13888,0.11238,0.10280,0.79996,0
0.8445,-0.45728,0.03638,-0.00937,0.01242,0.05931,-0.05311,0.66957,-0.05835,0.00199,-0.06843,0.08032,-0.14374,0.11571,0.10269,0.79993,0
0.8465,-0.45728,0.03638,-0.00887,0.01198,0.06407,-0.05677,0.66957,-0.05849,0.00199,-0.06621,0.07825,-0.14809,0.11853,0.10269,0.79998,0
0.8485,-0.45728,0.03638,-0.00834,0.01151,0.06836,-0.05996,0.66957,-0.05862,0.00200,-0.06383,0.07604,-0.15193,0.12083,0.10260,0.79998,0
0.8505,-0.45728,0.03638,-0.00778,0.01102,0.07218,-0.06268,0.66957,-0.05876,0.00200,-0.06129,0.07373,-0.15526,0.12262,0.10256,0.80003,0
0.8525,-0.45728,0.03638,-0.00719,0.01051,0.07552,-0.06492,0.66957,-0.05890,0.00201,-0.05861,0.07132,-0.15808,0.12390,0.10239,0.80005,0
0.8546,-0.45728,0.03638,-0.00658,0.00998,0.07838,-0.06670,0.66957,-0.05904,0.00201,-0.05582,0.06884,-0.16038,0.12467,0.10230,0.80005,0
0.8566,-0.45728,0.03638,-0.00594,0.00944,0.08076,-0.06800,0.66957,-0.05918,0.00202,-0.05293,0.06629,-0.16217,0.12493,0.10230,0.80005,0
0.8586,-0.45728,0.03638,-0.00529,0.00890,0.08266,-0.06883,0.66957,-0.05932,0.00202,-0.04996,0.06371,-0.16345,0.12467,0.10212,0.80010,0
0.8606,-0.45728,0.03638,-0.00462,0.00834,0.08408,-0.06918,0.66957,-0.05946,0.00203,-0.04692,0.06110,-0.16422,0.12390,0.10212,0.80010,0
0.8626,-0.45728,0.03638,-0.00394,0.00779,0.08501,-0.06906,0.66957,-0.05959,0.00203,-0.04384,0.05849,-0.16448,0.12262,0.10199,0.80019,0
0.8646,-0.45711,0.03579,0.01579,-0.01875,0.10011,-0.08778,0.66311,-0.05973,0.00204,0.04948,-0.06755,-0.16422,0.12083,0.10191,0.80020,0
0.8666,-0.45711,0.03579,0.01658,-0.01944,0.09880,-0.08496,0.66311,-0.05987,0.00204,0.05312,-0.07081,-0.16345,0.11853,0.10179,0.80024,0
0.8686,-0.45711,0.03579,0.01737,-0.02010,0.09699,-0.08165,0.66311,-0.06001,0.00204,0.05671,-0.07396,-0.16217,0.11571,0.10170,0.80028,0
0.8706,-0.45711,0.03579,0.01813,-0.02074,0.09470,-0.07787,0.66311,-0.06015,0.00205,0.06021,-0.07697,-0.16038,0.11238,0.10160,0.80033,0
0.8726,-0.45711,0.03579,0.01888,-0.02135,0.09191,-0.07360,0.66311,-0.06029,0.00205,0.06362,-0.07983,-0.15808,0.10854,0.10160,0.80033,0
0.8746,-0.45711,0.03579,0.01960,-0.02192,0.08864,-0.06886,0.66311,-0.06043,0.00206,0.06691,-0.08252,-0.15526,0.10419,0.10146,0.80035,0
0.8766,-0.45711,0.03579,0.02030,-0.02245,0.08489,-0.06365,0.66311,-0.06056,0.00206,0.07007,-0.08502,-0.15193,0.09933,0.10123,0.80042,0
0.8786,-0.45711,0.03579,0.02096,-0.02293,0.08065,-0.05796,0.66311,-0.06070,0.00207,0.07308,-0.08732,-0.14809,0.09395,0.10114,0.80050,0
0.8806,-0.45711,0.03579,0.02158,-0.02337,0.07593,-0.05181,0.66311,-0.06084,0.00207,0.07592,-0.08939,-0.14374,0.08806,0.10095,0.80057,0
0.8826,-0.45711,0.03579,0.02217,-0.02376,0.07074,-0.04519,0.66311,-0.06098,0.00208,0.07857,-0.09122,-0.13888,0.08166,0.10083,0.80060,0
0.8846,-0.45711,0.03579,0.02271,-0.02409,0.06507,-0.03811,0.66311,-0.06112,0.00208,0.08102,-0.09279,-0.13350,0.07526,0.10071,0.80068,0
0.8867,-0.45711,0.03579,0.02321,-0.02437,0.05893,-0.03101,0.66311,-0.06126,0.00209,0.08324,-0.09410,-0.12761,0.06886,0.10064,0.80072,0
0.8887,-0.45711,0.03579,0.02366,-0.02459,0.05232,-0.02389,0.66311,-0.06140,0.00209,0.08522,-0.09513,-0.12121,0.06246,0.10048,0.80076,0
0.8907,-0.45711,0.03579,0.02405,-0.02475,0.04524,-0.01677,0.66311,-0.06153,0.00210,0.08694,-0.09589,-0.11481,0.05606,0.10034,0.80082,0
0.8927,-0.45711,0.03579,0.02438,-0.02486,0.03814,-0.00963,0.66311,-0.06167,0.00210,0.08840,-0.09639,-0.10841,0.04966,0.10022,0.80083,0
0.8947,-0.45711,0.03579,0.02466,-0.02491,0.03102,-0.00249,0.66311,-0.06181,0.00211,0.08958,-0.09661,-0.10201,0.04326,0.10011,0.80092,0
0.8967,-0.45711,0.03579,0.02488,-0.02490,0.02389,0.00465,0.66311,-0.06195,0.00211,0.09050,-0.09657,-0.09561,0.03686,0.09998,0.80099,0
0.8987,-0.45711,0.03579,0.02504,-0.02483,0.01674,0.01179,0.66311,-0.06209,0.00212,0.09114,-0.09625,-0.08921,0.03046,0.09984,0.80102,0
0.9007,-0.45711,0.03579,0.02514,-0.02471,0.00959,0.01892,0.66311,-0.06223,0.00212,0.09151,-0.09567,-0.08281,0.02406,0.09971,0.80110,0
0.9027,-0.45711,0.03579,0.02519,-0.02453,0.00243,0.02604,0.66311,-0.06237,0.00213,0.09161,-0.09482,-0.07641,0.01766,0.09958,0.80120,0
0.9047,-0.45711,0.03579,0.02518,-0.02429,-0.00473,0.03314,0.66311,-0.06251,0.00213,0.09145,-0.09369,-0.07001,0.01126,0.09945,0.80123,0
0.9067,-0.45711,0.03579,0.02512,-0.02400,-0.01189,0.04023,0.66311,-0.06265,0.00213,0.09100,-0.09230,-0.06361,0.00486,0.09934,0.80129,0
0.9087,-0.45711,0.03579,0.02499,-0.02365,-0.01904,0.04729,0.66311,-0.06278,0.00214,0.09029,-0.09064,-0.05721,-0.00154,0.09916,0.80136,0
0.9108,-0.45711,0.03579,0.02481,-0.02324,-0.02618,0.05433,0.66311,-0.06292,0.00214,0.08931,-0.08871,-0.05081,-0.00794,0.09900,0.80141,0
0.9128,-0.45711,0.03579,0.02457,-0.02278,-0.03330,0.06134,0.66311,-0.06306,0.00215,0.08806,-0.08652,-0.04441,-0.01434,0.09888,0.80147,0
0.9148,-0.45711,0.03579,0.02428,-0.02226,-0.04040,0.06831,0.66311,-0.06320,0.00215,0.08654,-0.08407,-0.03801,-0.02074,0.09876,0.80152,0
0.9168,-0.45711,0.03579,0.02393,-0.02169,-0.04749,0.07525,0.66311,-0.06334,0.00216,0.08475,-0.08135,-0.03161,-0.02714,0.09866,0.80154,0
0.9188,-0.45711,0.03579,0.02352,-0.02106,-0.05454,0.08214,0.66311,-0.06348,0.00216,0.08269,-0.07837,-0.02521,-0.03354,0.09847,0.80159,0
0.9208,-0.45711,0.03579,0.02305,-0.02037,-0.06157,0.08899,0.66311,-0.06362,0.00217,0.08037,-0.07513,-0.01881,-0.03994,0.09842,0.80161,0
0.9228,-0.45711,0.03579,0.02253,-0.01963,-0.06856,0.09580,0.66311,-0.06375,0.00217,0.07778,-0.07163,-0.01241,-0.04634,0.09830,0.80164,0
0.9248,-0.45711,0.03579,0.02196,-0.01884,-0.07552,0.10255,0.66311,-0.06389,0.00218,0.07493,-0.06787,-0.00601,-0.05274,0.09813,0.80173,0
0.9268,-0.45711,0.03579,0.02133,-0.01799,-0.08243,0.10924,0.66311,-0.06403,0.00218,0.07182,-0.06386,0.00039,-0.05914,0.09801,0.80173,0
0.9288,-0.45711,0.03579,0.02064,-0.01709,-0.08930,0.11588,0.66311,-0.06417,0.00219,0.06844,-0.05960,0.00627,-0.06502,0.09791,0.80179,0
0.9308,-0.45591,0.03400,0.00275,-0.00153,-0.10559,0.13081,0.65472,-0.06431,0.00219,-0.01505,0.01218,0.01165,-0.07040,0.09781,0.80181,0
0.9328,-0.45591,0.03400,0.00189,-0.00047,-0.11033,0.13546,0.65472,-0.06445,0.00220,-0.01927,0.01722,0.01651,-0.07526,0.09771,0.80184,0
0.9349,-0.45591,0.03400,0.00099,0.00063,-0.11457,0.13960,0.65472,-0.06459,0.00220,-0.02365,0.02242,0.02087,-0.07962,0.09763,0.80190,0
0.9369,-0.45591,0.03400,0.00006,0.00176,-0.11831,0.14322,0.65472,-0.06472,0.00221,-0.02818,0.02778,0.02471,-0.08346,0.09752,0.80190,0
0.9389,-0.45591,0.03400,-0.00090,0.00292,-0.12155,0.14633,0.65472,-0.06486,0.00221,-0.03285,0.03326,0.02803,-0.08678,0.09740,0.80194,0
0.9409,-0.45591,0.03400,-0.00188,0.00410,-0.12429,0.14893,0.65472,-0.06500,0.00221,-0.03763,0.03885,0.03085,-0.08960,0.09728,0.80198,0
0.9429,-0.45591,0.03400,-0.00289,0.00530,-0.12652,0.15100,0.65472,-0.06514,0.00222,-0.04250,0.04452,0.03315,-0.09190,0.09720,0.80200,0
0.9449,-0.45591,0.03400,-0.00391,0.00652,-0.12825,0.15256,0.65472,-0.06528,0.00222,-0.04745,0.05027,0.03495,-0.09370,0.09715,0.80199,0
0.9469,-0.45591,0.03400,-0.00494,0.00774,-0.12947,0.15360,0.65472,-0.06542,0.00223,-0.05246,0.05606,0.03623,-0.09498,0.09704,0.80202,0
0.9489,-0.45591,0.03400,-0.00598,0.00897,-0.13019,0.15411,0.65472,-0.06556,0.00223,-0.05750,0.06189,0.03699,-0.09574,0.09696,0.80204,0
0.9509,-0.45591,0.03400,-0.00702,0.01021,-0.13040,0.15411,0.65472,-0.06570,0.00224,-0.06256,0.06772,0.03725,-0.09600,0.09683,0.80205,0
0.9529,-0.45591,0.03400,-0.00806,0.01144,-0.13009,0.15359,0.65472,-0.06584,0.00224,-0.06762,0.07354,0.03699,-0.09574,0.09676,0.80207,0
0.9549,-0.45591,0.03400,-0.00910,0.01266,-0.12929,0.15254,0.65472,-0.06597,0.00225,-0.07265,0.07934,0.03623,-0.09498,0.09661,0.80205,0
0.9569,-0.45591,0.03400,-0.01013,0.01388,-0.12797,0.15098,0.65472,-0.06611,0.00225,-0.07765,0.08508,0.03495,-0.09370,0.09651,0.80206,0
0.9589,-0.45591,0.03400,-0.01114,0.01508,-0.12615,0.14890,0.65472,-0.06625,0.00226,-0.08259,0.09076,0.03315,-0.09190,0.09640,0.80207,0
0.9609,-0.45591,0.03400,-0.01214,0.01626,-0.12382,0.14630,0.65472,-0.06639,0.00226,-0.08745,0.09634,0.03085,-0.08960,0.09635,0.80202,0
0.9630,-0.45591,0.03400,-0.01312,0.01741,-0.12100,0.14319,0.65472,-0.06653,0.00227,-0.09221,0.10182,0.02803,-0.08678,0.09625,0.80205,0
0.9650,-0.45591,0.03400,-0.01408,0.01855,-0.11766,0.13956,0.65472,-0.06667,0.00227,-0.09686,0.10717,0.02471,-0.08346,0.09612,0.80202,0
0.9670,-0.45591,0.03400,-0.01500,0.01965,-0.11383,0.13542,0.65472,-0.06681,0.00228,-0.10137,0.11238,0.02087,-0.07962,0.09599,0.80203,0
0.9690,-0.45591,0.03400,-0.01590,0.02071,-0.10950,0.13077,0.65472,-0.06694,0.00228,-0.10573,0.11742,0.01651,-0.07526,0.09593,0.80202,0
0.9710,-0.45591,0.03400,-0.01675,0.02174,-0.10467,0.12561,0.65472,-0.06708,0.00229,-0.10992,0.12227,0.01165,-0.07040,0.09583,0.80198,0
0.9730,-0.45591,0.03400,-0.01757,0.02272,-0.09935,0.11995,0.65472,-0.06722,0.00229,-0.11391,0.12692,0.00627,-0.06502,0.09575,0.80200,0
0.9750,-0.45591,0.03400,-0.01834,0.02365,-0.09355,0.11379,0.65472,-0.06736,0.00230,-0.11769,0.13134,0.00039,-0.05914,0.09571,0.80202,0
0.9770,-0.45591,0.03400,-0.01906,0.02454,-0.08725,0.10713,0.65472,-0.06750,0.00230,-0.12125,0.13553,-0.00601,-0.05274,0.09566,0.80199,0
0.9790,-0.45591,0.03400,-0.01974,0.02537,-0.08047,0.09997,0.65472,-0.06764,0.00230,-0.12455,0.13945,-0.01241,-0.04634,0.09552,0.80198,0
0.9810,-0.45591,0.03400,-0.02035,0.02614,-0.07364,0.09276,0.65472,-0.06778,0.00231,-0.12760,0.14310,-0.01881,-0.03994,0.09548,0.80194,0
0.9830,-0.45591,0.03400,-0.02091,0.02685,-0.06678,0.08551,0.65472,-0.06791,0.00231,-0.13039,0.14647,-0.02521,-0.03354,0.09540,0.80194,0
0.9850,-0.45591,0.03400,-0.02142,0.02750,-0.05989,0.07821,0.65472,-0.06805,0.00232,-0.13292,0.14957,-0.03161,-0.02714,0.09540,0.80189,0
0.9870,-0.45591,0.03400,-0.02187,0.02810,-0.05296,0.07086,0.65472,-0.06819,0.00232,-0.13520,0.15240,-0.03801,-0.02074,0.09524,0.80190,0
0.9890,-0.45591,0.03400,-0.02227,0.02864,-0.04600,0.06348,0.65472,-0.06833,0.00233,-0.13720,0.15494,-0.04441,-0.01434,0.09518,0.80183,0
0.9910,-0.45591,0.03400,-0.02261,0.02912,-0.03902,0.05607,0.65472,-0.06847,0.00233,-0.13895,0.15721,-0.05081,-0.00794,0.09509,0.80180,0
0.9930,-0.45591,0.03400,-0.02289,0.02954,-0.03202,0.04863,0.65472,-0.06861,0.00234,-0.14043,0.15919,-0.05721,-0.00154,0.09503,0.80174,0
0.9950,-0.45591,0.03400,-0.02312,0.02989,-0.02500,0.04116,0.65472,-0.06874,0.00234,-0.14164,0.16089,-0.06361,0.00486,0.09494,0.80170,0
0.9970,-0.45591,0.03400,-0.02329,0.03019,-0.01798,0.03367,0.65472,-0.06888,0.00235,-0.14260,0.16231,-0.07001,0.01126,0.09486,0.80168,0
0.9991,-0.45591,0.03400,-0.02341,0.03043,-0.01094,0.02616,0.65472,-0.06902,0.00235,-0.14328,0.16345,-0.07641,0.01766,0.09475,0.80162,0
1.0011,-0.45693,0.03348,-0.00519,0.00679,0.00156,0.01038,0.64636,-0.06916,0.00236,-0.05830,0.05116,-0.08281,0.02406,0.09470,0.80160,0
1.0031,-0.45693,0.03348,-0.00515,0.00685,0.00738,0.00445,0.64636,-0.06930,0.00236,-0.05827,0.05145,-0.08921,0.03046,0.09459,0.80156,0
1.0051,-0.45693,0.03348,-0.00507,0.00686,0.01319,-0.00148,0.64636,-0.06944,0.00237,-0.05802,0.05151,-0.09561,0.03686,0.09450,0.80155,0
1.0071,-0.45693,0.03348,-0.00494,0.00682,0.01900,-0.00741,0.64636,-0.06958,0.00237,-0.05755,0.05134,-0.10201,0.04326,0.09440,0.80152,0
1.0091,-0.45693,0.03348,-0.00477,0.00674,0.02479,-0.01333,0.64636,-0.06972,0.00238,-0.05687,0.05096,-0.10841,0.04966,0.09427,0.80152,0
1.0111,-0.45693,0.03348,-0.00455,0.00661,0.03057,-0.01925,0.64636,-0.06985,0.00238,-0.05596,0.05034,-0.11481,0.05555,0.09421,0.80149,0
1.0131,-0.45693,0.03348,-0.00428,0.00644,0.03633,-0.02472,0.64636,-0.06999,0.00238,-0.05484,0.04952,-0.12121,0.06093,0.09413,0.80148,0
1.0151,-0.45693,0.03348,-0.00396,0.00622,0.04208,-0.02974,0.64636,-0.07013,0.00239,-0.05349,0.04849,-0.12710,0.06579,0.09397,0.80145,0
1.0171,-0.45693,0.03348,-0.00361,0.00596,0.04736,-0.03430,0.64636,-0.07027,0.00239,-0.05194,0.04729,-0.13248,0.07014,0.09389,0.80142,0
1.0191,-0.45693,0.03348,-0.00321,0.00567,0.05218,-0.03840,0.64636,-0.07041,0.00240,-0.05020,0.04592,-0.13734,0.07398,0.09380,0.80143,0
1.0212,-0.45693,0.03348,-0.00277,0.00535,0.05653,-0.04205,0.64636,-0.07055,0.00240,-0.04829,0.04440,-0.14169,0.07731,0.09371,0.80139,0
1.0232,-0.45693,0.03348,-0.00231,0.00500,0.06041,-0.04524,0.64636,-0.07069,0.00241,-0.04622,0.04275,-0.14553,0.08013,0.09358,0.80134,0
1.0252,-0.45693,0.03348,-0.00181,0.00463,0.06383,-0.04796,0.64636,-0.07083,0.00241,-0.04401,0.04100,-0.14886,0.08243,0.09346,0.80133,0
1.0272,-0.45693,0.03348,-0.00129,0.00423,0.06677,-0.05022,0.64636,-0.07097,0.00242,-0.04169,0.03914,-0.15168,0.08422,0.09336,0.80139,0
1.0292,-0.45693,0.03348,-0.00074,0.00383,0.06924,-0.05202,0.64636,-0.07111,0.00242,-0.03926,0.03722,-0.15398,0.08550,0.09330,0.80135,0
1.0312,-0.45693,0.03348,-0.00018,0.00340,0.07123,-0.05335,0.64636,-0.07125,0.00243,-0.03674,0.03523,-0.15577,0.08627,0.09315,0.80134,0
1.0332,-0.45693,0.03348,0.00040,0.00297,0.07275,-0.05422,0.64636,-0.07138,0.00243,-0.03416,0.03320,-0.15705,0.08653,0.09307,0.80137,0
1.0353,-0.45693,0.03348,0.00098,0.00254,0.07379,-0.05461,0.64636,-0.07152,0.00244,-0.03154,0.03115,-0.15782,0.08627,0.09296,0.80133,0
1.0373,-0.45693,0.03348,0.00157,0.00210,0.07435,-0.05455,0.64636,-0.07166,0.00244,-0.02888,0.02909,-0.15808,0.08550,0.09283,0.80132,0
1.0393,-0.45693,0.03348,0.00217,0.00167,0.07443,-0.05401,0.64636,-0.07180,0.00245,-0.02621,0.02704,-0.15782,0.08422,0.09273,0.80132,0
1.0413,-0.45693,0.03348,0.00276,0.00124,0.07404,-0.05301,0.64636,-0.07194,0.00245,-0.02355,0.02502,-0.15705,0.08243,0.09258,0.80132,0
1.0433,-0.45693,0.03348,0.00335,0.00082,0.07317,-0.05154,0.64636,-0.07208,0.00246,-0.02091,0.02305,-0.15577,0.08013,0.09249,0.80132,0
1.0453,-0.45693,0.03348,0.00393,0.00042,0.07183,-0.04961,0.64636,-0.07222,0.00246,-0.01831,0.02114,-0.15398,0.07731,0.09235,0.80133,0
1.0473,-0.45693,0.03348,0.00450,0.00003,0.07000,-0.04721,0.64636,-0.07236,0.00247,-0.01577,0.01931,-0.15168,0.07398,0.09225,0.80132,0
1.0493,-0.45693,0.03348,0.00505,-0.00034,0.06771,-0.04435,0.64636,-0.07249,0.00247,-0.01331,0.01759,-0.14886,0.07014,0.09214,0.80136,0
1.0513,-0.45693,0.03348,0.00558,-0.00068,0.06494,-0.04103,0.64636,-0.07263,0.00247,-0.01095,0.01598,-0.14553,0.06579,0.09204,0.80136,0
1.0533,-0.45693,0.03348,0.00609,-0.00099,0.06169,-0.03725,0.64636,-0.07277,0.00248,-0.00870,0.01450,-0.14169,0.06093,0.09191,0.80139,0
1.0553,-0.45693,0.03348,0.00657,-0.00127,0.05798,-0.03301,0.64636,-0.07291,0.00248,-0.00658,0.01318,-0.13734,0.05555,0.09179,0.80144,0
1.0573,-0.45693,0.03348,0.00701,-0.00152,0.05380,-0.02832,0.64636,-0.07305,0.00249,-0.00462,0.01202,-0.13248,0.04966,0.09162,0.80145,0
1.0594,-0.45544,0.02916,0.01823,-0.01383,0.06508,-0.04007,0.63919,-0.07319,0.00249,0.04975,-0.05052,-0.12710,0.04326,0.09147,0.80148,0
1.0614,-0.45544,0.02916,0.01873,-0.01413,0.05924,-0.03366,0.63919,-0.07333,0.00250,0.05195,-0.05191,-0.12121,0.03686,0.09137,0.80145,0
1.0634,-0.45544,0.02916,0.01918,-0.01437,0.05293,-0.02723,0.63919,-0.07347,0.00250,0.05393,-0.05305,-0.11481,0.03046,0.09121,0.80150,0
1.0654,-0.45544,0.02916,0.01957,-0.01456,0.04616,-0.02079,0.63919,-0.07361,0.00251,0.05565,-0.05395,-0.10841,0.02406,0.09108,0.80153,0
1.0674,-0.45544,0.02916,0.01991,-0.01470,0.03936,-0.01433,0.63919,-0.07374,0.00251,0.05712,-0.05461,-0.10201,0.01766,0.09094,0.80156,0
1.0694,-0.45544,0.02916,0.02020,-0.01479,0.03254,-0.00787,0.63919,-0.07388,0.00252,0.05833,-0.05503,-0.09561,0.01126,0.09077,0.80157,0
1.0714,-0.45544,0.02916,0.02043,-0.01483,0.02570,-0.00141,0.63919,-0.07402,0.00252,0.05929,-0.05520,-0.08921,0.00486,0.09069,0.80159,0
1.0734,-0.45544,0.02916,0.02061,-0.01482,0.01885,0.00506,0.63919,-0.07416,0.00253,0.05998,-0.05513,-0.08281,-0.00154,0.09051,0.80165,0
1.0754,-0.45544,0.02916,0.02074,-0.01475,0.01199,0.01152,0.63919,-0.07430,0.00253,0.06042,-0.05481,-0.07641,-0.00794,0.09032,0.80165,0
1.0774,-0.45544,0.02916,0.02080,-0.01463,0.00513,0.01797,0.63919,-0.07443,0.00254,0.06059,-0.05424,-0.07001,-0.01434,0.09019,0.80166,0
1.0794,-0.45544,0.02916,0.02082,-0.01446,-0.00174,0.02442,0.63919,-0.07457,0.00254,0.06051,-0.05344,-0.06361,-0.02074,0.08995,0.80172,0
1.0814,-0.45544,0.02916,0.02078,-0.01424,-0.00860,0.03085,0.63919,-0.07471,0.00255,0.06016,-0.05239,-0.05721,-0.02714,0.08984,0.80175,0
1.0834,-0.45544,0.02916,0.02068,-0.01397,-0.01546,0.03726,0.63919,-0.07485,0.00255,0.05956,-0.05109,-0.05081,-0.03354,0.08974,0.80175,0
1.0854,-0.45544,0.02916,0.02053,-0.01365,-0.02231,0.04365,0.63919,-0.07499,0.00256,0.05869,-0.04956,-0.04441,-0.03994,0.08952,0.80173,0
1.0874,-0.45544,0.02916,0.02032,-0.01327,-0.02915,0.05002,0.63919,-0.07513,0.00256,0.05757,-0.04778,-0.03801,-0.04582,0.08934,0.80177,0
1.0894,-0.45544,0.02916,0.02006,-0.01285,-0.03597,0.05592,0.63919,-0.07526,0.00256,0.05619,-0.04577,-0.03161,-0.05120,0.08919,0.80179,0
1.0914,-0.45544,0.02916,0.01975,-0.01238,-0.04277,0.06136,0.63919,-0.07540,0.00257,0.05455,-0.04355,-0.02521,-0.05606,0.08905,0.80178,0
1.0934,-0.45544,0.02916,0.01938,-0.01187,-0.04955,0.06632,0.63919,-0.07554,0.00257,0.05265,-0.04113,-0.01933,-0.06042,0.08888,0.80179,0
1.0954,-0.45544,0.02916,0.01896,-0.01132,-0.05587,0.07081,0.63919,-0.07568,0.00258,0.05051,-0.03853,-0.01395,-0.06426,0.08876,0.80179,0
1.0974,-0.45544,0.02916,0.01849,-0.01074,-0.06171,0.07483,0.63919,-0.07582,0.00258,0.04813,-0.03577,-0.00909,-0.06758,0.08863,0.80183,0
1.0994,-0.45544,0.02916,0.01797,-0.01012,-0.06708,0.07836,0.63919,-0.07595,0.00259,0.04554,-0.03287,-0.00473,-0.07040,0.08850,0.80182,0
1.1014,-0.45544,0.02916,0.01741,-0.00948,-0.07198,0.08142,0.63919,-0.07609,0.00259,0.04276,-0.02984,-0.00089,-0.07270,0.08834,0.80187,0
1.1034,-0.45544,0.02916,0.01682,-0.00882,-0.07641,0.08399,0.63919,-0.07623,0.00260,0.03980,-0.02671,0.00243,-0.07450,0.08819,0.80185,0
1.1054,-0.45544,0.02916,0.01619,-0.00814,-0.08035,0.08608,0.63919,-0.07637,0.00260,0.03669,-0.02349,0.00525,-0.07578,0.08804,0.80186,0
1.1074,-0.45544,0.02916,0.01554,-0.00745,-0.08381,0.08769,0.63919,-0.07651,0.00261,0.03343,-0.02020,0.00755,-0.07654,0.08786,0.80185,0
1.1094,-0.45544,0.02916,0.01485,-0.00674,-0.08679,0.08881,0.63919,-0.07665,0.00261,0.03005,-0.01685,0.00935,-0.07680,0.08772,0.80183,0
1.1114,-0.45544,0.02916,0.01415,-0.00603,-0.08929,0.08945,0.63919,-0.07678,0.00262,0.02656,-0.01348,0.01063,-0.07654,0.08764,0.80182,0
1.1134,-0.45544,0.02916,0.01343,-0.00531,-0.09130,0.08960,0.63919,-0.07692,0.00262,0.02300,-0.01009,0.01139,-0.07578,0.08750,0.80179,0
1.1154,-0.45544,0.02916,0.01269,-0.00460,-0.09282,0.08927,0.63919,-0.07706,0.00263,0.01936,-0.00670,0.01165,-0.07450,0.08737,0.80173,0
1.1174,-0.45544,0.02916,0.01195,-0.00388,-0.09385,0.08845,0.63919,-0.07720,0.00263,0.01568,-0.00333,0.01139,-0.07270,0.08716,0.80175,0
1.1194,-0.45544,0.02916,0.01119,-0.00318,-0.09440,0.08715,0.63919,-0.07734,0.00264,0.01196,-0.00001,0.01063,-0.07040,0.08701,0.80177,0
1.1214,-0.45544,0.02916,0.01044,-0.00249,-0.09446,0.08536,0.63919,-0.07748,0.00264,0.00823,0.00326,0.00935,-0.06758,0.08691,0.80175,0
1.1234,-0.45544,0.02916,0.00968,-0.00182,-0.09403,0.08309,0.63919,-0.07761,0.00264,0.00451,0.00645,0.00755,-0.06426,0.08678,0.80171,0
1.1254,-0.45544,0.02916,0.00893,-0.00116,-0.09311,0.08034,0.63919,-0.07775,0.00265,0.00082,0.00955,0.00525,-0.06042,0.08660,0.80166,0
1.1274,-0.45544,0.02916,0.00819,-0.00053,-0.09171,0.07710,0.63919,-0.07789,0.00265,-0.00283,0.01253,0.00243,-0.05606,0.08652,0.80167,0
1.1295,-0.45544,0.02916,0.00747,0.00007,-0.08982,0.07339,0.63919,-0.07803,0.00266,-0.00642,0.01538,-0.00089,-0.05120,0.08635,0.80164,0
1.1314,-0.45510,0.02618,-0.00666,0.01111,-0.10149,0.08293,0.62948,-0.07817,0.00266,-0.07305,0.06463,-0.00473,-0.04582,0.08618,0.80161,0
1.1334,-0.45510,0.02618,-0.00746,0.01176,-0.09772,0.07756,0.62948,-0.07831,0.00267,-0.07698,0.06767,-0.00909,-0.03994,0.08606,0.80155,0
1.1355,-0.45510,0.02618,-0.00823,0.01235,-0.09347,0.07171,0.62948,-0.07845,0.00267,-0.08075,0.07049,-0.01395,-0.03354,0.08593,0.80154,0
